"","logFC.groupAIHelevatedALT....Intercept.","logFC.groupAIHelevatedALT...groupAIHnormalALT","logFC.groupAIHnormalALT....Intercept.","logCPM","F","PValue"
"ENSG00000103671",15.4996510901404,-0.0348786469771983,15.5345297371176,4.78060588274287,1412.79630072382,3.77242997410512e-74
"ENSG00000180357",12.6399308024193,-0.111464854173583,12.7513956565929,7.23774476498359,2204.08403178828,1.47111670285647e-83
"ENSG00000180304",12.5687539184241,0.132749064971771,12.4360048534523,8.0372892345435,1003.88369291064,5.1391717039128e-67
"ENSG00000166831",18.2339700361655,0.112908592280555,18.1210614438849,1.89470932185151,113.062843086481,9.97750364594367e-26
"ENSG00000140451",19.5583309060165,0.169957286938896,19.3883736190776,0.749784184543181,91.6125697386919,2.37135144113677e-23
"ENSG00000241839",12.974784943194,0.117030536687621,12.8577544065063,7.74414458892318,800.779360519851,1.35990880117169e-59
"ENSG00000249240",20.5244078522319,-1.09093164560374,21.6153394978356,-0.865071930289853,34.7066924168895,3.5247584446635e-12
"ENSG00000166839",15.6390931820478,-0.128798843165891,15.7678920252137,4.48863938802223,954.576376324715,5.66906333759139e-66
"ENSG00000090487",13.4980854439119,0.00471731773177641,13.4933681261801,6.70903190866794,2494.86722296521,3.36774764251729e-86
"ENSG00000103707",15.7530090433605,-0.122236796163229,15.8752458395237,4.04469454543779,1024.68922005835,1.92979601580611e-67
"ENSG00000186198",22.5564241164768,-1.52062007331254,24.0770441897893,-1.49965692083386,55.6752941675648,2.76653607985098e-15
"ENSG00000103710",19.2706276624746,-0.185491960137117,19.4561196226118,-1.03192494955615,29.4618224581922,8.634859115157e-11
"ENSG00000234438",20.0025625681444,-2.14847945708691,22.1510420252313,-1.13447352732361,42.6632485233763,3.9428769546003e-14
"ENSG00000246922",14.3369170556852,-0.162811684756244,14.4997287404415,4.82625462910094,1113.16402083686,3.6649970914125e-69
"ENSG00000090470",14.6827146413009,-0.0179907844328891,14.7007054257338,4.77833804037745,1452.99357516612,9.69912487818526e-75
"ENSG00000166855",14.3607261892611,-0.0938300882091659,14.4545562774703,5.74670853769189,2656.63775281413,1.53554207882691e-87
"ENSG00000138615",18.4651363169806,-0.351353446751177,18.8164897637318,0.781952860324299,89.3231574413598,5.36304308983197e-23
"ENSG00000138617",15.5424441272337,-0.211322491017786,15.7537666182515,4.41654897784262,718.216164854424,3.89328531760881e-60
"ENSG00000174498",19.0463656039434,-0.619506221981902,19.6658718259253,-0.481676784242967,29.3273276345198,9.39873523046905e-11
"ENSG00000103742",18.1547329800494,-1.37366216118826,19.5283951412376,0.0542707879400006,49.1401488388507,1.34029811899515e-15
"ENSG00000074603",13.3109184932847,-0.0477709892780682,13.3586894825627,6.65523141863553,3827.60950636692,2.30680684668447e-95
"ENSG00000074696",15.1411330346822,-0.136935376236002,15.2780684109182,4.24803741722121,761.547719657287,2.49104513145081e-61
"ENSG00000138614",15.6117698334948,-0.152079011506376,15.7638488450012,4.12997951473991,1006.11215461171,4.62307787435876e-67
