"","logFC.groupyes...grouphealthy","logFC.groupyes...groupno","logFC.groupno...grouphealthy","logCPM","F","PValue"
"ENSG00000157933",0.137283038735859,0.225743458792978,-0.0884604200571187,7.89434680340486,2.24281090296097,0.111474554244164
"ENSG00000116151",0.0775991136885175,0.0391219858323944,0.0384771278561231,4.28681680116905,0.192428493150991,0.825258084675661
"ENSG00000157916",-0.0234563400355062,0.00434778596340941,-0.0278041259989156,6.60160761071404,0.100162855493401,0.904780729925072
"ENSG00000157911",0.00213841755404609,-0.399670802694984,0.40180922024903,3.37596609262267,1.68749323658558,0.190207679842378
"ENSG00000149527",-0.615828599894586,-0.207541455033952,-0.408287144860634,5.21517238490289,14.2878531622098,3.49509343101405e-06
"ENSG00000157881",-0.157469258309225,-0.244319118290683,0.0868498599814576,6.35647868311684,5.59582260661742,0.00497056205828484
"ENSG00000197921",-0.594716769569763,-0.545869397709538,-0.048847371860225,-0.642275162017347,0.444562805157567,0.642365475198919
"ENSG00000157873",-0.0329585154890435,-0.0192790372342508,-0.0136794782547927,7.1867544355359,0.100581485919709,0.904402799054999
"ENSG00000157870",-0.228374066085066,-0.100251938902417,-0.128122127182649,3.96396791470705,2.21794842163629,0.114159549067234
"ENSG00000142606",-0.769835305568454,2.11353860092182,-2.88337390649028,0.0341148616293566,3.04153978141794,0.0522033356006213
"ENSG00000215912",-0.356581990732866,-0.606675974597694,0.250093983864828,4.11179324747096,8.02124905936313,0.000587722531478081
"ENSG00000169717",-0.536904488559802,2.31131502551745,-2.84821951407726,-1.25685167371433,3.94613417483942,0.0226872508753466
"ENSG00000142611",-0.422002524367161,2.04197277200323,-2.46397529637039,0.333218007036301,1.99680045141588,0.141189994765802
"ENSG00000130762",-0.768649181097158,4.72951247059197,-5.49816165168912,-0.10734750869256,6.5529575242127,0.00218479958122909
"ENSG00000162591",-0.311377111035598,0.130981458527925,-0.442358569563523,6.85501784281615,7.41063592698812,0.000997481147431847
"ENSG00000158109",0.272237180155323,0.334578639952093,-0.0623414597967698,6.33500369787274,5.10246965190637,0.00776525561762431
"ENSG00000116213",0.0430658452424808,0.0800614016926198,-0.036995556450139,5.22673723221298,0.304662385331803,0.738054327128845
"ENSG00000078900",-0.0712026043412383,0.344678069736326,-0.415880674077565,1.85188495564664,0.397646871151941,0.672957031066926
"ENSG00000162592",-1.08565437516087,-0.231430699622824,-0.854223675538047,0.0219918269296775,1.57362755266895,0.21238185049225
"ENSG00000235169",0.509355658755468,0.752940692055954,-0.243585033300486,5.12610048777294,1.43737578027082,0.243383928489079
"ENSG00000130764",0.0414240616142592,0.067103612637158,-0.0256795510228988,5.67687801495264,0.225616388021663,0.798429321368915
"ENSG00000116198",-0.207712562946172,0.00160555979782926,-0.209318122744001,5.71472631924475,3.72372999655277,0.0275548784507865
"ENSG00000169598",-0.221657312395444,-0.394070973908997,0.172413661513552,4.43270042263962,3.67833003132568,0.0287446110429003
"ENSG00000198912",-0.249897509553837,-0.0674349404032357,-0.182462569150602,4.71853117718965,2.87962845832874,0.0608252963635195
"ENSG00000196581",-1.00642146487841,-0.153667279470923,-0.852754185407488,1.7078834887995,3.37474211079985,0.0383324188952064
"ENSG00000131697",0.0492648811159959,0.126822784928583,-0.0775579038125869,4.70949195789875,0.458261377880317,0.63370365630177
"ENSG00000069424",0.0128597684590029,0.0165632150536821,-0.00370344659467914,8.47672900110423,0.0394808255141217,0.961303363890839
"ENSG00000116254",-0.643276560536556,-0.421696330318289,-0.221580230218267,0.823055424957088,0.810428018503621,0.447566800734503
"ENSG00000116251",-0.0554307994143079,-0.37441506185992,0.318984262445612,6.59097185027359,2.66847483074078,0.0747228405703389
"ENSG00000158286",-0.114306370398221,-0.494734517808838,0.380428147410617,2.07211167452589,0.807713489934216,0.448763983475763
"ENSG00000116237",-0.15664436766694,-0.0894413643672425,-0.0672030032996971,4.80461824443526,1.17499301844095,0.313048241304589
"ENSG00000173673",-1.01957312602346,1.78715630520399,-2.80672943122745,-1.34494930643569,5.17773824007701,0.00739849919853145
"ENSG00000158292",-0.4581039650746,-0.673322854235712,0.215218889161112,2.47031711224631,2.78156973413387,0.0667403744610581
"ENSG00000097021",-0.00243181740211595,0.351531049152141,-0.353962866554257,2.86935655771921,1.15391396125126,0.319563681434305
"ENSG00000069812",-1.15166043745246,3.31249323343781,-4.46415367089027,-0.810551290582352,5.74986638413327,0.00443661651997982
"ENSG00000187017",0.0500958541115165,1.25345694872249,-1.20336109461098,5.95761089868708,2.51888415336943,0.0866731361918594
"ENSG00000215788",-0.527959414312511,-0.24704868379716,-0.280910730515351,5.11330735403401,4.88396498042579,0.00981361255633696
"ENSG00000171680",-0.487032775837861,-0.251953881595655,-0.235078894242207,2.45350988919945,1.76294630977395,0.176828501232807
"ENSG00000162408",-0.189511801807694,-0.14107488472653,-0.048436917081164,5.75218738416787,2.58620399439617,0.0803363672559249
"ENSG00000173662",0.041940604117325,0.452347263328435,-0.41040665921111,-0.1083619103898,0.100841856532709,0.904167823085399
"ENSG00000204859",0.157476002171002,-0.0858728190593039,0.243348821230306,6.27909448027414,2.830102726387,0.0637427953058596
"ENSG00000162413",0.306787055638909,0.164125543047907,0.142661512591002,8.17894970773092,5.4391058411524,0.005724031113089
"ENSG00000116273",0.1085008206984,0.193871703155491,-0.0853708824570908,4.11417589106146,0.811479459575685,0.447103961652223
"ENSG00000041988",-0.107660501706816,0.0582006044109099,-0.165861106117726,3.70592530715914,0.389647453320762,0.67831949234812
"ENSG00000007923",-0.0623767957969633,-0.0913109614825464,0.028934165685583,4.67083765918547,0.291594451679701,0.74770454327252
"ENSG00000171735",-0.384601507002313,0.000297373666874972,-0.384898880669188,3.94209650208392,5.11842318970625,0.00765019026101021
"ENSG00000049245",0.251296284431995,0.16187426785574,0.0894220165762556,6.06453668277936,4.97045784161654,0.00875070756514327
"ENSG00000049246",-0.114608439733368,-0.214788072432144,0.100179632698776,2.937719591572,0.332013236560008,0.718265758621222
"ENSG00000049247",-0.547632606410834,2.58141268749217,-3.129045293903,-0.231065028168754,2.91577279663504,0.0587823473797765
"ENSG00000049249",0.300764922424787,0.30357728387282,-0.00281236144803246,3.91976738108737,1.5892373769259,0.209487704758843
"ENSG00000116288",0.0818383331260013,-0.0757260068911916,0.157564340017193,5.62859839446405,0.715432686938848,0.491466260203292
"ENSG00000116285",-0.521611883561933,-0.240121281955423,-0.281490601606511,0.982454525500149,0.837269976655388,0.435902675311886
"ENSG00000162426",-0.677798301270069,0.355315037124066,-1.03311333839414,0.684252199884909,1.48836717862591,0.230698773115439
"ENSG00000142599",0.252133053254503,0.356465382715453,-0.10433232946095,8.57988233694734,6.97119865061588,0.00146471239879094
"ENSG00000074800",0.236564094412957,0.111412022227557,0.125152072185401,8.61728649341264,3.97130807627296,0.0218957584825862
"ENSG00000131686",-0.251003834672637,-0.26804216951564,0.0170383348430038,3.79812549497174,0.565038585879439,0.570470573551999
"ENSG00000197241",-0.129312750006324,1.78723952297831,-1.91655227298464,-0.753549693090601,1.07929341555842,0.343761093021238
"ENSG00000142583",0.764644267099127,1.7267405002181,-0.962096233118971,2.38581828860197,5.03530912488212,0.0084858958864345
"ENSG00000180758",-0.145868812770452,0.213909724409224,-0.359778537179676,3.86087973797063,1.16165073909326,0.317156361738694
"ENSG00000049239",0.111397960247086,0.244105029203792,-0.132707068956706,7.16373892011893,2.59097592752229,0.0799727053783982
"ENSG00000171621",-0.00976063230320506,-0.38820571970946,0.378445087406255,2.28670497404427,0.709209221393454,0.494491187440574
"ENSG00000171612",-0.267972570550366,-0.2067700857892,-0.0612024847611668,2.67913670966998,0.669946912012542,0.51401757602145
"ENSG00000188807",-0.192897352184101,0.016178178396638,-0.209075530580739,3.69241383804544,1.00838421781151,0.368487166732124
"ENSG00000171608",0.15637380219443,0.320067147770484,-0.163693345576053,9.66959145763196,3.92985490777651,0.0227533035920694
"ENSG00000171603",-0.093130006879434,0.0493380434414646,-0.142468050320899,6.84384016815468,0.715613768819847,0.491378528140241
"ENSG00000178585",-0.139351635530872,-0.217575126683051,0.0782234911521797,3.76939933970467,1.03474038500936,0.359091590794467
"ENSG00000162441",0.0193394875776441,-0.132435527388453,0.151775014966097,4.1777500577086,0.42573037044496,0.65447104936905
"ENSG00000173614",0.426993383320111,0.318390650267412,0.1086027330527,3.77000870170823,5.30371360723484,0.00646840962677906
"ENSG00000162444",0.348925198068865,0.154190481920114,0.194734716148751,2.83771243666434,1.37094703948631,0.258596413517149
"ENSG00000130939",0.164085779413556,0.278682497384541,-0.114596717970986,7.03106572141274,5.60636878382969,0.00492364567146626
"ENSG00000054523",0.433657395389662,0.599672895462259,-0.166015500072597,7.07915444627394,10.958578509282,5.36140223329042e-05
"ENSG00000142657",0.546793719250107,0.489276069871169,0.0575176493789379,8.21914787675566,9.56471008083426,0.000173412783671615
"ENSG00000251503",-0.607145951726242,-0.781229339543382,0.17408338781714,-1.00606151456006,0.559187058943448,0.573450917884136
"ENSG00000175279",0.544773602303825,2.45964068411427,-1.91486708181045,-1.13213574577842,2.44229369663632,0.0921338116446846
"ENSG00000241563",0.636811218782481,1.18663604200916,-0.549824823226678,-0.250277375967346,1.0076014327151,0.368770020747607
"ENSG00000160049",-0.0421781670488412,-0.057208585852874,0.0150304188040328,4.45701725683209,0.102467872605134,0.902701804773884
"ENSG00000142655",-0.145413354011045,-0.296009953913584,0.150596599902538,4.43833756534724,1.84236853905933,0.163779691206097
"ENSG00000130940",-0.0220243253920767,0.00626831477527251,-0.0282926401673492,4.53306588215419,0.026533933414016,0.973821852920566
"ENSG00000175262",-0.413512452516703,0.940610109659368,-1.35412256217607,0.420697169112653,1.12686276859727,0.328128230090994
"ENSG00000120948",-0.0708708481157202,0.0247359597646898,-0.09560680788041,5.24659112342981,0.456536013738402,0.63478804004561
"ENSG00000277726",-5.12548240610387e-15,0,-5.12548240610387e-15,-1.61522660110368,0,1
"ENSG00000009724",-0.297543822986893,-0.064414829023459,-0.233128993963434,3.15173849052077,1.40068456368116,0.251221029420725
"ENSG00000116649",-0.177698621756257,-0.347189548741929,0.169490926985672,4.54524513384011,3.14656281304891,0.0472874147775295
"ENSG00000171824",-0.181821032296343,-0.170743921695008,-0.0110771106013357,4.99891244674825,1.93387349009911,0.149956803653693
"ENSG00000198793",-0.0935872950827349,-0.0597376261162314,-0.0338496689665035,6.83875359347796,1.23610908201628,0.294912962359205
"ENSG00000171819",-0.104574689188415,-0.341014496091123,0.236439806902708,2.7222178115244,0.812716353885326,0.446560111898204
"ENSG00000120942",-0.246261970757793,-0.234044013028344,-0.0122179577294488,5.0181882582349,2.93069260240987,0.0579595861812178
"ENSG00000204624",-0.370059518828424,1.94267079200287,-2.31273031083129,0.836592885930823,2.71601591800154,0.0710190014560867
"ENSG00000116661",-0.460510931828085,-0.319715968170031,-0.140794963658054,1.77271003012427,1.18186696085619,0.310952963521726
"ENSG00000132879",-0.407517689440981,-0.14126143821759,-0.266256251223391,3.90058995789347,5.12152740740756,0.00762867881834784
"ENSG00000116663",0.714766188123866,0.137974346811451,0.576791841312415,4.47551088968987,9.67587728825241,0.000150886560146446
"ENSG00000116670",0.0947295519381264,-0.271060764938467,0.365790316876593,4.06002350412874,1.54568921709455,0.218214594428384
"ENSG00000162490",-0.0964331272331464,-0.0698675998699796,-0.0265655273631668,2.32504339944434,0.0879755517825356,0.91585407225715
"ENSG00000177674",0.47842011669892,0.337860610435107,0.140559506263813,7.27906037462408,11.8630198160358,2.39422359822127e-05
"ENSG00000215910",-0.888929882069833,-1.47753747910987,0.588607597040042,-0.12429436662666,1.80208297800528,0.170270955725241
"ENSG00000177000",-0.130085731889753,0.0716733000171482,-0.201759031906902,6.25118823761032,2.18418861989613,0.117911363260652
"ENSG00000011021",-0.169118369147979,0.0765629829639696,-0.245681352111948,5.12509178001247,1.92476549660444,0.151277643371556
"ENSG00000175206",0.227352017019683,0.743548943910289,-0.516196926890606,0.0273257300752839,0.388429595776391,0.679139705599245
"ENSG00000120937",-1.30015250528672,-0.195623336028511,-1.10452916925821,-1.29327062999432,2.53662249974001,0.0842162127549509
"ENSG00000116685",0.320037466648394,0.247016130547775,0.0730213361006189,7.15592275936118,6.74133597365234,0.00179283845277193
"ENSG00000083444",0.392897226823322,0.40275307428155,-0.00985584745822738,5.82843896091277,7.28365085681083,0.00113770480561125
"ENSG00000116688",0.503814459661171,0.641784148951842,-0.137969689290671,7.4508112569473,11.1473265225437,4.80140301518023e-05
"ENSG00000116691",0.449330784475344,0.217528738394834,0.231802046080509,5.7180172649424,8.33148440396237,0.000453749462055565
"ENSG00000120949",0.161452794234763,-0.241669708307385,0.403122502542148,4.54822177793478,1.70882869749927,0.186381262633318
"ENSG00000028137",0.372334527668378,0.261948288562505,0.110386239105873,9.90440970914553,9.5193386957576,0.000164297322873088
"ENSG00000048707",-0.0799909897426675,-0.00719287591930726,-0.0727981138233603,8.01039912359481,1.06522181492303,0.348529562740803
"ENSG00000162496",-0.430461611741187,0.0400318620295795,-0.470493473770767,4.84390655385701,6.13346279071919,0.00308430203142592
"ENSG00000204518",-0.598699786149219,1.88843249785224,-2.48713228400146,-1.37064031598086,3.82300748498302,0.0254150310576059
"ENSG00000188984",-1.28686127900121,1.75111024533115,-3.03797152433236,-1.07492472377182,4.11192677691842,0.0192246197064506
"ENSG00000157330",-1.29611914618915,3.35783223361983,-4.65395137980898,-0.73856596131005,5.74479761734639,0.00445665186993427
"ENSG00000116726",-1.36271758087086,-1.75320286426977,0.390485283398915,-1.17110629251009,3.23907661488002,0.0433490139136856
"ENSG00000116721",-0.887036074430294,0.957261338318475,-1.84429741274877,-1.26330977516032,1.8643997567538,0.160337104676778
"ENSG00000239810",0.324825250762484,1.96739046935411,-1.64256521859163,-1.4106079915534,3.18160892866877,0.0461253778018912
"ENSG00000179172",-0.0347663745386215,0.942756570186142,-0.977522944724764,-1.34916467306914,0.620717344403014,0.539617021684575
"ENSG00000120952",-1.62931430132832,1.81668559420436,-3.44599989553268,-1.2223766666115,7.45172306257362,0.00100149294114222
"ENSG00000243073",-2.38703231101513,0.724047456378043,-3.11107976739317,-1.36403697316516,15.0470011011246,2.22019101547587e-06
"ENSG00000187545",-0.513962951015814,2.33970741928216,-2.85367037029797,-1.28678100527554,3.90783126944982,0.0235021757386008
"ENSG00000204510",-0.304261054549967,0.628349080866579,-0.932610135416546,-1.56240792321517,2.61929925874319,0.448575403855505
"ENSG00000232423",0.0614319945924549,1.39236642238281,-1.33093442779035,-1.48285192932515,2.76134075202613,0.105522735928818
"ENSG00000274764",-2.3298379287096,0.194190317243699,-2.5240282459533,-1.48141715191932,22.9093973723011,3.7170493355938e-06
"ENSG00000280267",0.207050518745426,1.64119138020339,-1.43414086145796,-1.4405399743719,2.97362528776571,0.0561148796337369
"ENSG00000229571",-0.920310917263278,1.02678070456263,-1.9470916218259,-1.48723324962339,4.99259216885625,0.052218428455745
"ENSG00000277058",-0.954703328524084,0,-0.954703328524084,-1.58920372270454,8.69723151126843,0.043877175165151
"ENSG00000275774",-0.826932060598434,-0.0276009499697504,-0.799331110628684,-1.38371429399885,1.24055619769182,0.293635923470953
"ENSG00000179412",0.193807137073836,0.193807137073841,-5.12548240610387e-15,-1.60730133922127,3.7220738782904,0.542594621390124
"ENSG00000204505",-0.219591424189036,2.35379242498114,-2.57338384917017,-1.27691715842624,3.56218790850157,0.0323552893683707
"ENSG00000279169",-1.72577360239926,0.361737367210914,-2.08751096961018,-1.5096831259275,13.5230249576658,0.000821029229487727
"ENSG00000279804",-1.94114808580744,-0.623375617436314,-1.31777246837113,-1.36755257927908,6.84209262833218,0.00164065259549836
"ENSG00000270601",0.294975318943667,1.80782731253122,-1.51285199358755,-1.4411648723504,3.10857228274638,0.0572664123227737
"ENSG00000182330",0.157160679206232,2.32217947242171,-2.16501879321548,-1.35199646265279,3.42652410338113,0.0367031392878874
"ENSG00000204501",-1.23961001135911,2.20703754565929,-3.4466475570184,-1.19507527130251,5.6125731551291,0.00501328458881943
"ENSG00000237700",-0.835535037146961,1.65560112133888,-2.49113615848584,-1.38106643161607,4.16491235924486,0.0185552383670627
"ENSG00000204481",-1.70404449872748,-2.66410377191097,0.960059273183491,-1.10610405130807,5.27984250056009,0.00660955630511531
"ENSG00000204480",-1.3086725439167,1.38179859758495,-2.69047114150165,-1.38857795558625,6.13556583206394,0.00315290205923248
"ENSG00000204479",-0.239358415616189,0.691210134242195,-0.930568549858384,-1.15130493477763,0.32550812381585,0.722922665294173
"ENSG00000204478",-0.306187288718933,2.58324668820835,-2.88943397692729,-1.2123868499813,3.76525207875062,0.0268078548720826
"ENSG00000162494",-0.215868754974925,3.37209179286086,-3.58796054783579,-1.01263720290695,4.16805109354975,0.0185019127301101
"ENSG00000162493",-1.42340948854859,2.7269004499649,-4.15030993851348,-0.965354380650379,6.4454633308919,0.00240057791816165
"ENSG00000116731",0.0865114142258654,0.0973275716401967,-0.0108161574143313,7.9327089782678,2.01621058411664,0.138537258013231
"ENSG00000189337",0.316994833663888,0.763811388313195,-0.446816554649307,3.90332472308643,2.1528131193553,0.122478057385394
"ENSG00000171729",0.151603169291868,1.29457930468781,-1.14297613539594,1.31675014234824,1.69086047371778,0.1895891460372
"ENSG00000142621",-0.718255621400263,-0.247907827408987,-0.470347793991275,1.96006146126051,1.90515422013611,0.154495320111497
"ENSG00000142634",0.234039566397883,0.27325808322739,-0.0392185168295066,9.50794656681175,4.53242770486123,0.0130547200816236
"ENSG00000162438",-0.796194777057874,-0.255765028074317,-0.540429748983558,0.275879487991957,1.12243594558596,0.329551918018109
"ENSG00000142615",-0.335144306972061,3.26237266605864,-3.5975169730307,-0.990120161358972,4.46263328729246,0.0141336588189811
"ENSG00000215704",-0.427360026301742,0.525967354632828,-0.953327380934569,0.929169465284048,1.1213166162061,0.329912896768664
"ENSG00000132906",-0.0148059424148053,-0.00484420737382994,-0.00996173504097539,4.50354612518159,0.0095081919549263,0.99053776346611
"ENSG00000116138",-0.0515741305159605,-0.178591297079788,0.127017166563828,5.08757615880212,0.857769615979866,0.42720375622877
"ENSG00000116771",-0.332876362267194,-0.84887668089809,0.516000318630896,2.6721445121668,4.33370898366971,0.0156689839124083
"ENSG00000197312",0.00727724571146669,0.0835816310093618,-0.0763043852978951,6.07201030968173,0.263783538522236,0.768672651660896
"ENSG00000215695",-5.12548240610387e-15,0,-5.12548240610387e-15,-1.61522660110368,0,1
"ENSG00000116786",0.120791009373838,0.140537275650426,-0.0197462662765887,6.5184635867805,2.21549445836427,0.114428113795729
"ENSG00000162461",-0.433718837155622,-0.29430520534923,-0.139413631806392,1.12897710692,0.524203941454613,0.593644398640855
"ENSG00000162460",-1.68688400498767,2.005687349524,-3.69257135451167,-1.18471382022443,7.75739695010202,0.000770424149865168
"ENSG00000162458",-0.124332266564746,2.73018953885382,-2.85452180541856,-0.297906001717268,2.81466552982151,0.0646810609366143
"ENSG00000233954",-0.210602837096007,0.901310501295231,-1.11191333839124,1.02545075672734,1.49695546983948,0.228782904625827
"ENSG00000065526",0.0510112728482359,0.19418675106849,-0.143175478220254,8.34641732319023,2.58210497506027,0.0806500939528657
"ENSG00000116809",-0.12728416761754,-0.0573022748569509,-0.0699818927605894,5.81753729220675,1.50146735731299,0.227782907027826
"ENSG00000183888",-1.22611627854604,0.160786805384222,-1.38690308393026,-1.27634163654062,2.28947962535447,0.106607226273221
"ENSG00000173641",0.00861120035907952,4.48626646204862,-4.47765526168954,-0.482319363580032,6.41560059871027,0.00246430352962281
"ENSG00000186510",-1.05457216075801,1.31204980890672,-2.36662196966473,-0.318283720168608,2.18661953024756,0.117637055656788
"ENSG00000184908",-0.689895462927331,3.71403261872358,-4.40392808165091,-0.734455680213955,4.45765968030707,0.0141978855164137
"ENSG00000185519",-0.184356372489841,3.27494454146758,-3.45930091395742,-1.0665987840537,4.29592937340667,0.0164573237258382
"ENSG00000142627",-0.896033374829905,-0.519436764816342,-0.376596610013563,1.24925037365804,1.9559291069435,0.1469017808781
"ENSG00000142632",-0.41079332650085,-0.207967474509564,-0.202825851991285,2.59031103567157,2.05524933331704,0.133436803002882
"ENSG00000132881",-0.459429702727499,-0.564719798018876,0.105290095291377,2.52177339867374,3.60438102962338,0.0307958175100232
"ENSG00000037637",0.0177654214137945,-0.0323734139678243,0.0501388353816187,5.93722291627665,0.115377007302889,0.891148607390656
"ENSG00000055070",0.0661973886630907,0.0188297340389983,0.0473676546240924,6.39278496168315,0.497641759493174,0.609460389408709
"ENSG00000187144",0.213628580934683,0.330723146940333,-0.117094566005651,2.57882493199005,1.03929152337021,0.357494089626989
"ENSG00000157191",-0.047164126462833,-0.128565125686832,0.0814009992239987,7.05671068433331,0.905713788148584,0.407543564042845
"ENSG00000219481",-0.233936007144764,0.350776269654309,-0.584712276799074,4.87140328779071,3.70331557708521,0.0282359845820938
"ENSG00000058453",-0.345995417505032,0.0602738200791354,-0.406269237584167,5.90745193148408,4.80151568812829,0.0103925214827713
"ENSG00000117122",-0.269148555604956,-0.531395359633451,0.262246804028494,-0.797629583346023,0.178224770415546,0.837019553906241
"ENSG00000159363",0.0126846891272701,0.0186042420377232,-0.00591955291045309,5.58541078380284,0.0203446650282646,0.979864946380427
"ENSG00000117118",0.144846039878918,0.0594524748849544,0.085393564993964,5.09807028810076,1.50641414198093,0.226691642952581
