"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"LRRC47"	231.58107374675	-0.0182515392661015	0.142098239350181	-0.128443106329581	0.897798319729875	0.999975600601162
"CEP104"	257.416359821956	0.178367810050976	0.107228536078395	1.66343602714646	0.0962251864949331	0.96638666282315
"DFFB"	101.608328708469	0.14910269777579	0.194721577954679	0.765722522084804	0.443841423138325	0.999975600601162
"C1orf174"	138.996140160156	0.182814179570639	0.161469944919873	1.13218704360962	0.257555806045898	0.999975600601162
"AJAP1"	12.7289961919791	0.955142409776705	0.641648820529163	1.48857502611632	0.13659931200671	0.990744892938597
"NPHP4"	118.853538950452	0.0553964938410949	0.132257741091894	0.418852563061734	0.675323887292218	0.999975600601162
"KCNAB2"	1724.99346174052	0.00857386098639973	0.0749641538610834	0.114372810800853	0.908942266377947	0.999975600601162
"CHD5"	4.08826848700297	0.654025418804481	0.804142369101136	0.813320431723484	0.416034365678001	0.999975600601162
"RPL22"	482.618934001895	-0.0477144652352836	0.1673938782652	-0.285043071645011	0.775611143662733	0.999975600601162
"RNF207"	15.9847262971508	-0.405971868585224	0.436491440354112	-0.930079793216271	0.352329772200516	0.999975600601162
"ICMT"	132.629651102872	0.0693311111056862	0.166647173400843	0.416035325957323	0.677384153713894	0.999975600601162
"HES3"	0.0178756235523387	0.109809147470554	3.4824984998714	0.031531714220296	0.974845500423047	0.999975600601162
"GPR153"	22.8726092750917	0.026269891352415	0.405963498002189	0.0647099837342356	0.948404913614843	0.999975600601162
"ACOT7"	32.5593548119812	-0.029234616917077	0.223136940227334	-0.131016482019035	0.895762269027753	0.999975600601162
"HES2"	0.35383250607477	0.191958656340073	3.46845073624811	0.0553442072375284	0.955864243830371	0.999975600601162
"ESPN"	274.250059862647	0.398045624364169	0.441207073474507	0.90217416785628	0.3669643548789	0.999975600601162
"TNFRSF25"	153.941647312042	0.338737942319526	0.269434456449984	1.25721834832364	0.208674581001621	0.999975600601162
"PLEKHG5"	21.4924459814889	0.480644809170505	0.489709587450137	0.981489481701121	0.326351418835622	0.999975600601162
"NOL9"	249.759857952074	0.288034762386206	0.154818524462789	1.86046704285336	0.0628194770659726	0.936218926896699
"TAS1R1"	3.22760251326127	-0.142319703727813	1.31399002909465	-0.108311098696747	0.913748918924078	0.999975600601162
"ZBTB48"	378.058227368995	-0.225808490075751	0.122936422636474	-1.83679079993626	0.0662407846094546	0.943496930276946
"KLHL21"	1387.56146863751	-0.22781331359734	0.136381831350348	-1.67040808399263	0.0948386513118424	0.96638666282315
"PHF13"	82.7134462494435	0.0112800528462427	0.17945808650844	0.0628561970413752	0.949881015529359	0.999975600601162
"THAP3"	60.086283623178	-0.0066817342095413	0.230986662984603	-0.0289269264433103	0.976922870407975	0.999975600601162
"DNAJC11"	120.040323528515	-0.0784270214098392	0.159998124367609	-0.490174629982828	0.624010331625858	0.999975600601162
"CAMTA1"	77.3034575541011	0.515917455531822	0.201243726289354	2.56364491477374	0.0103579451301535	0.8082119206425
"VAMP3"	344.313185089079	-0.261588085152998	0.14937563003118	-1.75120992024198	0.0799097573020792	0.957890066343149
"PER3"	34.9910195633996	-0.193526315604132	0.341024626407159	-0.567484869474134	0.570384803499476	0.999975600601162
"UTS2"	1.67506170972119	-0.955704232276081	1.73507389459927	-0.550814714722457	0.581760696002314	0.999975600601162
"TNFRSF9"	66.3707172273492	-0.174821788160929	0.250213020732454	-0.698691809279826	0.484744653788978	0.999975600601162
"PARK7"	266.844569652286	-0.160602943195995	0.0993805824127014	-1.6160394646215	0.106085780943202	0.974175245030305
"ERRFI1"	8.55109637626916	0.453517296797939	0.668169550503442	0.678745830988901	0.497298921450579	0.999975600601162
"SLC45A1"	5.69154004330379	0.342179368194387	0.821860164201955	0.416347431228341	0.677155789553342	0.999975600601162
"RERE"	1827.28191603285	-0.0900932720389917	0.142514570300181	-0.632168850168978	0.52727654952313	0.999975600601162
"ENO1"	1911.3568171362	0.0274044415164491	0.121537873265931	0.22548067347276	0.821605358618103	0.999975600601162
"CA6"	54.9088410698191	0.154690810119215	0.382216791094076	0.404720079608279	0.685683280744926	0.999975600601162
"SLC2A7"	0.65024300718409	-0.512706605867447	2.28422391266072	-0.224455493625507	0.822402894337915	0.999975600601162
"SLC2A5"	18.9868674569219	-0.298140596559209	0.524551733009831	-0.568372150537955	0.569782296651547	0.999975600601162
"GPR157"	63.9065118375683	0.400826347186151	0.236304159231883	1.69623060588123	0.0898422164452344	0.962507740794382
"H6PD"	662.631220432978	-0.0395004970972831	0.134284003623027	-0.294156385210051	0.768638406533337	0.999975600601162
"SPSB1"	21.331572981257	0.0260136940640523	0.367562718748108	0.0707734836456022	0.94357803587616	0.999975600601162
"SLC25A33"	23.1538029442498	0.0901764888717179	0.356207727546895	0.253157025797106	0.800146873456655	0.999975600601162
"TMEM201"	56.4767873656376	0.0908958158797976	0.21010580448739	0.432619251531687	0.665291401112412	0.999975600601162
"PIK3CD"	3758.54604884816	0.0824947128958134	0.122161595864936	0.675291709409404	0.499490450177696	0.999975600601162
"CLSTN1"	539.84565460462	0.281892456211687	0.139532247014485	2.02026744529114	0.0433556536890271	0.923271857723824
"CTNNBIP1"	57.9806621677904	0.0616045015079591	0.224167914582458	0.274814090244384	0.783459072301298	0.999975600601162
"LZIC"	88.3043072903994	-0.0993601360624989	0.160582599481633	-0.61874783683436	0.536082490867674	0.999975600601162
"NMNAT1"	66.273483756497	-0.225633493235071	0.217730547810217	-1.03629690690781	0.300063648726596	0.999975600601162
"RBP7"	35.3520901937862	-0.367650112561697	0.327006421655988	-1.12429019191698	0.26088993788481	0.999975600601162
"UBE4B"	614.050168595015	-0.00818795187874582	0.114284909643812	-0.0716450833645921	0.942884360900862	0.999975600601162
"KIF1B"	686.031196289713	-0.279586433366215	0.184368696797474	-1.51645283729122	0.129404887273165	0.984973822353117
"PGD"	1448.92142563224	-0.253061035158592	0.198421516129937	-1.27537093806336	0.202177980064885	0.999975600601162
"CENPS-CORT"	0.503011491026849	1.10915144610963	2.73394896122949	0.405695739693266	0.684966172971185	0.999975600601162
"CENPS"	0.480425228248772	-0.964461328654546	3.20685787291808	-0.300749633090828	0.763605418113243	0.999975600601162
"CORT"	2.45973182403669	0.549752839247477	1.15719160440297	0.475075032652964	0.634733493605235	0.999975600601162
"DFFA"	101.094344212429	-0.0404068107348337	0.218626171272002	-0.184821471737535	0.853369065978276	0.999975600601162
"PEX14"	100.11847554612	0.185096265317027	0.20642149083791	0.896690865692716	0.369883896094536	0.999975600601162
"CASZ1"	104.197429453628	-0.0499624317463543	0.146085770141062	-0.342007518583844	0.732345234073718	0.999975600601162
"C1orf127"	2.81288329366661	-0.339511842930839	0.988708180093746	-0.343389333441792	0.731305582926866	0.999975600601162
"TARDBP"	172.465432603644	0.143433884382552	0.134421091222362	1.06704895101083	0.285949731953116	0.999975600601162
""	0	NA	NA	NA	NA	NA
"MASP2"	38.0869724739768	0.18446633166232	0.295985864292912	0.623226829102111	0.533135473547849	0.999975600601162
"SRM"	109.559236411636	0.0145043860025641	0.177067218133164	0.0819145754673574	0.934714643845219	0.999975600601162
"EXOSC10"	141.326522924241	0.050192165880187	0.168430795044183	0.29799874700479	0.765704119949473	0.999975600601162
"MTOR"	534.78500650539	0.0280595327679871	0.0865471133202433	0.324211076389811	0.745778236864798	0.999975600601162
"ANGPTL7"	29.3578818573033	-0.1372016583215	0.329255235623266	-0.416703042130168	0.676895628944314	0.999975600601162
"UBIAD1"	153.015874199724	0.178317496723799	0.186286142616785	0.957223625004792	0.338454395053022	0.999975600601162
"DISP3"	4.65572239843385	-1.09880849600396	1.1205747173532	-0.980575841117807	0.326801952753627	0.999975600601162
"FBXO2"	13.9862169755945	0.161591837349358	0.507533199542279	0.318386733114385	0.750191600542354	0.999975600601162
"FBXO44"	75.5985887324464	0.432807314898806	0.231295710389506	1.87122932011991	0.0613133024361194	0.935865836456799
"FBXO6"	115.486004834786	-1.03667037463832	0.264498532854584	-3.91938043455334	8.87768891041407e-05	0.300203314098515
"MAD2L2"	85.401027147267	-0.317908639989788	0.202092578277652	-1.57308419091482	0.115699325027242	0.977172478768719
"DRAXIN"	20.2546879932014	-0.396565794051138	0.323539763656038	-1.22570959924646	0.220307976576333	0.999975600601162
"AGTRAP"	776.119294929529	-0.325448950255191	0.159754943588232	-2.03717608322679	0.0416323996681993	0.923271857723824
"C1orf167"	2.31696524821285	0.160790216525306	1.1983752145329	0.134173516420714	0.893265367363587	0.999975600601162
"MTHFR"	355.577513428262	0.163497327416068	0.116373393693823	1.40493735059603	0.160039908665933	0.999975600601162
"CLCN6"	166.348173718577	0.175067376368616	0.13866285275429	1.26253984316069	0.206754598791049	0.999975600601162
"NPPA"	2.58354291110582	0.175862229209368	0.88751287086174	0.198151750789386	0.842926336194765	0.999975600601162
"NPPB"	0.327842186482915	2.07607221887327	2.5062661753631	0.828352646371447	0.407470815836528	0.999975600601162
"KIAA2013"	668.946174457599	-0.158982799786011	0.130162679268226	-1.2214161592233	0.22192849198357	0.999975600601162
"PLOD1"	272.711332447566	-0.218003893395982	0.154728883830205	-1.40894116211175	0.158852566835777	0.999975600601162
"MFN2"	790.753492850217	-0.286232632843109	0.181404151659403	-1.57787255817898	0.114594890461423	0.977172478768719
"MIIP"	262.652433898809	-0.465861548873624	0.190878658234213	-2.44061621756582	0.0146622273578298	0.819681472794699
"TNFRSF8"	103.502981331122	-0.0837380202440856	0.217859862897233	-0.384366441484387	0.700706869572769	0.999975600601162
"TNFRSF1B"	4507.83852100852	-0.168978135548359	0.13027043509529	-1.29713342420907	0.194585282846224	0.999975600601162
"VPS13D"	1238.01112091716	0.0999661204995133	0.0822999121485012	1.21465646669386	0.224497142688409	0.999975600601162
"DHRS3"	139.417537668784	0.328458693758349	0.232110360310728	1.41509708277837	0.157040033419421	0.999975600601162
"AADACL4"	0	0	0	0	1	NA
"AADACL3"	0.088270126286737	0.472927273762205	3.48139251735636	0.135844283976726	0.891944381972083	0.999975600601162
"C1orf158"	0.370631371709299	0.528533558890077	3.1316650120547	0.168770783865961	0.865976939731784	0.999975600601162
"PRAMEF12"	0.186428937521277	0.493561443485862	3.47814770075816	0.141903531980047	0.887156204435714	0.999975600601162
"PRAMEF1"	0.0255284050186414	-0.23331269862172	3.4824984998714	-0.0669957786429299	0.946585063806614	0.999975600601162
"PRAMEF11"	0.240594235345187	-0.979857063570572	3.48172183935229	-0.281428875935952	0.778381472929663	0.999975600601162
"HNRNPCL1"	0.170146791852896	-0.716274236454545	3.48230154329465	-0.205689894326862	0.837033152933706	0.999975600601162
"PRAMEF2"	0.0357512471046775	0.390544865963929	3.4824984998714	0.112145020587475	0.910708421277962	0.999975600601162
"PRAMEF4"	0	NA	NA	NA	NA	NA
"PRAMEF10"	0.149441202902037	0.285218115505554	3.48151447232642	0.0819235760105761	0.934707486506583	0.999975600601162
"PRAMEF7"	0	NA	NA	NA	NA	NA
"PRAMEF6"	0	NA	NA	NA	NA	NA
"PRAMEF27"	0.0893781177616937	1.11583142650899	3.48007522432711	0.320634283623782	0.74848755366777	0.999975600601162
"PRAMEF26"	0	NA	NA	NA	NA	NA
"PRAMEF25"	0.0528915239730766	-0.359627395725999	3.48248444669946	-0.103267480797176	0.917750684165646	0.999975600601162
"HNRNPCL3"	0.0217038306562289	0.00063639709467793	3.4824984998714	0.000182741527297551	0.999854193357563	0.999975600601162
"HNRNPCL2"	0.0674723502468641	-0.236974130831997	3.48247603153624	-0.0680475985149736	0.945747743931063	0.999975600601162
"HNRNPCL4"	0	NA	NA	NA	NA	NA
"PRAMEF9"	0.0580562789057609	-0.295698826220619	3.4824984998714	-0.0849099651389765	0.932332969365565	0.999975600601162
"PRAMEF13"	0	NA	NA	NA	NA	NA
"PRAMEF18"	0.055716217407679	-0.295698826220619	3.4824984998714	-0.0849099651389765	0.932332969365565	0.999975600601162
"PRAMEF5"	0	NA	NA	NA	NA	NA
"PRAMEF8"	0.0350314791276645	-0.23331269862172	3.4824984998714	-0.0669957786429299	0.946585063806614	0.999975600601162
"PRAMEF15"	0.191511139153372	-0.214065556439997	3.48239566401141	-0.0614707738848411	0.950984289437286	0.999975600601162
"PRAMEF33"	0	NA	NA	NA	NA	NA
"PRAMEF14"	0.0536268706570162	0.671280584457304	3.4824984998714	0.192758326954654	0.847148241619378	0.999975600601162
"PRAMEF19"	0.0290281394528805	-0.233312698621719	3.4824984998714	-0.0669957786429297	0.946585063806614	0.999975600601162
"PRAMEF17"	0.0652782360291788	-0.499498925467011	3.48241070651738	-0.143434812135223	0.885946791102306	0.999975600601162
"PRAMEF20"	0.0186157907103068	0.109809147470555	3.4824984998714	0.031531714220296	0.974845500423047	0.999975600601162
"LRRC38"	0.860454524332041	-0.28877317611906	2.43838748184675	-0.118427927582844	0.905728598470348	0.999975600601162
"PDPN"	0.190486528186094	0.273631031045469	3.47942182913514	0.0786426723986736	0.93731684495941	0.999975600601162
"PRDM2"	1175.42251233525	-0.0604283464290117	0.0747787342341909	-0.808095336834174	0.419035701846328	0.999975600601162
"KAZN"	67.5837283324616	-0.299771794249415	0.298778173645038	-1.00332561308697	0.315703781965937	0.999975600601162
"TMEM51"	12.0842640679416	-0.036147741033031	0.69863694429972	-0.0517403800757541	0.958735561665589	0.999975600601162
"FHAD1"	17.045191861426	0.118747383218302	0.529055949759408	0.224451465430648	0.82240602842307	0.999975600601162
"EFHD2"	3545.49331353267	-0.0781517146903986	0.128872662909056	-0.606425854221306	0.544232004471553	0.999975600601162
"CTRC"	3.47048481328818	1.02534969286331	0.902856997384298	1.13567231115658	0.256093732964063	0.999975600601162
"CELA2A"	0.983533987916038	-2.00936559716595	2.15952328721492	-0.93046720499012	0.352129236478123	0.999975600601162
"CELA2B"	7.0070856054558	1.02067596072525	0.702208726993679	1.45352218149582	0.146078825582436	0.997419287610167
"CASP9"	100.922538138066	0.0455142483951687	0.167526998485424	0.271683064859117	0.785865723956689	0.999975600601162
"DNAJC16"	159.301393203024	-0.00580907670763371	0.164978650790036	-0.0352110814327531	0.971911426006028	0.999975600601162
"AGMAT"	29.1879111418171	0.200456740746812	0.391081434529565	0.512570332028016	0.608251910653686	0.999975600601162
"DDI2"	304.886937908094	0.0652315928298119	0.102619745151085	0.635663173142483	0.524995984493746	0.999975600601162
"RSC1A1"	0	NA	NA	NA	NA	NA
"PLEKHM2"	429.201355829597	-0.0160060433826602	0.107091000567726	-0.149462077091508	0.881189031299594	0.999975600601162
"SLC25A34"	7.01141514778398	0.355675183928649	0.713072147331758	0.498792703178141	0.617925428576341	0.999975600601162
"TMEM82"	0.262791373800333	2.08173683892139	3.46281579739714	0.601168806173911	NA	NA
"FBLIM1"	2.27541184438418	-1.10886968788039	1.25335674809549	-0.884719924766312	0.376307706652404	0.999975600601162
"UQCRHL"	7.32135878402405	0.653504262950423	0.580963288632861	1.12486326715801	0.260646979721892	0.999975600601162
"SPEN"	1521.41736137098	0.0852334971554399	0.0789401371064538	1.07972319633166	0.280265461212798	0.999975600601162
"ZBTB17"	281.712403989806	0.081969400119439	0.14305330093718	0.572999012133489	0.566645362849673	0.999975600601162
"SRARP"	0.129954660649051	0.9736523112177	3.47750722461726	0.279985704796016	0.779488472370747	0.999975600601162
"HSPB7"	0.819288691669724	0.784887227615063	1.69148197894103	0.464023405148217	NA	NA
"CLCNKA"	0.740972650181392	-0.353697314788466	1.74107945306273	-0.203148290657429	0.839019128086732	0.999975600601162
"CLCNKB"	0.154157504319252	1.33282685449441	3.47485156184804	0.3835636805693	0.701301863363898	0.999975600601162
"FAM131C"	0.397699520509595	-0.107564950707947	3.08141869304041	-0.0349076063408357	0.972153415328313	0.999975600601162
"EPHA2"	7.33544711598441	0.797467434845025	0.739697830072138	1.07809892421511	0.280989611676463	0.999975600601162
"ARHGEF19"	25.1253798968469	-0.250306215750904	0.299347842717287	-0.836171770869587	0.403058276822159	0.999975600601162
"CPLANE2"	27.8033823876021	0.251012768142556	0.280355379310045	0.895337798619378	0.370606540299223	0.999975600601162
"FBXO42"	290.660911567015	0.0646213613135079	0.110773234798075	0.583366202416171	0.559646804755472	0.999975600601162
"SZRD1"	429.838198445673	-0.0716236490195839	0.100762709816294	-0.71081503415465	0.477198863000031	0.999975600601162
"SPATA21"	23.4088162991524	0.215798485684311	0.287076096516504	0.751711787581397	0.452224400138762	0.999975600601162
"NECAP2"	640.192203730831	0.0581334487846221	0.109609869619207	0.53036691847716	0.595857557945012	0.999975600601162
"NBPF1"	134.689428387575	0.12478390516095	0.198152293855303	0.629737373881075	0.528866425773215	0.999975600601162
"CROCC"	271.572797453352	0.325698258436452	0.188952958346479	1.72370023357467	0.0847619728419136	0.962507740794382
"MFAP2"	0.888315281575378	0.635159567092006	1.82884738254746	0.347300476329125	0.728365592973371	0.999975600601162
"ATP13A2"	221.732740872783	0.0175037957323493	0.130448788534573	0.134181359052715	0.893259165924677	0.999975600601162
"SDHB"	171.672804092526	-0.122269296977628	0.126496893283539	-0.966579445580252	0.333754313952505	0.999975600601162
"PADI2"	1524.43018179971	-0.572737872641492	0.306704986434526	-1.86739015657888	0.0618471234080804	0.935865836456799
"PADI1"	0.775394249345252	1.33358422864555	1.88711382315271	0.706679275136457	NA	NA
"PADI3"	0.157328159417001	0.815498732174179	3.48176066790649	0.234220214988103	0.814814022159078	0.999975600601162
"PADI4"	740.886397687989	-0.21380383847337	0.23542904781655	-0.908145534530512	0.363801335643565	0.999975600601162
"PADI6"	1.95608898664046	0.663076387046575	1.11018492374698	0.597266611051271	0.5503293927355	0.999975600601162
"RCC2"	429.866662040494	0.129420659096094	0.134747987187104	0.960464507097887	0.336821485893811	0.999975600601162
"ARHGEF10L"	283.914228285246	0.0866924946143298	0.205320191506184	0.422230731319568	0.672856612436001	0.999975600601162
"ACTL8"	0.233269926548535	-0.772006502044415	3.48175934834506	-0.221728851654082	0.824524968734483	0.999975600601162
"IGSF21"	1.49100655572866	-2.39603714011823	1.98326051199712	-1.20813031148664	0.226997142074125	0.999975600601162
"KLHDC7A"	2.09269434854174	1.92767927601831	1.3920181184654	1.38480904123822	0.166110865612434	0.999975600601162
"PAX7"	1.15120342265455	0.387434434526916	1.8909632715553	0.204887339883791	0.837660146705994	0.999975600601162
"TAS1R2"	0.130222983937373	0.971490249706334	3.47753763106399	0.279361534733155	0.779967387229387	0.999975600601162
".1"	0.667857128909002	-1.48485826030665	2.61203106136913	-0.568468837245886	0.569716660039259	0.999975600601162
"ALDH4A1"	8.65124615421995	0.0122464467801435	0.569228659377541	0.0215141078692966	0.982835549615724	0.999975600601162
"IFFO2"	159.053372772871	0.367284478216838	0.230847327959832	1.59102763485634	0.11160335667522	0.977172478768719
"UBR4"	1962.38444527354	0.0938819608345608	0.0832007787740877	1.12837839041718	0.259160150027397	0.999975600601162
"EMC1"	235.013958387253	0.164278481971319	0.132981862705406	1.23534502096158	0.216702124955829	0.999975600601162
"MRTO4"	47.9569967686218	0.464289201587838	0.244633104707431	1.89790013147691	0.0577092390548941	0.926858512216193
"AKR7A3"	4.89856982052912	0.449865870674602	0.829815338809282	0.542127687492645	0.587730546262268	0.999975600601162
"AKR7A2"	99.4470695564427	0.376394117450359	0.182582585001294	2.06150064885812	0.0392553016319703	0.923271857723824
"PQLC2"	87.3843033293106	-0.0105660791997933	0.182237949667505	-0.0579795768064291	0.953764896503047	0.999975600601162
"CAPZB"	1867.32446323467	-0.0704610147208492	0.100506152290104	-0.701061707321837	0.483264506320709	0.999975600601162
