"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","RPL6",801.941562030388,-0.755930493169293,0.217343182674835,-3.47805016870592,0.000505075384608284,0.0259196405829217
"2","RPS5",1081.5757440275,-0.683239040081885,0.195096021858526,-3.50206546280753,0.000461666172421342,0.0259196405829217
"3","RPL15",1287.22136695855,-0.518375794579144,0.149723760042694,-3.46221464403063,0.000535749699226495,0.0259196405829217
"4","RACK1",2687.97372655582,-0.368864005254053,0.106704883448605,-3.45686151685569,0.000546505616706155,0.0259196405829217
"5","TRAM1",635.289907810476,-0.354773717555306,0.0903959739864501,-3.92466281306382,8.68513031548167e-05,0.0259196405829217
"6","STT3B",721.573250030307,-0.298921626653215,0.0771496276969022,-3.87456991792091,0.000106813173653159,0.0259196405829217
"7","KDM2A",1975.95853011027,0.279262823924896,0.0794333556030478,3.51568710404802,0.000438617577941141,0.0259196405829217
"8","NBR1",1015.13833811095,0.371413712919858,0.102286870751372,3.63109859742068,0.000282217333667616,0.0259196405829217
"9","NPEPPS",680.524345381045,0.379212128354074,0.106569026628218,3.55837094840899,0.000373162058302885,0.0259196405829217
"10","PTK2B",3101.94468753485,0.384059305404174,0.10265681618225,3.74119634416034,0.000183146366257627,0.0259196405829217
"11","NUP98",1351.04075929053,0.4037050534311,0.108950943566065,3.70538372791883,0.000211070939542401,0.0259196405829217
"12","UBR2",2133.7960937305,0.404525709781951,0.116244311058677,3.47996135120761,0.000501486120353229,0.0259196405829217
"13","TOLLIP",831.544068321848,0.413228900398311,0.119703191266254,3.45211264651392,0.000556215463152826,0.0259196405829217
"14","TNK2",1322.05096746387,0.418630499715066,0.0988346038986355,4.23566729871668,2.27873967347063e-05,0.0259196405829217
"15","TNRC18",2913.18373044575,0.445637964915469,0.127875073267852,3.48494787550985,0.000492232919568597,0.0259196405829217
"16","MAP4K4",2090.12681959222,0.454619906115939,0.12198805391024,3.72675759259553,0.000193958835439154,0.0259196405829217
"17","ARHGEF11",762.952540083316,0.471184114362131,0.13346671454633,3.53034924073574,0.000415011456629102,0.0259196405829217
"18","CREBBP",3257.05970654555,0.500754672203179,0.136586151065505,3.66621848772225,0.000246163628217688,0.0259196405829217
"19","RIPOR2",7842.61175008229,0.510845882409902,0.146635953118917,3.48376964546767,0.000494404814296332,0.0259196405829217
"20","RALGAPA2",1347.52895739211,0.520373149546087,0.143738657894179,3.62027277261201,0.000294292601234213,0.0259196405829217
"21","ULK1",1164.07835591809,0.544103380008653,0.151812014246171,3.584060080557,0.000338294215748826,0.0259196405829217
"22","STAT3",2738.4363764163,0.550594300082403,0.156597983787077,3.51597311004358,0.00043814535742659,0.0259196405829217
"23","IL17RA",4425.20585660554,0.552259392818381,0.151880381094112,3.63614700489971,0.000276746437711231,0.0259196405829217
"24","WDTC1",1601.5387534749,0.571959246739823,0.158227498571338,3.61479042457307,0.000300590683046224,0.0259196405829217
"25","RALBP1",1065.8989354088,0.584909926878213,0.154071287022478,3.79635906327489,0.000146836778382492,0.0259196405829217
"26","KIF1B",723.293458473806,0.602771159497687,0.16091818772894,3.74582368845112,0.000179802843288932,0.0259196405829217
"27","UBAP1",731.491150678951,0.630099331624996,0.171668303605167,3.67044654366836,0.000242127104797086,0.0259196405829217
"28","MAN2A2",1172.53361873178,0.636171523358399,0.183672584552678,3.46361720181458,0.000532964361754474,0.0259196405829217
"29","PREX1",7963.38976121274,0.64576064639613,0.186795787593929,3.45704073263116,0.000546142291277264,0.0259196405829217
"30","SEMA4A",879.087123705865,0.647254457240281,0.183435141519845,3.52851940951705,0.000417891300062879,0.0259196405829217
"31","HLA-C",26409.4189072435,0.653006583777898,0.166709369511799,3.91703589120514,8.96444064765021e-05,0.0259196405829217
"32","MFN2",934.027972473581,0.653694704169438,0.179416163915743,3.6434549145551,0.000269002789328083,0.0259196405829217
"33","ZYX",3029.08313681451,0.665268870397811,0.180428255292394,3.68716567878854,0.000226765724653454,0.0259196405829217
"34","LRRC4",627.562334791783,0.666813839902869,0.187169460026431,3.56262095220398,0.000367170647657972,0.0259196405829217
"35","ALPK1",1125.93477847203,0.703437219497468,0.174585797785249,4.02917779350379,5.59722751292631e-05,0.0259196405829217
"36","DDX60L",1617.14535939668,0.705019048845761,0.198252727733841,3.55616317063877,0.000376310407662435,0.0259196405829217
"37","AATK",1313.04312221709,0.739618827921889,0.213487054921627,3.46446686518492,0.000531283585724355,0.0259196405829217
"38","NATD1",1034.83996644592,0.815041994219785,0.215449298293831,3.78298746235982,0.000154957222696926,0.0259196405829217
"39","DYSF",4167.27869897535,0.828555004484331,0.239085339858585,3.46551990588134,0.000529207349526179,0.0259196405829217
"40","REPS2",636.196015407897,0.850317482028354,0.232529593580029,3.6568140378902,0.000255369503874596,0.0259196405829217
"41","MGAM",2584.56093141968,0.971998499330457,0.272240574836712,3.57036602612765,0.000356482746878457,0.0259196405829217
"42","TLR2",1683.55885562303,1.00120812046212,0.263295854212265,3.80259736127466,0.000143186966019454,0.0259196405829217
"43","TMCC2",682.294003346172,1.2506882354381,0.351135832417664,3.56183596196031,0.000368270465366476,0.0259196405829217
"44","MMP9",1000.28008177555,1.36897584054624,0.377672441131458,3.6247702809476,0.000289218412901428,0.0259196405829217
"45","IL1R2",684.750675959519,1.48912797936325,0.41552419214535,3.58373352866625,0.000338717648493147,0.0259196405829217
"46","EP300",2358.04792501659,0.327556931855981,0.095846447581011,3.41751770798938,0.000631949829035394,0.0270448732956576
"47","LPIN2",1347.06551563229,0.439232241067009,0.128307169450444,3.42328681201757,0.000618687604403233,0.0270448732956576
"48","CFLAR",6374.06833487035,0.480034606525908,0.1401037175829,3.42628029296844,0.000611908576941468,0.0270448732956576
"49","FOXO3",3179.69323253172,0.825299303586756,0.241424511714734,3.41845696497432,0.000629772760104507,0.0270448732956576
"50","RPS18",1046.47959669238,-0.952299474634539,0.279727546619776,-3.40438217880975,0.000663139011882299,0.0275780814600827
"51","RPL5",1020.93560333136,-0.66324723686144,0.197847698226188,-3.35231212092842,0.00080139614242279,0.0275780814600827
"52","EEF1A1",19067.5731736436,-0.593785302107509,0.176639341873382,-3.36156880913395,0.000775010440075038,0.0275780814600827
"53","TOP1",738.470886702424,0.347606867805065,0.104039720755237,3.34109766233265,0.000834478642810575,0.0275780814600827
"54","GTPBP1",1152.6187313752,0.398691303655678,0.118141385200565,3.37469636892128,0.000738971736706386,0.0275780814600827
"55","EHBP1L1",2181.91354489865,0.406260651133582,0.121409547756133,3.34620018476315,0.000819272249993868,0.0275780814600827
"56","UNC13D",1889.9553471267,0.428144763433299,0.128402241963866,3.33440255314066,0.000854828466812292,0.0275780814600827
"57","MARF1",2077.07730296716,0.486772817395386,0.14597410849847,3.33465175709901,0.000854062836103996,0.0275780814600827
"58","CAMKK2",1400.00255533488,0.522628752440515,0.155981896455763,3.35057313903563,0.000806445096899194,0.0275780814600827
"59","KIF13A",674.41609608484,0.567888516274038,0.168367486825265,3.37291080945695,0.000743780412617596,0.0275780814600827
"60","GNAS",4636.61533535361,0.623147826314038,0.185247791935101,3.36386101990543,0.000768602376447634,0.0275780814600827
"61","CD93",2655.05567935868,0.647937200281435,0.194031012987835,3.33934864485843,0.000839750981562352,0.0275780814600827
"62","GLT1D1",1419.43888081182,0.668852717370969,0.198865816106093,3.36333679899085,0.000770063525490455,0.0275780814600827
"63","NFE2",2616.99761961453,0.716838539245925,0.213759843096733,3.35347616680993,0.000798032862382666,0.0275780814600827
"64","MARCH8",5507.46982218584,1.14417942349705,0.338780677788969,3.37734557639021,0.00073189035751408,0.0275780814600827
"65","E2F2",947.284219418047,1.24014717733778,0.366602746370815,3.38280929320531,0.000717484362301412,0.0275780814600827
"66","RPSA",1249.35093547365,-0.622507256087698,0.190576791316284,-3.26643791087118,0.00108909687837111,0.0295276768369161
"67","RPL13",4766.91616187262,-0.500238141935849,0.156361837710076,-3.19923422020264,0.00137793172612686,0.0295276768369161
"68","RPL18A",2401.13994857734,-0.491070935598257,0.151808705104496,-3.23480089801329,0.00121727582519002,0.0295276768369161
"69","CDK12",1170.70941748663,0.181494153041208,0.0561103243161201,3.23459461789398,0.00121815551046201,0.0295276768369161
"70","CARD8",1683.1808957465,0.285603999249884,0.0883226955649937,3.23364224136159,0.00122222455604001,0.0295276768369161
"71","ARHGAP30",3485.10394326641,0.29256460357677,0.0906269928155063,3.22822808622105,0.00124559614843653,0.0295276768369161
"72","INPP5D",2692.5647270498,0.305106421034507,0.0947416045726969,3.22040588620592,0.00128009216013455,0.0295276768369161
"73","DOCK8",5614.61684668491,0.315599458389607,0.0956854034268514,3.29830305445567,0.000972710893078808,0.0295276768369161
"74","MVP",1665.00236348765,0.343840023268108,0.107577316169247,3.19621306342275,0.00139244246500914,0.0295276768369161
"75","FBRS",1251.483548695,0.374754652704306,0.114267595655158,3.27962315611555,0.00103945830279402,0.0295276768369161
"76","IRF2",1117.34083834091,0.376842204698162,0.114506485794768,3.2910118765987,0.000998276985327786,0.0295276768369161
"77","JAK3",2494.07266068025,0.383593462147965,0.119241445821347,3.21694742550072,0.0012956233847793,0.0295276768369161
"78","NRDC",1032.6036714568,0.383934796443524,0.119724362050961,3.20682265385637,0.00134209705977119,0.0295276768369161
"79","UPF1",1630.33876818977,0.40407658004107,0.123387495680766,3.27485842719845,0.00105714937614479,0.0295276768369161
"80","HDAC4",1614.63549316438,0.407223005462376,0.125534737725179,3.24390692840629,0.00117902264447653,0.0295276768369161
"81","AFF1",1811.52014000308,0.413797655750114,0.129478133161031,3.19588833765063,0.00139401049444668,0.0295276768369161
"82","RCOR1",665.073108765933,0.435319625667126,0.135781382615377,3.20603323726818,0.0013457844279761,0.0295276768369161
"83","PHF21A",1255.4123288845,0.438187406017273,0.134878170178465,3.24876446231055,0.00115907409439988,0.0295276768369161
"84","ASAP1",1528.51565297644,0.441895446992532,0.136361823643264,3.2406096896194,0.00119274373565483,0.0295276768369161
"85","SNX27",957.584584661623,0.458038911702166,0.143229482924966,3.19793734047146,0.00138414352326759,0.0295276768369161
"86","MAST3",2175.27150729644,0.46496337827079,0.143061831305913,3.25008686122958,0.00115369764331297,0.0295276768369161
