"modLLIDs" "logFC" "logCPM" "F" "PValue" "FDR"
"ENSG00000277157" "ENSG00000032389" 0.337457450594529 4.33379649793138 5.31480309981707 0.0233406981575864 0.107399685539725
"ENSG00000116473" "ENSG00000134318" 0.167335834508228 6.95694325245475 5.20640644748357 0.0247563885471238 0.111354242221403
"ENSG00000137221" "ENSG00000198399" -0.218657035238033 4.97942171317103 5.20524847368858 0.0247719926003869 0.111354242221403
"ENSG00000172845" "ENSG00000221843" 0.160884180438337 7.97274127489813 5.167686943224 0.0252838234166161 0.11280934231987
"ENSG00000136367" "ENSG00000213639" -0.51383699057202 2.31562940220295 5.14963073076477 0.0255338321926653 0.113440684266761
"ENSG00000166128" "ENSG00000119801" 0.178308374430919 7.21273105166107 5.14405206027559 0.0256116025771182 0.1136203522779
"ENSG00000115902" "ENSG00000162959" -0.252660086145197 4.5870484989788 5.07749724992805 0.0265589833159222 0.116071618859047
"ENSG00000164327" "ENSG00000119820" 0.182014258755717 7.96639606121762 5.05705988339684 0.0268572852213303 0.11691182171536
"ENSG00000143179" "ENSG00000143889" -0.358865066420909 3.30956268022951 5.02904458440282 0.0272719671149887 0.117863721974579
"ENSG00000145041" "ENSG00000138032" -0.201903152652489 5.4927580465566 4.74954067324434 0.0318008923981934 0.129205964478772
"ENSG00000237765" "ENSG00000119878" 0.268826652345547 4.61933409081823 4.74650958380955 0.0318541704930557 0.129223802960023
"ENSG00000058063" "ENSG00000138081" 0.191299528389679 7.53137203085173 4.66086249612134 0.0333994769879276 0.132902239703282
"ENSG00000066056" "ENSG00000170802" -0.907599267975123 1.09417535026343 4.6226619680773 0.0341142307543399 0.134456381961691
"ENSG00000196419" "ENSG00000275052" 0.137503398493277 7.039495207615 4.59756528663487 0.0345926443955418 0.135552752579568
"ENSG00000139496" "ENSG00000162927" 0.172557631690293 6.47943930728639 4.59362717326337 0.0346683614271767 0.135808072381951
"ENSG00000143889" "ENSG00000115902" 0.187533599730584 5.75525461500563 4.56781407649038 0.0351690489627356 0.13670791581267
"ENSG00000126705" "ENSG00000152672" -0.209689089807301 4.99774695989949 4.48689023570202 0.0367892168737572 0.140986254351951
"ENSG00000144043" "ENSG00000144031" -0.170003088665085 5.16154745443296 4.4718802545654 0.0370983739073938 0.141596765268584
"ENSG00000086666" "ENSG00000144043" 0.159376065946517 6.12753470843178 4.41570993406935 0.0382800964138859 0.14448142523803
"ENSG00000129084" "ENSG00000135617" 0.276561215650804 3.36718011541305 4.26356072855092 0.0416873892166152 0.15238531968682
"ENSG00000166949" "ENSG00000179528" -0.176348684300279 6.92777835181162 4.17905875908995 0.0437185085568661 0.157032894297796
"ENSG00000104885" "ENSG00000042445" -0.144940815757031 6.15155162241984 4.06031915702491 0.0467535315453081 0.164036305392675
"ENSG00000129292" "ENSG00000168887" 0.133236204486825 7.31338140067391 4.02777810274374 0.0476241689767842 0.16537771209618
"ENSG00000066230" "ENSG00000040933" -0.749637097260599 0.767984603736943 3.98287317663382 0.0488542837504574 0.168174165947125
"ENSG00000170802" "ENSG00000115514" 0.152061265521258 6.50372349531134 3.9299894803918 0.0503468761943368 0.171659491024454
"ENSG00000112787" "ENSG00000186522" -0.129248910489406 7.22038592979722 3.91611842225601 0.0507464343273564 0.172691013584237
"ENSG00000204084" "ENSG00000114999" -0.20034436591677 5.5283005936856 3.85448518575059 0.052563485713199 0.17607056755107
"ENSG00000100150" "ENSG00000115091" -0.142197865494801 5.89868435042443 3.77374379399864 0.0550505879564629 0.180729996326421
"ENSG00000105738" "ENSG00000136720" -0.162008728757264 6.88630238743527 3.77218650625517 0.0550997865723916 0.18078250906899
"ENSG00000183779" "ENSG00000144224" 0.438136901525454 4.99947537883767 3.75620459171796 0.0559116167475907 0.182360645452139
"ENSG00000073060" "ENSG00000075884" -0.247171458205804 4.26693242096452 3.71708482667644 0.0568714740651201 0.184180621034699
"ENSG00000177688" "ENSG00000135999" 0.366971729277292 2.9366026773559 3.69240684862674 0.0576847907418845 0.18553661481264
"ENSG00000066044" "ENSG00000168288" -0.141851816869074 5.75532290183176 3.66115784625244 0.0587327384317444 0.187856720675422
"ENSG00000185728" "ENSG00000136536" 0.124923757478207 7.07870404376515 3.57382029436682 0.0617723212376146 0.193875691020736
"ENSG00000170759" "ENSG00000153250" 0.12215468760128 7.08089517763951 3.55655524327479 0.0623931070286275 0.194715360434469
"ENSG00000058272" "ENSG00000136560" 0.144204075294968 7.5796862740522 3.5553263648601 0.0624375496583933 0.194808100101624
"ENSG00000100095" "ENSG00000144357" -0.660394987056486 1.70796825988347 3.52880205800536 0.063405212714344 0.196575476681054
"ENSG00000099246" "ENSG00000172845" 0.141616835042093 6.09991852320035 3.52275455304328 0.0636281057385094 0.196859994391866
"ENSG00000090060" "ENSG00000163510" 0.0955863244405021 8.02105031551477 3.50055008513141 0.0644538096337022 0.198071131917051
"ENSG00000213639" "ENSG00000081320" 0.172062592633654 7.44255592577286 3.5002277042462 0.0644658830444585 0.198071131917051
"ENSG00000129515" "ENSG00000115524" 0.153109013462309 6.06696324145808 3.48790736640657 0.0649291321533974 0.1990147102079
"ENSG00000174695" "ENSG00000115520" 0.147590636993728 5.973458832752 3.46353609938652 0.065856173610392 0.200638301730038
"ENSG00000132394" "ENSG00000082153" -0.215241675805664 4.25773706174784 3.45219981180262 0.0662922729175929 0.201558372426301
"ENSG00000136811" "ENSG00000013441" -0.156929421229484 4.83147522169232 3.38373559858432 0.0689936380721485 0.206450313968888
"ENSG00000169246" "ENSG00000144445" -0.254817056744842 3.95112435114725 3.33318267959105 0.0710650597075617 0.210082608909795
"ENSG00000197386" "ENSG00000138375" -0.139688087742458 7.40997331526116 3.27187408007877 0.073668547548244 0.214850356154259
"ENSG00000117475" "ENSG00000144591" 0.218575707607764 4.12557507668998 3.23943478387731 0.0750880225374642 0.217461259536638
"ENSG00000076641" "ENSG00000130147" 0.128980796077173 8.06207450025471 3.21261801665558 0.0762840215060419 0.219644170985085
"ENSG00000127720" "ENSG00000132326" 0.273380246345222 3.71190597930438 3.16005498900648 0.0786891242894935 0.224368321855588
"ENSG00000102780" "ENSG00000216921" 0.25679308948364 5.15556664559507 3.02006581344587 0.0856451508366228 0.2360907898349
"ENSG00000171954" "ENSG00000091181" 0.608192778775495 2.40007876114004 3.00565551517634 0.0863207336650482 0.237459963138179
"ENSG00000198324" "ENSG00000156983" 0.221998582909161 3.93419779401178 2.9424002188714 0.0895714628945788 0.242766007505098
"ENSG00000198399" "ENSG00000134086" 0.0885138677215557 7.96392018776807 2.93721740997352 0.0898499969499276 0.243271717079532
"ENSG00000145780" "ENSG00000075975" 0.165065624383227 5.80805377098557 2.89579300707717 0.0921108517793567 0.24720596663607
"ENSG00000204227" "ENSG00000132182" -0.175380329175972 4.67803298940672 2.89032535453508 0.0924139239637723 0.247679051887509
"ENSG00000254996" "ENSG00000131370" 0.281625089895478 2.82919049842741 2.80973528346745 0.0970112328071456 0.254938736353939
"ENSG00000167962" "ENSG00000154813" -0.143443122538735 5.0962736151469 2.7936141610231 0.0979609152205341 0.256567995931983
"ENSG00000162927" "ENSG00000183977" 0.213376759417964 4.10350079843997 2.66759321372515 0.105750350565625 0.269291893673273
"ENSG00000144357" "ENSG00000151092" 0.0897010315046898 6.77949562807055 2.65742551872396 0.106408230519932 0.270203811950242
"ENSG00000131899" "ENSG00000144647" -0.149563402964943 5.09212999646566 2.65443806823378 0.106602392807577 0.270316859200964
"ENSG00000221843" "ENSG00000163814" -0.638607721451607 1.20060981074922 2.64579966559988 0.107166049590577 0.271070682606835
"ENSG00000183020" "ENSG00000213672" -0.0960884462668935 6.55292937616346 2.61681708158377 0.109081575917841 0.274716809376258
"ENSG00000108061" "ENSG00000145041" 0.137819162416373 6.82757910078151 2.61671893762064 0.109088127015276 0.274716809376258
"ENSG00000183598" "ENSG00000164086" 0.236907749729892 5.08823398356386 2.60337178986985 0.110106603922794 0.276185108702057
"ENSG00000118496" "ENSG00000010319" 0.146889418052274 5.29013340723828 2.60046179106587 0.110179374426869 0.276315250102949
"ENSG00000151092" "ENSG00000144747" -0.121342885473305 5.45474598994192 2.59996891520171 0.110212648088178 0.276335132558058
"ENSG00000213341" "ENSG00000163605" 0.153033924272523 5.39109426664736 2.57409666949055 0.111975122889101 0.279020324109986
"ENSG00000135617" "ENSG00000083937" -0.372906997334011 2.2071631427236 2.55709227080916 0.113150650098353 0.281092133603317
"ENSG00000151348" "ENSG00000036054" -0.115221836944279 5.30105910222086 2.50938295074602 0.116523246839286 0.286894850630359
"ENSG00000103249" "ENSG00000173230" -0.122817284631279 6.48094155409818 2.50614730288908 0.116756022930777 0.28716130160295
"ENSG00000159692" "ENSG00000163848" -0.0859877974726654 7.28547877804098 2.4975726563715 0.117375418714822 0.28768723607189
"ENSG00000149428" "ENSG00000132394" -0.15198110568918 5.61918210491856 2.49708864783457 0.117410491159735 0.28768723607189
"ENSG00000139505" "ENSG00000129071" 0.150594599035286 5.97975162240984 2.49205334354644 0.117776059910129 0.288072311877162
"ENSG00000129083" "ENSG00000114670" 0.11698987829908 6.05276676325217 2.49120945216196 0.117837452244365 0.288072311877162
"ENSG00000161204" "ENSG00000144868" -0.111631723110493 5.45556710673028 2.49065129815212 0.117878077173627 0.28808591962496
"ENSG00000153250" "ENSG00000118007" 0.0979365528528452 7.24068042413742 2.4606118699587 0.120087853948022 0.291262605064228
"ENSG00000130669" "ENSG00000114098" -0.186847987842696 4.18865376820012 2.44999010046405 0.120880325924367 0.292237907831405
"ENSG00000147872" "ENSG00000082996" 0.175453788993263 4.93747197149865 2.44146624045833 0.121520530409475 0.293435970176194
"ENSG00000124635" "ENSG00000198843" 0.215374496201463 4.5142543713184 2.43486637701955 0.122018848908355 0.294079860499408
"ENSG00000110076" "ENSG00000163660" -0.614200883899436 1.14112319001592 2.42763780087608 0.122567278251084 0.294854032661693
"ENSG00000221914" "ENSG00000163590" 0.099713958412206 6.13482128907789 2.42094912442224 0.123077218327827 0.295497009302872
"ENSG00000168887" "ENSG00000136603" 0.0967484574368629 6.44694296209058 2.41557554196662 0.123488627498637 0.296054920837164
"ENSG00000173548" "ENSG00000114346" -0.230582807201017 3.52801708765287 2.3722986493623 0.126859064517863 0.301470297771203
"ENSG00000117862" "ENSG00000121879" 0.141256722527443 5.24981718166162 2.34342193316941 0.129165741212051 0.305185495712488
"ENSG00000106991" "ENSG00000171109" -0.184364836895727 4.65898911548866 2.31961198237886 0.131103389901155 0.308189387794032
"ENSG00000104365" "ENSG00000058063" -0.0885227324340553 7.04069672827369 2.31144439607787 0.131775628446853 0.309143427686366
"ENSG00000119878" "ENSG00000163872" 0.195904264678851 4.01567857640081 2.30026680335073 0.13270194499208 0.310545742939103
"ENSG00000110274" "ENSG00000161204" -0.106834323308464 5.60133849887381 2.29924072527902 0.132787347904174 0.310635512895546
"ENSG00000151883" "ENSG00000159692" 0.117015625415819 8.36504254308459 2.29465073325871 0.13317014732747 0.311140176565096
"ENSG00000121486" "ENSG00000197386" 0.115857452465656 5.17747194968904 2.25618425386371 0.136427877942186 0.316354846152003
"ENSG00000124942" "ENSG00000237765" -0.148771881907471 11.2000200094674 2.25468653210425 0.136556538378627 0.31655547821556
"ENSG00000108679" "ENSG00000145246" 0.269743329640637 4.92023940891276 2.25684175760501 0.13660404592145 0.316596868166585
"ENSG00000037749" "ENSG00000090989" 0.120139408136255 4.90950530364501 2.23631901405032 0.138145653512209 0.318660930637378
"ENSG00000132874" "ENSG00000083896" -0.598115953013907 0.742762042279919 2.23259906296274 0.138470050172072 0.319076867048657
"ENSG00000123689" "ENSG00000138768" 0.560696450715383 1.24815221345247 2.2227111972441 0.139336539961954 0.320014424853593
"ENSG00000197013" "ENSG00000138668" 0.255964768030711 5.01400869230776 2.2060558147866 0.14103192333675 0.322564196718856
"ENSG00000146457" "ENSG00000172007" 0.0938839198516469 6.63906899070802 2.16924092156029 0.144130644243456 0.326715476378225
"ENSG00000116266" "ENSG00000179387" 0.103138858925372 6.38633112590746 2.1413629113596 0.146704697331973 0.330341521873135
"ENSG00000138032" "ENSG00000129116" 0.099932438477937 6.77722185741696 2.12388353441535 0.148345435785418 0.332120458814919
"ENSG00000119421" "ENSG00000066230" -0.220942670855501 3.03610521607177 2.1147191056324 0.149214067985283 0.333374877790317
"ENSG00000082153" "ENSG00000038382" 0.0916788003285001 6.15831922750707 2.09742055942314 0.150869619215758 0.335776277356202
"ENSG00000175895" "ENSG00000164327" 0.135379371121509 5.3442176837669 2.0783939363607 0.152714954557862 0.337874943438263
"ENSG00000143344" "ENSG00000132356" 0.339775281318241 2.96048920675614 2.053573979725 0.155161296366087 0.340741830947372
"ENSG00000100796" "ENSG00000170571" 0.0588876189064736 7.49652044594056 2.03404109011274 0.157118274920633 0.343006680402392
"ENSG00000140950" "ENSG00000151883" -0.188125391141722 3.98434084838935 2.00823947904896 0.159747095825284 0.346645378636737
"ENSG00000141429" "ENSG00000164509" 0.143996386631565 5.25241033606756 1.99596694524639 0.161015295008506 0.348107752519616
"ENSG00000126858" "ENSG00000062194" 0.126295227900938 5.61198845615586 1.98641474043358 0.162010443633686 0.349321137754503
"ENSG00000133302" "ENSG00000197860" 0.167128806833981 4.52716679947444 1.98487331345377 0.16217169522605 0.349465606148464
"ENSG00000065613" "ENSG00000083312" 0.10306425376597 6.76051786674666 1.98438303225254 0.162223023389011 0.349519279546129
"ENSG00000146700" "ENSG00000164329" -0.441232679846475 1.44310148357252 1.96194240001421 0.164592619636434 0.352957653618153
"ENSG00000108256" "ENSG00000174695" 0.0813230602567358 7.99691538811728 1.94345756946858 0.166574673036513 0.355642104948079
"ENSG00000128923" "ENSG00000145715" -0.12135500723378 5.20186790015897 1.94111715528542 0.166827595927915 0.355802576334933
"ENSG00000112304" "ENSG00000176018" 0.122707836432279 4.51975371061044 1.92654686158744 0.168412240520313 0.357669855489359
"ENSG00000103174" "ENSG00000113391" -0.172615793302821 4.50241988279895 1.92057857392081 0.169066387965083 0.358164149524393
"ENSG00000169683" "ENSG00000133302" -0.185611902218147 3.8063753505484 1.86712715755736 0.175058672063789 0.365911071690926
"ENSG00000119801" "ENSG00000134982" 0.127785326673698 6.74790444937835 1.8664153877546 0.17514012182408 0.365959228196977
"ENSG00000186409" "ENSG00000152503" 0.21837606732538 3.75993093287187 1.86288783235065 0.17554444355785 0.36643962515131
"ENSG00000132326" "ENSG00000145780" -0.144372684119415 4.67135750679539 1.83691231139269 0.178555547345744 0.369883600247295
"ENSG00000152443" "ENSG00000254996" 0.151921804255548 4.98188437287418 1.83674800023386 0.178574785894488 0.369883600247295
"ENSG00000161618" "ENSG00000113552" -0.130693533357262 4.98519205270785 1.83355907877921 0.178948645383363 0.370054348637081
"ENSG00000136536" "ENSG00000037749" 0.101575759724794 7.48740827425808 1.81449406914472 0.181203000495951 0.37315294108981
"ENSG00000216921" "ENSG00000164332" -0.284850304227129 2.52319139640007 1.77809287820647 0.185600567310638 0.378730511330007
"ENSG00000134982" "ENSG00000145920" 0.0929481842332724 6.90179635502237 1.76363289385374 0.187382218329469 0.380947289366219
"ENSG00000148634" "ENSG00000113240" 0.0705188647038331 7.06756916810035 1.75875986306524 0.187987172200692 0.381558152516657
"ENSG00000054267" "ENSG00000169131" 0.0811743966238495 7.40981680100165 1.74910430876528 0.189192662619128 0.382754203056805
"ENSG00000133131" "ENSG00000124783" -0.326649137654664 2.48284510168979 1.7465860984227 0.189508558263324 0.38331909084789
"ENSG00000129696" "ENSG00000111802" 0.17054666004705 3.53752916161744 1.74338177135395 0.189911424411862 0.383856109021318
"ENSG00000172375" "ENSG00000112304" -0.111120119958729 5.32998196770626 1.74233260444469 0.190043551372065 0.384001927115997
"ENSG00000135999" "ENSG00000277157" 0.0778288874986407 6.18220861752715 1.73399010606891 0.191098039348787 0.385449454581088
"ENSG00000105227" "ENSG00000124635" -0.26591397525559 2.69640250902995 1.72242392124453 0.192571466765132 0.387252230411261
"ENSG00000168765" "ENSG00000273542" -0.242784114566858 3.54504428167097 1.71559720884382 0.193447437314779 0.388162273448285
"ENSG00000164329" "ENSG00000196230" 0.0820148285808585 6.65633974247585 1.70307904528748 0.195066002130141 0.390043552324612
"ENSG00000124783" "ENSG00000204394" 0.0718958608482191 6.99277463980369 1.69791503390949 0.195738369359507 0.390853804738185
"ENSG00000125835" "ENSG00000204227" -0.118989943461878 4.86723156814777 1.67664161664088 0.198537396123322 0.394658334081958
"ENSG00000123411" "ENSG00000124507" 0.201700726641946 3.24649476798566 1.66716974688214 0.199798939369863 0.395956021946691
"ENSG00000163660" "ENSG00000137166" 0.0811292585407817 7.65099228786703 1.66702148367828 0.199818762001369 0.395956021946691
"ENSG00000164086" "ENSG00000124659" -0.102370008930728 6.13589521459151 1.64977889018727 0.202140138926233 0.398585765070075
"ENSG00000213015" "ENSG00000137221" -0.138560474265446 4.70849607756281 1.63593897452737 0.204026701977985 0.400759808653733
"ENSG00000109066" "ENSG00000112759" -0.0956633306240742 5.61538299788622 1.61217594627154 0.207315222212464 0.404867592950796
"ENSG00000168288" "ENSG00000118482" 0.139035616980193 4.8753039470861 1.55508586161632 0.215479141640543 0.415111921474114
"ENSG00000101972" "ENSG00000112701" 0.0869482018782556 7.74769773402601 1.54087249147435 0.21757145945117 0.417319535606717
"ENSG00000171813" "ENSG00000146247" -0.101442472663845 5.41884251761871 1.54056420217391 0.217617112988215 0.417346591435357
"ENSG00000145920" "ENSG00000188994" -0.351299541669833 2.64717903632814 1.53747081427834 0.21810198176689 0.418034065023788
"ENSG00000184988" "ENSG00000112290" 0.109716536868183 5.20611230203801 1.51567022993416 0.221342098361946 0.422043041111297
"ENSG00000205238" "ENSG00000111877" -0.193707681516321 4.52253554476027 1.49621647981773 0.224377762563644 0.425013376425322
"ENSG00000158636" "ENSG00000112282" 0.0693954418390146 6.23931373473304 1.48766715089613 0.225625045034605 0.426642898908346
"ENSG00000134371" "ENSG00000079950" 0.0692844400764128 6.2707365936402 1.48570213563082 0.225929346777831 0.426852232008558
"ENSG00000167562" "ENSG00000027697" 0.122321731209203 5.07593395637421 1.46274239800932 0.22952216140676 0.430993424166079
"ENSG00000006062" "ENSG00000152818" -0.0748716000777777 6.26229306401464 1.45614154883147 0.230567944031826 0.431994774216076
"ENSG00000105676" "ENSG00000118496" 0.110544921839434 4.63475436461208 1.42005413042622 0.236389399891226 0.439212833028234
"ENSG00000204394" "ENSG00000177688" -0.0871721200807272 5.54054627863013 1.41852341600871 0.236640283447886 0.439308772064563
"ENSG00000196233" "ENSG00000131018" 0.0827620987447395 6.48426953178722 1.41356503052185 0.237455207523447 0.440318078430048
"ENSG00000035681" "ENSG00000146457" 0.0806177884087662 6.02464384799925 1.40192101826001 0.239382523966874 0.442536530122664
"ENSG00000131203" "ENSG00000071242" 0.389929652610182 2.17012403370054 1.38398707376811 0.242388744311805 0.446098116766065
"ENSG00000010319" "ENSG00000164855" -0.438326438800186 0.971889474692534 1.3827470516773 0.242598320358455 0.446103001975011
"ENSG00000131051" "ENSG00000071189" 0.061737524646319 8.58993484952404 1.35841708053175 0.246755953209861 0.45023389300486
"ENSG00000171155" "ENSG00000169193" 0.182641688118436 3.54614554242445 1.33753477017443 0.250394954672077 0.454261499637536
"ENSG00000163510" "ENSG00000106052" 0.110902857238208 4.89240551025984 1.33663980807482 0.250552395481888 0.454422489694255
"ENSG00000168488" "ENSG00000122545" -0.0724404542692564 6.87872602431697 1.32273470014399 0.253014446889211 0.457320415070007
"ENSG00000268041" "ENSG00000106624" 0.210016060049974 2.58321610085699 1.3184045754684 0.253787282373106 0.458341564302228
"ENSG00000140299" "ENSG00000146676" 0.0845630497819809 6.74076419291565 1.31537822629035 0.254329167499081 0.459069526107974
"ENSG00000169131" "ENSG00000146700" 0.181650948516727 4.15074672659075 1.30682093464226 0.255869223288605 0.460873641541471
"ENSG00000176658" "ENSG00000106290" 0.183271032964266 3.58943143273799 1.30600472508982 0.25601672342863 0.46104617944968
"ENSG00000144868" "ENSG00000106397" -0.440255265853995 1.01275260723047 1.29100802535699 0.25874582970215 0.464443498118011
"ENSG00000083937" "ENSG00000205238" 0.0952140806099789 4.8064423144933 1.28230797025644 0.260345753455425 0.466211972462928
"ENSG00000169224" "ENSG00000164603" -0.414789161307496 1.46085130887243 1.28201061613812 0.260400654964742 0.466211972462928
"ENSG00000121931" "ENSG00000071243" -0.165463641234142 3.52716636704992 1.28017722307609 0.260739481287486 0.46650292101057
"ENSG00000139508" "ENSG00000182158" -0.101673002095 4.79523654487426 1.25847567834043 0.264792450855862 0.471002122177667
"ENSG00000108262" "ENSG00000127364" -0.0908136380629642 6.09835981857978 1.23861919820855 0.268570499787503 0.474989190065357
"ENSG00000125841" "ENSG00000155660" -0.349742791480815 1.28304093430289 1.23424732956466 0.269411441272625 0.475840314632251
"ENSG00000183735" "ENSG00000104756" 0.113248021459733 4.7999752590513 1.21956136860419 0.272260814290991 0.479187990511518
"ENSG00000080298" "ENSG00000221914" 0.0869504834485305 5.64119547017989 1.19821879972641 0.276470150260146 0.483338657036008
"ENSG00000133247" "ENSG00000104695" -0.127437258970972 3.97160976721799 1.19237143104638 0.277637820142772 0.484634266004431
"ENSG00000099250" "ENSG00000129696" -0.322469984299059 2.06225197863961 1.19062926744117 0.27798692886626 0.48496493234495
"ENSG00000120992" "ENSG00000183779" 0.091144730626423 5.37455667381342 1.1774359615883 0.280648957982273 0.487783646456151
"ENSG00000127511" "ENSG00000020181" -0.0686233548115754 7.07207674860535 1.16047980609629 0.284118234565166 0.491705929495367
