"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","ENSG00000188976",266.154676629237,-0.285155268989677,0.0874879413878441,-3.25936654201922,0.00111661301531382,0.0123977172834669
"2","ENSG00000160087",540.170068938099,0.213113296498693,0.0727453190736489,2.92958088867453,0.00339419459277973,0.0263339829259325
"3","ENSG00000175756",280.826446585785,0.37215939997454,0.10219546982518,3.64164283026607,0.000270903755340519,0.0046392723862083
"4","ENSG00000008130",3434.38550772423,0.403519500095876,0.118124820286515,3.41604329316335,0.000635381446045534,0.00831748304473598
"5","ENSG00000158109",438.926244166535,0.366634633489128,0.112112100611463,3.27025032525027,0.00107452350915968,0.0120215779289084
"6","ENSG00000116198",282.001636143908,-0.25173988340084,0.0836075664123562,-3.01097010956219,0.00260414486151601,0.0219988764117234
"7","ENSG00000215788",181.972927581292,-0.627375221353181,0.179053451761096,-3.5038432109662,0.000458595279566988,0.00669170451514949
"8","ENSG00000162408",291.372729599176,-0.287238980745062,0.0948957364037118,-3.02689026536525,0.00247083638174321,0.0213109167729211
"9","ENSG00000162413",1599.59490714043,0.369249209996832,0.101749850311761,3.62899020357726,0.000284532036823684,0.00480794905251602
"10","ENSG00000049245",366.622784696279,0.270135419537152,0.0880131016727741,3.06926371645774,0.00214587076292281,0.0193508572554428
"11","ENSG00000142583",28.1958563198331,1.67649083982971,0.35931315827413,4.66582088972837,3.07387374878871e-06,0.000193623611780136
"12","ENSG00000054523",748.923252490118,0.527732434731757,0.122092279356371,4.32240627756141,1.54336651260779e-05,0.000593286873305785
"13","ENSG00000142657",1645.43722679205,0.552884320329668,0.136848270267262,4.04012647912827,5.34223838552434e-05,0.00144935269120281
"14","ENSG00000177674",856.232752269776,0.531805466931558,0.104701129454743,5.07927153891333,3.78884847076185e-07,4.15597482258395e-05
"15","ENSG00000116685",783.911293383028,0.385218908069676,0.095909639990172,4.01647746888791,5.90745089643414e-05,0.00156596677512975
"16","ENSG00000083444",311.877879966958,0.35105760664473,0.126086068850504,2.78426958541285,0.00536484233789741,0.0358332041508696
"17","ENSG00000116688",957.89838180988,0.443478723328094,0.1409658022779,3.14600219458773,0.00165518763692146,0.0163514033324446
"18","ENSG00000048707",1402.04383233428,-0.140153763716282,0.0532868811705723,-2.63017389341378,0.00853412027121519,0.0493806941022929
"19","ENSG00000142634",4008.7967258078,0.29390046162422,0.097179656157366,3.0243002830582,0.00249208950514565,0.0214252343672117
"20","ENSG00000197312",364.750184737983,-0.278635882624279,0.0815177695151848,-3.41809993430176,0.000630599484928041,0.0082889957089095
"21","ENSG00000116809",312.481378504389,0.295519279332198,0.0876045999145772,3.37333061985737,0.000742647218579856,0.00930063307993119
"22","ENSG00000117115",1846.81450532555,0.604546330852295,0.212204228322835,2.84888918392603,0.0043872158607458,0.0310299803291437
"23","ENSG00000159339",840.488399898136,0.59337152514299,0.177090689999775,3.35066470825623,0.000806178500596388,0.00985571508464796
"24","ENSG00000127463",276.898726539319,-0.262583569658386,0.08605661235658,-3.05128870946439,0.00227861358434727,0.0201480745290026
"25","ENSG00000158825",514.204401862578,0.800271519884877,0.180442239369758,4.43505646283285,9.2048160365911e-06,0.000416804552489627
"26","ENSG00000117298",2360.74981955939,0.402835934436577,0.120792802559395,3.33493325679317,0.00085319874795435,0.0101553796716288
"27","ENSG00000162551",1981.64665796615,0.81556855447958,0.246448382595448,3.30928751039262,0.000935337340069069,0.0109085539092932
"28","ENSG00000070831",1964.89754146794,0.221209544724597,0.0725536942210841,3.04890808248209,0.00229674742179823,0.0202497176260131
"29","ENSG00000184677",443.603839534245,-0.414245039029248,0.0976956452696686,-4.24015868758336,2.2336182535271e-05,0.000784043628608744
"30","ENSG00000011009",243.653943073474,0.210218083217213,0.076761313300901,2.73859414563645,0.00617024913420618,0.0397417048634637
"31","ENSG00000001461",433.61804909751,-0.258520270536939,0.0921266480056717,-2.80613998374307,0.00501389054978358,0.0342703943565286
"32","ENSG00000117602",528.995581534213,-0.483562428059403,0.140666947113195,-3.4376407392298,0.000586805684158594,0.0079094444123241
"33","ENSG00000117643",263.168630124749,-0.616313482956587,0.160730168218635,-3.83446051097414,0.000125840186171022,0.00267879055607656
"34","ENSG00000169442",118.633547267263,-0.520626717048522,0.155313748806927,-3.35209677860343,0.000802019771385704,0.00982184751791309
"35","ENSG00000198830",924.309702935098,0.234592745518149,0.0743297455287255,3.1561085518245,0.0015988934319304,0.0159688540250254
"36","ENSG00000117676",2142.1916930014,0.392272769759139,0.0966686204407934,4.05791215360722,4.95133844362922e-05,0.00139522176681364
"37","ENSG00000204160",2396.48839933782,0.481792357977195,0.12936566434472,3.72426764410505,0.0001958830293692,0.00366531715543191
"38","ENSG00000000938",3520.7071634736,0.405146997896588,0.114720668906465,3.53159549851401,0.000413060681073045,0.00625372712099354
"39","ENSG00000117758",219.061433060197,0.230999857070097,0.0801600445540491,2.88173314218086,0.00395494528175496,0.0290211786418974
"40","ENSG00000130775",3131.09339471681,0.267798146407219,0.0990784537243052,2.70288984477283,0.00687395228529562,0.0427906892750007
"41","ENSG00000169403",2172.88829277,0.375297537306595,0.130060746924319,2.8855557589945,0.00390723242288972,0.0288373696919076
"42","ENSG00000130766",138.648792941121,0.357623733302893,0.118487782730927,3.01823297778317,0.0025425335617576,0.0216395966821429
"43","ENSG00000162511",7744.34705598866,0.321827375720672,0.0850741075675349,3.7829062792718,0.000155007791121745,0.00312067124206256
"44","ENSG00000182866",835.421554494214,-0.314248994622038,0.116340304617616,-2.70111889129826,0.00691066301353789,0.0429101203074045
