993408,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
29,ENSG00000197530,553.6323722,-0.136394382,0.30884159,-0.441632172,0.6587554,0.999598341
30,ENSG00000189409,8.821730136,-0.503278545,1.367592748,-0.368003227,0.712870828,0.999598341
31,ENSG00000248333,242.3974145,-0.600311292,0.295766427,-2.029680304,0.042389046,0.966124299
32,ENSG00000189339,806.2533545,-0.336472925,0.26385627,-1.275212921,0.202233889,0.999598341
33,ENSG00000008128,19.76802197,0.219146254,0.723338185,0.30296514,0.761916428,0.999598341
34,ENSG00000215790,127.2848421,0.434040303,0.366412421,1.184567655,0.236188432,0.999598341
35,ENSG00000008130,2767.114244,-0.133263693,0.250549319,-0.531886073,0.594804904,0.999598341
36,ENSG00000078369,1991.957605,-0.110948079,0.238017071,-0.466134964,0.641118898,0.999598341
37,ENSG00000067606,145.803692,-0.310550622,0.316525438,-0.981123739,0.326531725,0.999598341
38,ENSG00000162585,178.6582163,0.33676906,0.365033032,0.922571466,0.356230571,0.999598341
39,ENSG00000157933,1131.696618,-0.284529721,0.242240195,-1.174576836,0.240164055,0.999598341
40,ENSG00000116151,104.0094143,0.616015598,0.369255899,1.668262036,0.095263721,0.999598341
41,ENSG00000157916,464.120663,-0.035367388,0.253753613,-0.139376885,0.889152338,0.999598341
42,ENSG00000157911,49.44704593,0.225288227,0.54209697,0.415586582,0.677712547,0.999598341
43,ENSG00000149527,196.5976909,-0.47938007,0.291779339,-1.64295413,0.100392424,0.999598341
44,ENSG00000157881,418.5032201,-0.19547795,0.257930026,-0.757872021,0.448527602,0.999598341
45,ENSG00000157873,725.8869402,0.253232125,0.242194121,1.045575026,0.295757285,0.999598341
46,ENSG00000157870,69.65800462,-0.01302282,0.461415696,-0.028223616,0.977483802,0.999598341
47,ENSG00000215912,107.8976971,0.664874215,0.409851056,1.622233749,0.104753308,0.999598341
48,ENSG00000162591,531.6252188,-0.46165374,0.275774968,-1.674023367,0.094126007,0.999598341
49,ENSG00000158109,344.6924913,-0.420406308,0.317792079,-1.322897375,0.185869508,0.999598341
50,ENSG00000116213,169.5662723,-0.129643306,0.327998731,-0.39525551,0.69265433,0.999598341
51,ENSG00000078900,21.43110662,-1.469157777,0.800408557,-1.835509832,0.066430184,0.999598341
52,ENSG00000235169,176.5719612,-1.452067434,1.203447763,-1.2065895,0.227590272,0.999598341
53,ENSG00000130764,259.7092804,-0.030642882,0.264137916,-0.116010917,0.90764389,0.999598341
54,ENSG00000116198,231.0132281,-0.230994296,0.298302503,-0.774362579,0.438716407,0.999598341
55,ENSG00000169598,121.199559,0.699162507,0.387056419,1.806358124,0.070862418,0.999598341
56,ENSG00000198912,131.3934677,0.052983774,0.345631832,0.153295411,0.87816532,0.999598341
57,ENSG00000196581,17.77964956,-0.085621678,0.8834909,-0.096912915,0.922795552,0.999598341
58,ENSG00000131697,124.0192954,-0.029220175,0.397469189,-0.073515572,0.941395853,0.999598341
59,ENSG00000069424,1723.053974,-0.100173768,0.222058813,-0.451113678,0.65190762,0.999598341
60,ENSG00000116254,7.201302552,0.215302109,1.387352957,0.155189137,0.876672212,0.999598341
61,ENSG00000116251,470.7269037,0.510591035,0.299648562,1.703966247,0.088387393,0.999598341
62,ENSG00000158286,16.68265091,0.731743646,0.893772604,0.818713444,0.412949925,0.999598341
63,ENSG00000116237,141.306208,0.083125608,0.365784766,0.227252787,0.820227183,0.999598341
64,ENSG00000158292,34.8014863,0.731620747,0.791318707,0.924558893,0.355195404,0.999598341
65,ENSG00000097021,35.25331969,0.176471005,0.551086291,0.320223906,0.748798602,0.999598341
66,ENSG00000187017,205.5502906,-1.83642897,0.462558084,-3.970158627,7.18E-05,0.028275028
67,ENSG00000215788,170.8833743,-0.172876151,0.333679003,-0.518091188,0.604394648,0.999598341
68,ENSG00000171680,15.26669504,-0.087801939,0.926987235,-0.094717528,0.924539195,0.999598341
69,ENSG00000162408,262.2387908,0.136150861,0.287370468,0.473781672,0.635655606,0.999598341
70,ENSG00000204859,386.678111,0.301039022,0.257153876,1.170657146,0.241736617,0.999598341
71,ENSG00000162413,1421.609626,0.216065183,0.215816742,1.001151168,0.316753731,0.999598341
72,ENSG00000116273,65.26484507,0.090424552,0.419867353,0.21536457,0.829483091,0.999598341
73,ENSG00000041988,65.52920856,0.412386758,0.424234675,0.972072258,0.331014602,0.999598341
74,ENSG00000007923,102.8233017,-0.008827941,0.40899043,-0.021584712,0.982779228,0.999598341
75,ENSG00000171735,63.67222514,-0.308691197,0.518457029,-0.595403629,0.5515737,0.999598341
76,ENSG00000049245,341.349882,0.125920677,0.285175584,0.441554901,0.658811325,0.999598341
77,ENSG00000049246,34.70182712,0.347771351,0.646717229,0.537748703,0.59075055,0.999598341
78,ENSG00000049249,80.60077135,-0.563069422,0.439850855,-1.280137154,0.200496904,0.999598341
79,ENSG00000116288,245.9864075,0.1987739,0.301189099,0.659963791,0.509277066,0.999598341
80,ENSG00000116285,8.205557894,-0.523471824,1.369310367,-0.382288659,0.702247266,0.999598341
81,ENSG00000162426,9.233392117,0.466557053,0.988730654,0.471874773,0.637016175,0.999598341
82,ENSG00000142599,1607.794086,-0.20000458,0.259512778,-0.770692609,0.440889154,0.999598341
83,ENSG00000074800,1852.108702,-0.191428935,0.310477614,-0.61656276,0.537523164,0.999598341
84,ENSG00000131686,58.57595783,-0.519503481,0.517013881,-1.004815345,0.314985774,0.999598341
85,ENSG00000142583,15.32659592,-1.801569857,0.978828806,-1.840536205,0.065689554,0.999598341
86,ENSG00000180758,69.94173061,-0.941722587,0.412756909,-2.281542881,0.022516342,0.818504048
87,ENSG00000049239,663.7397104,0.018714211,0.260184367,0.071926729,0.942660218,0.999598341
88,ENSG00000171621,24.27680368,0.657502909,0.718884223,0.914615856,0.360393331,0.999598341
89,ENSG00000171612,26.29561091,0.691764287,0.840457734,0.8230804,0.410462274,0.999598341
90,ENSG00000188807,57.28097954,-0.45449762,0.521783929,-0.871045646,0.38372923,0.999598341
91,ENSG00000171608,3461.273276,-0.392241997,0.244359408,-1.605184754,0.108453152,0.999598341
92,ENSG00000171603,477.8282711,-0.296360743,0.279311774,-1.061039206,0.288672084,0.999598341
93,ENSG00000178585,83.91729888,0.699072689,0.484533531,1.442774634,0.149083967,0.999598341
94,ENSG00000162441,101.2717392,0.262602083,0.377598712,0.695452804,0.486771579,0.999598341
95,ENSG00000173614,68.76743902,-0.045675074,0.565370625,-0.080787844,0.935610675,0.999598341
96,ENSG00000162444,30.19047919,1.28705309,0.680866283,1.890316972,0.05871558,0.999598341
97,ENSG00000130939,596.0408863,-0.337924249,0.274821948,-1.229611575,0.218842594,0.999598341
98,ENSG00000054523,543.8699419,-0.313711536,0.334403495,-0.938122779,0.348181317,0.999598341
99,ENSG00000142657,1415.586316,-0.100317531,0.303279987,-0.330775308,0.740814213,0.999598341
100,ENSG00000160049,108.7325559,-0.090730501,0.365520693,-0.248222612,0.803962172,0.999598341
101,ENSG00000142655,95.41431603,0.914051337,0.452121108,2.021695782,0.04320779,0.968242832
102,ENSG00000130940,111.234072,0.135697226,0.359779961,0.37716727,0.706049302,0.999598341
103,ENSG00000120948,168.7657525,-0.788699487,0.380670555,-2.071868905,0.038277669,0.94478625
104,ENSG00000009724,41.40116589,-0.041247998,0.648939009,-0.063562211,0.949318822,0.999598341
105,ENSG00000116649,138.1094177,0.221474099,0.329393859,0.672368632,0.501349047,0.999598341
106,ENSG00000171824,166.2678203,0.158695439,0.342807356,0.462928921,0.643415317,0.999598341
107,ENSG00000198793,556.8467395,0.0285753,0.244479667,0.116882113,0.906953473,0.999598341
108,ENSG00000171819,31.86355644,0.121271479,0.611423401,0.198342881,0.842776804,0.999598341
109,ENSG00000120942,163.9282501,-0.127170279,0.370385148,-0.343346054,0.731338138,0.999598341
110,ENSG00000204624,7.311965634,0.035324836,1.33359158,0.026488497,0.978867709,0.999598341
111,ENSG00000116661,18.88690879,0.604092368,0.879836227,0.686596379,0.492337111,0.999598341
112,ENSG00000132879,70.50346709,0.10591837,0.427968979,0.247490766,0.804528437,0.999598341
113,ENSG00000116663,84.61969076,0.997897785,0.460208104,2.168362043,0.030131151,0.881607626
114,ENSG00000116670,78.48925505,0.048796321,0.461021176,0.10584399,0.915706133,0.999598341
115,ENSG00000162490,27.87768285,-0.584754945,0.736417114,-0.794053986,0.427164004,0.999598341
116,ENSG00000177674,736.2922438,0.161732966,0.271081592,0.596620982,0.550760459,0.999598341
117,ENSG00000177000,370.7541045,0.067889687,0.301151489,0.225433675,0.821641917,0.999598341
118,ENSG00000011021,151.3698734,-0.047220833,0.353004695,-0.133768286,0.893585806,0.999598341
119,ENSG00000116685,655.9734702,0.51853596,0.23173746,2.23760095,0.02524709,0.834567279
120,ENSG00000083444,261.1246776,0.048348296,0.27523526,0.17566171,0.860559719,0.999598341
121,ENSG00000116688,691.8996653,-0.356104701,0.337154686,-1.056205698,0.290874248,0.999598341
122,ENSG00000116691,243.3781144,0.262252317,0.386321507,0.678844724,0.497236252,0.999598341
123,ENSG00000120949,135.4332231,-0.087413649,0.533664362,-0.163798925,0.869889438,0.999598341
124,ENSG00000028137,4306.223374,-0.106912892,0.251285225,-0.425464299,0.670498241,0.999598341
125,ENSG00000048707,1207.076964,-0.188143239,0.218547775,-0.860879224,0.389304566,0.999598341
126,ENSG00000162496,140.975214,-0.698304769,0.331571744,-2.106044265,0.035200507,0.934029348
127,ENSG00000116731,1185.572927,-0.023172619,0.221426726,-0.104651408,0.916652421,0.999598341
128,ENSG00000189337,66.66965161,-0.259924953,0.597749408,-0.434839331,0.663679054,0.999598341
129,ENSG00000171729,8.800392825,-1.404948006,1.42192187,-0.988062731,0.323121927,0.999598341
130,ENSG00000142621,21.43188232,-2.371207259,1.011391695,-2.344499436,0.019052639,0.775534576
131,ENSG00000142634,3429.155923,-0.118937402,0.231197487,-0.514440721,0.606943895,0.999598341
132,ENSG00000215704,6.032044688,-0.990279751,1.505910288,-0.657595448,0.51079812,0.999598341
133,ENSG00000132906,107.7362999,-0.39696559,0.410079405,-0.96802128,0.333033742,0.999598341
134,ENSG00000116138,162.0004338,0.057353623,0.323998946,0.177017931,0.859494305,0.999598341
135,ENSG00000116771,33.40466265,0.865503631,0.678252879,1.276078079,0.20192792,0.999598341
136,ENSG00000197312,326.4084338,-0.064948759,0.288309296,-0.225274593,0.821765664,0.999598341
137,ENSG00000116786,415.6094291,-0.313167426,0.265135131,-1.181161564,0.237538547,0.999598341
138,ENSG00000162461,12.38076146,-0.340099028,1.215401152,-0.279824507,0.779612148,0.999598341
139,ENSG00000065526,1472.922899,-0.455766431,0.215044134,-2.119408807,0.034055933,0.922184261
140,ENSG00000116809,273.907299,-0.408547869,0.276838757,-1.475761106,0.140008035,0.999598341
141,ENSG00000142627,7.763000952,-3.47028447,1.325258059,-2.618572621,0.00882985,0.610151994
142,ENSG00000142632,29.36776768,0.663637189,0.685217452,0.968505964,0.332791742,0.999598341
143,ENSG00000132881,28.65785938,-0.162920345,0.671580569,-0.242592404,0.808321166,0.999598341
144,ENSG00000037637,281.3452125,-0.014943659,0.267074241,-0.055953203,0.955379087,0.999598341
145,ENSG00000055070,403.832919,-0.03946399,0.266663566,-0.147991685,0.882349331,0.999598341
146,ENSG00000187144,24.00897502,0.571238675,0.658185466,0.867899255,0.385449487,0.999598341
147,ENSG00000157191,678.0670913,0.217914739,0.25362886,0.859187468,0.390237096,0.999598341
148,ENSG00000219481,100.4649231,-0.477278182,0.382307475,-1.248414466,0.211879314,0.999598341
149,ENSG00000058453,253.7843264,-0.592924807,0.344543151,-1.720901446,0.085268709,0.999598341
150,ENSG00000159363,221.8691363,-0.125099651,0.308830174,-0.405075869,0.685421743,0.999598341
151,ENSG00000117118,167.3985086,0.07122626,0.310168345,0.229637424,0.818373524,0.999598341
152,ENSG00000117115,1260.704029,-0.475701458,0.336068769,-1.415488443,0.156925334,0.999598341
153,ENSG00000159339,757.7929344,-0.177599857,0.323381403,-0.549196258,0.582870772,0.999598341
154,ENSG00000179051,406.7909392,-0.242328759,0.291340815,-0.831770719,0.405538374,0.999598341
155,ENSG00000074964,282.4596133,-0.15023502,0.334728064,-0.448827083,0.6535564,0.999598341
156,ENSG00000159423,7.555548915,0.711979996,1.300697514,0.547383222,0.58411548,0.999598341
157,ENSG00000169991,151.2878257,-0.273090079,0.335060523,-0.815047016,0.415045398,0.999598341
158,ENSG00000127481,1843.422183,-0.233007899,0.24212285,-0.962354028,0.335871798,0.999598341
159,ENSG00000127463,258.8310724,-0.251632686,0.281582579,-0.893637266,0.371516001,0.999598341
160,ENSG00000053372,45.26091425,-0.556935845,0.509098912,-1.093963926,0.2739708,0.999598341
161,ENSG00000053371,92.93765888,0.09681849,0.393314553,0.246160457,0.805558024,0.999598341
162,ENSG00000040487,87.11743941,0.013875063,0.42471536,0.032669088,0.973938475,0.999598341
163,ENSG00000077549,1675.145005,-0.254336438,0.265053629,-0.95956595,0.337273713,0.999598341
164,ENSG00000173436,56.74898802,-0.354597087,0.469033508,-0.756016533,0.449639283,0.999598341
165,ENSG00000158748,15.50448043,1.085290343,0.898835782,1.207440075,0.22726271,0.999598341
166,ENSG00000162542,174.7265321,0.139068113,0.302360133,0.459941962,0.64555788,0.999598341
167,ENSG00000169914,91.38397276,-0.369296504,0.39155347,-0.943157274,0.345600464,0.999598341
168,ENSG00000162543,13.13195372,0.227988434,0.848731679,0.26862251,0.788220188,0.999598341
169,ENSG00000158816,15.45863987,-0.178808369,0.820522822,-0.217920043,0.82749141,0.999598341
170,ENSG00000090432,147.1604059,0.485638117,0.320266825,1.516354736,0.129429678,0.999598341
171,ENSG00000158825,460.9663748,0.291753794,0.381904371,0.76394463,0.44490024,0.999598341
172,ENSG00000158828,303.5057043,-0.643433262,0.355601664,-1.809421402,0.070385561,0.999598341
173,ENSG00000244038,478.8972746,-0.018477551,0.255045957,-0.072447927,0.942245444,0.999598341
174,ENSG00000127483,998.3515056,0.040440196,0.253470625,0.159545887,0.873238809,0.999598341
175,ENSG00000075151,506.8401462,0.215711871,0.318954852,0.676308478,0.498844811,0.999598341
176,ENSG00000117298,1781.026959,-0.306334436,0.26241623,-1.167360861,0.24306467,0.999598341
177,ENSG00000142794,72.369084,-0.102622,0.454712984,-0.225685221,0.821446253,0.999598341
178,ENSG00000162551,1219.891781,-0.218259192,0.725175552,-0.300974284,0.763434104,0.999598341
179,ENSG00000076864,72.00908039,-0.651284256,1.264159739,-0.515191424,0.606419261,0.999598341
180,ENSG00000090686,609.6126199,-0.349586909,0.246581136,-1.417735817,0.156267909,0.999598341
181,ENSG00000142798,30.83924366,-1.163909831,0.851610855,-1.366715588,0.17171447,0.999598341
182,ENSG00000070831,1744.113215,0.078680384,0.213198307,0.369047883,0.712092035,0.999598341
183,ENSG00000162552,118.3711212,0.173486661,0.386110761,0.449318378,0.653202002,0.999598341
184,ENSG00000184677,396.7755874,-0.07859035,0.272381614,-0.288530304,0.772940837,0.999598341
185,ENSG00000173372,17.82635824,0.884068716,0.894992132,0.987794959,0.323253077,0.999598341
186,ENSG00000133216,20.30664057,0.528121002,0.795050374,0.664261057,0.506523241,0.999598341
187,ENSG00000004487,211.841713,-0.196169722,0.32980557,-0.59480415,0.551974393,0.999598341
188,ENSG00000169641,185.8946756,0.219490172,0.302245275,0.726198853,0.467716875,0.999598341
189,ENSG00000125944,489.3963361,-0.160134951,0.245866919,-0.651307431,0.514848052,0.999598341
190,ENSG00000125945,51.4677451,-0.418037644,0.482685457,-0.866066376,0.386453763,0.999598341
191,ENSG00000204219,43.1090034,-0.666276584,0.632051552,-1.054149115,0.291814653,0.999598341
192,ENSG00000007968,655.3619959,-0.550650648,0.826438356,-0.666293673,0.505223409,0.999598341
193,ENSG00000117318,88.19658892,0.845810537,0.509271928,1.660823009,0.096748999,0.999598341
194,ENSG00000142676,510.8610747,0.994273212,0.330119762,3.011856077,0.002596557,0.315604584
195,ENSG00000011007,177.6581054,-0.039829046,0.438381931,-0.09085467,0.927608069,0.999598341
196,ENSG00000057757,849.7105632,-0.306409829,0.929229594,-0.329746094,0.741591822,0.999598341
197,ENSG00000011009,208.7868069,0.042372726,0.311009017,0.136242756,0.891629376,0.999598341
198,ENSG00000117308,31.08339287,0.000921687,0.635802093,0.001449645,0.998843351,0.999893103
199,ENSG00000117305,129.0815161,0.173121953,0.374005814,0.462885726,0.64344628,0.999598341
200,ENSG00000179163,109.6198372,0.414660241,0.378861465,1.094490413,0.27373995,0.999598341
201,ENSG00000188822,118.5732666,0.310956683,0.369995806,0.840432994,0.400665656,0.999598341
202,ENSG00000189266,442.8832757,0.187502195,0.260508598,0.719754343,0.471676261,0.999598341
203,ENSG00000188529,521.4848853,0.157277973,0.280993215,0.559721604,0.575669344,0.999598341
204,ENSG00000185436,36.26181242,0.186831259,0.571281239,0.327039024,0.74363837,0.999598341
205,ENSG00000001460,40.65894703,0.196598969,0.564532027,0.348251224,0.727651521,0.999598341
206,ENSG00000001461,370.0718941,-0.27245719,0.284806172,-0.95664075,0.338748613,0.999598341
207,ENSG00000117602,430.1111069,-0.103648738,0.306430902,-0.338245058,0.735178523,0.999598341
208,ENSG00000133226,622.9443006,-0.450831753,0.225920721,-1.995530781,0.04598502,0.992344519
209,ENSG00000169504,154.0635252,0.151853832,0.330120839,0.459994686,0.645520034,0.999598341
210,ENSG00000020633,1158.981694,0.107379642,0.267506983,0.401408745,0.688119212,0.999598341
211,ENSG00000117614,172.3001293,0.279465514,0.333263507,0.838572206,0.401709413,0.999598341
212,ENSG00000117616,1682.251462,0.275325219,0.259395873,1.061409404,0.288503885,0.999598341
213,ENSG00000187010,99.9873526,0.104810461,1.749635845,0.059904157,0.952231969,0.999598341
214,ENSG00000183726,381.2957434,-0.008424741,0.262364853,-0.032110784,0.974383704,0.999598341
215,ENSG00000188672,34.74317938,0.267027577,0.703948698,0.379328178,0.704444177,0.999598341
216,ENSG00000204178,150.2839801,0.086986764,0.324007395,0.26847154,0.788336378,0.999598341
217,ENSG00000157978,725.6013882,-0.205570114,0.269096977,-0.763925767,0.444911481,0.999598341
218,ENSG00000117643,222.3538667,-0.292731554,0.343684086,-0.851746025,0.39435507,0.999598341
219,ENSG00000162430,139.7664598,-0.020605247,0.357450013,-0.057645116,0.954031312,0.999598341
220,ENSG00000117640,76.73660495,0.157496869,0.413350034,0.381025418,0.703184388,0.999598341
221,ENSG00000182749,53.54002312,-0.538509174,0.465017473,-1.15804073,0.246847415,0.999598341
222,ENSG00000117632,42.49953333,1.030665082,0.567764596,1.815303542,0.069477275,0.999598341
223,ENSG00000158006,159.9604767,0.040649573,0.365620758,0.111179609,0.911473921,0.999598341
224,ENSG00000175087,72.10890755,0.314598794,0.520016256,0.604978769,0.545193104,0.999598341
225,ENSG00000142675,13.84048656,0.186698945,0.84438295,0.221106957,0.825009153,0.999598341
226,ENSG00000130695,121.8261804,0.254771153,0.359156572,0.709359573,0.478101368,0.999598341
227,ENSG00000142669,1334.347375,0.236577659,0.213721044,1.106946018,0.268317268,0.999598341
228,ENSG00000158062,403.1823014,0.053509472,0.271370643,0.197182242,0.843684927,0.999598341
229,ENSG00000169442,136.6734853,0.68211543,0.350973856,1.943493564,0.051956552,0.999598341
230,ENSG00000176092,66.11089399,0.789930984,0.52610751,1.501463044,0.133235838,0.999598341
231,ENSG00000176083,37.19120585,-1.158257349,0.800021748,-1.447782328,0.147677937,0.999598341
232,ENSG00000117682,301.2781031,-0.215809727,0.288693889,-0.747538259,0.454738717,0.999598341
233,ENSG00000198830,861.4299691,0.247233905,0.228801796,1.080559281,0.279893204,0.999598341
234,ENSG00000117676,1796.352803,-0.218666101,0.233121243,-0.937993029,0.348247993,0.999598341
235,ENSG00000117713,1802.65001,-0.333475383,0.24685972,-1.350869972,0.176737089,0.999598341
236,ENSG00000060642,118.8846902,-0.142103842,0.371756305,-0.382249985,0.702275949,0.999598341
237,ENSG00000204160,1961.084503,-0.090015699,0.234588275,-0.383717809,0.701187612,0.999598341
238,ENSG00000142751,161.5394177,0.357171859,0.331355283,1.07791207,0.281072998,0.999598341
239,ENSG00000198746,81.15376839,-0.013570619,0.406236437,-0.033405717,0.973351051,0.999598341
240,ENSG00000090273,203.3133197,0.078869024,0.36335697,0.217056587,0.828164246,0.999598341
241,ENSG00000175707,13.45515466,-0.477031697,1.231714846,-0.387290694,0.698541014,0.999598341
242,ENSG00000090020,350.6416088,-0.286500412,0.296260777,-0.967054818,0.33351663,0.999598341
243,ENSG00000142784,1251.310086,-0.255810655,0.314986877,-0.812131153,0.416716379,0.999598341
244,ENSG00000186501,196.4311662,-0.332338594,0.334932612,-0.992255104,0.321073098,0.999598341
245,ENSG00000142765,645.019147,-0.113624264,0.230101857,-0.493799859,0.621447533,0.999598341
246,ENSG00000142733,53.01837566,0.674113936,0.460535331,1.463761608,0.143259096,0.999598341
247,ENSG00000158195,3137.959778,-0.363916889,0.300373982,-1.211545974,0.225686226,0.999598341
248,ENSG00000126705,133.6508086,-0.273736564,0.358092433,-0.764429903,0.444611094,0.999598341
249,ENSG00000000938,2939.069457,-0.12744669,0.237593091,-0.53640739,0.591677025,0.999598341
250,ENSG00000126709,454.3654524,1.737296343,0.338814609,5.12757212,2.94E-07,0.000293299
251,ENSG00000009780,75.5390041,0.110783286,0.436839575,0.253601763,0.799803235,0.999598341
252,ENSG00000117758,186.0801975,-0.074305875,0.299759122,-0.247885284,0.804223166,0.999598341
253,ENSG00000117751,104.5462055,-0.114593656,0.39335891,-0.29132086,0.770805935,0.999598341
254,ENSG00000130775,2604.352844,-0.256861007,0.236964586,-1.08396369,0.278380899,0.999598341
255,ENSG00000117748,304.6322419,-0.227209407,0.295493613,-0.76891478,0.441943903,0.999598341
256,ENSG00000130768,9.24413848,0.388051592,1.113048276,0.348638599,0.727360646,0.999598341
257,ENSG00000158156,365.6495573,0.057300247,0.304837091,0.187970062,0.85090012,0.999598341
258,ENSG00000158161,251.5880223,0.068887857,0.280741128,0.245378571,0.80616332,0.999598341
259,ENSG00000169403,1840.338649,-0.376197425,0.286759648,-1.311891084,0.189556886,0.999598341
260,ENSG00000126698,165.483635,0.750419361,0.353398753,2.123435223,0.033717398,0.92119428
261,ENSG00000130770,110.5621831,0.291820032,0.346748855,0.841589029,0.400018032,0.999598341
262,ENSG00000130766,115.6230507,0.257143544,0.355190087,0.723960362,0.46909007,0.999598341
263,ENSG00000130772,72.97459656,0.513522328,0.431441539,1.190247767,0.233949024,0.999598341
264,ENSG00000204138,173.5387952,-0.311657184,0.304532291,-1.023396183,0.306120563,0.999598341
265,ENSG00000180198,96.72090476,0.113523915,0.458487613,0.247605196,0.80443989,0.999598341
266,ENSG00000180098,78.79322106,-0.064056684,0.465765056,-0.137530034,0.890611854,0.999598341
267,ENSG00000120656,117.8990138,-0.106176523,0.37283644,-0.284780434,0.775812363,0.999598341
268,ENSG00000188060,18.23789698,-1.029709807,0.889502631,-1.15762424,0.247017413,0.999598341
269,ENSG00000162419,159.8039874,0.192115883,0.343286833,0.559636621,0.575727321,0.999598341
270,ENSG00000198492,281.4685695,-0.064344773,0.271367664,-0.237112897,0.812569207,0.999598341
271,ENSG00000159023,7721.967569,-1.015851047,0.72134718,-1.408269244,0.159051359,0.999598341
272,ENSG00000253304,16.45365671,0.510809996,0.818004112,0.624458959,0.532326215,0.999598341
273,ENSG00000116350,672.0269914,-0.291294023,0.264667422,-1.100603997,0.271069045,0.999598341
274,ENSG00000116353,45.1355343,0.113439427,0.582070519,0.19488949,0.845479462,0.999598341
275,ENSG00000060656,12.12727084,-2.099600364,1.290507033,-1.626957707,0.103746081,0.999598341
276,ENSG00000162511,6410.0703,-0.063992542,0.207740335,-0.308041009,0.758051128,0.999598341
277,ENSG00000162512,24.28730009,0.426700469,0.671430816,0.635509212,0.525096361,0.999598341
278,ENSG00000134644,656.0134202,-0.548074754,0.272531953,-2.011047687,0.04432042,0.975957217
279,ENSG00000060688,135.6269593,0.394088363,0.354948164,1.110270183,0.266882618,0.999598341
280,ENSG00000121766,50.74440838,0.473754158,0.505479432,0.937237261,0.348636527,0.999598341
281,ENSG00000121769,28.23197765,-0.036467131,0.627205888,-0.058142202,0.953635359,0.999598341
282,ENSG00000168528,28.53888767,0.127855795,0.887121965,0.144124258,0.885402349,0.999598341
283,ENSG00000121764,25.22821452,-0.144713493,0.693679477,-0.208617232,0.834747057,0.999598341
284,ENSG00000162517,94.24328748,-0.210516141,0.412628172,-0.510183636,0.609922815,0.999598341
285,ENSG00000121753,10.29303393,-1.492045864,1.036963904,-1.438859981,0.150190198,0.999598341
286,ENSG00000134668,15.25235679,-1.086883251,0.966639874,-1.124393148,0.260846278,0.999598341
287,ENSG00000184007,987.8813912,0.176037182,0.2214948,0.794768919,0.426747934,0.999598341
288,ENSG00000121774,561.4518194,-0.285857629,0.238030315,-1.20092951,0.229778546,0.999598341
289,ENSG00000121775,89.36450775,0.255332886,0.372271749,0.685877685,0.492790243,0.999598341
290,ENSG00000025800,443.9390915,-0.088349893,0.260256675,-0.33947215,0.734254074,0.999598341
