449820,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
717,ENSG00000116793,174.6415765,-0.270154172,0.484406893,-0.557700925,0.577048626,0.999758934
718,ENSG00000081019,392.8087951,-0.225995009,0.316917137,-0.713104411,0.47578115,0.999758934
719,ENSG00000134242,290.3032382,0.036930982,0.370467268,0.099687571,0.920592368,0.999758934
720,ENSG00000188761,6.64080327,-3.015123922,1.849494336,-1.630242312,0.103050295,0.999758934
721,ENSG00000134262,128.4635081,-0.249327467,0.498408866,-0.500246852,0.616901272,0.999758934
722,ENSG00000118655,47.68411863,-0.403642751,0.670263955,-0.602214617,0.547031287,0.999758934
723,ENSG00000163349,1649.245017,-0.237751726,0.340931579,-0.697359063,0.485578114,0.999758934
724,ENSG00000197323,770.1681936,-0.20550823,0.273610989,-0.751096404,0.45259464,0.999758934
725,ENSG00000116752,57.4029379,-0.041451575,0.549942979,-0.075374314,0.939916896,0.999758934
726,ENSG00000175984,12.66586869,-0.354517449,1.384950041,-0.255978511,0.797967431,0.999758934
727,ENSG00000213281,221.1436758,-0.085229494,0.34380583,-0.247900085,0.804211714,0.999758934
728,ENSG00000009307,2099.817903,0.059940695,0.303770781,0.197322123,0.843575468,0.999758934
729,ENSG00000052723,201.2946967,0.438381729,0.424515819,1.032662882,0.30176169,0.999758934
730,ENSG00000134198,158.7430076,-0.081434583,0.519222118,-0.156839589,0.875371272,0.999758934
731,ENSG00000173218,35.09197737,-0.613227292,0.688851744,-0.89021665,0.373349566,0.999758934
732,ENSG00000163393,331.1657331,0.196218775,0.365075927,0.537473878,0.590940324,0.999758934
733,ENSG00000173212,8.966718167,-1.950995701,1.658646412,-1.176257752,0.239491893,0.999758934
734,ENSG00000163399,828.520487,-0.333009287,0.320981425,-1.037472143,0.299515872,0.999758934
735,ENSG00000116815,242.0827669,-0.106711028,0.401947054,-0.265485285,0.790635644,0.999758934
736,ENSG00000116824,457.8960171,-0.177296412,0.311410596,-0.569333268,0.569129994,0.999758934
737,ENSG00000134247,13.84865961,-0.193581139,1.251686702,-0.154656224,0.877092343,0.999758934
738,ENSG00000134256,114.2422953,0.303667166,0.431708143,0.703408474,0.481801227,0.999758934
739,ENSG00000116830,167.2816747,0.069692171,0.387475216,0.179862268,0.857260697,0.999758934
740,ENSG00000134253,7.50224879,-2.446816965,1.565234258,-1.563227327,0.117999135,0.999758934
741,ENSG00000198162,494.9521811,0.034557041,0.366567796,0.094271896,0.924893174,0.999758934
742,ENSG00000183508,6919.279626,0.044669565,1.058339238,0.042207228,0.966333501,0.999758934
743,ENSG00000196505,424.0847275,0.155388654,0.345555723,0.449677559,0.652942955,0.999758934
744,ENSG00000065183,89.69810092,-0.163207074,0.553421745,-0.294905424,0.768066128,0.999758934
745,ENSG00000116874,29.91017331,-0.578787521,0.749593939,-0.77213474,0.440034629,0.999758934
746,ENSG00000143067,64.37640376,-0.165001254,0.551519054,-0.299175982,0.764805774,0.999758934
747,ENSG00000092621,14.92839578,0.275385965,0.981094911,0.280692482,0.778946276,0.999758934
748,ENSG00000134250,3539.336799,0.096311322,0.306272375,0.314462976,0.753169432,0.999758934
749,ENSG00000265808,540.9125989,0.12565008,0.311227369,0.40372439,0.686415402,0.999758934
750,ENSG00000273136,223.8575239,0.221010959,0.390316549,0.566235174,0.571233922,0.999758934
751,ENSG00000198019,206.2821493,0.518017704,0.440287067,1.176545358,0.239377018,0.999758934
752,ENSG00000171943,112.7902876,0.244264327,0.551555471,0.44286448,0.657863761,0.999758934
753,ENSG00000266338,246.1743623,-0.337453426,0.436706269,-0.772724025,0.439685725,0.999758934
754,ENSG00000196369,112.5228339,0.058833454,0.486259823,0.120991806,0.903697526,0.999758934
755,ENSG00000162825,11.65601824,-2.277629675,1.224968388,-1.859337512,0.062979313,0.999758934
756,ENSG00000117262,74.90715891,-0.109862644,0.469954587,-0.233772893,0.815161295,0.999758934
757,ENSG00000174827,18.07745578,-0.439926318,1.378739821,-0.319078561,0.749666941,0.999758934
758,ENSG00000117281,64.77326086,-0.528902803,0.653551944,-0.809274317,0.418357376,0.999758934
759,ENSG00000265491,257.4182667,0.136444115,0.376970752,0.36194881,0.717390284,0.999758934
760,ENSG00000186141,173.7114991,0.317273405,0.531849313,0.59654755,0.550809499,0.999758934
761,ENSG00000186364,15.26041212,-1.268663739,1.055316531,-1.202164187,0.229299922,0.999758934
762,ENSG00000131788,105.4436726,-0.308882816,0.483736361,-0.638535453,0.523125184,0.999758934
763,ENSG00000143127,11.48395104,-1.017631522,1.279520513,-0.795322554,0.426425897,0.999758934
764,ENSG00000131779,59.18120288,0.189400887,0.56802324,0.333438623,0.738803213,0.999758934
765,ENSG00000265241,194.7096434,-0.110015377,0.378732661,-0.290482939,0.771446801,0.999758934
766,ENSG00000271601,300.5079292,-0.01269719,0.352568349,-0.036013413,0.971271664,0.999758934
767,ENSG00000272031,28.52714167,-0.32847102,0.793122717,-0.41414905,0.678764952,0.999758934
768,ENSG00000121851,22.86497669,-0.561321491,0.89690342,-0.625843852,0.531417366,0.999758934
769,ENSG00000265972,12365.98217,0.183721227,0.275021728,0.668024408,0.504118012,0.999758934
770,ENSG00000271425,60.91854261,-0.678448064,0.520541423,-1.303350768,0.192455036,0.999758934
771,ENSG00000264343,60.9250268,-0.660887554,0.802747009,-0.823282487,0.410347371,0.999758934
772,ENSG00000270339,5.484149292,0.797941918,1.693612562,0.471147851,0.637535156,0.999758934
773,ENSG00000268043,287.8646954,-0.245728306,0.35457757,-0.693017062,0.488298844,0.999758934
774,ENSG00000131791,151.945298,0.019814197,0.430242918,0.046053511,0.9632676,0.999758934
775,ENSG00000131781,95.05253073,0.457772869,0.574340624,0.797040728,0.425427378,0.999758934
776,ENSG00000131778,134.4224179,-0.591759008,0.512688201,-1.154227866,0.248406761,0.999758934
777,ENSG00000116128,109.7065442,-0.219944158,0.469048162,-0.468915936,0.639129725,0.999758934
778,ENSG00000162836,137.0664218,-0.167131733,0.428861863,-0.389709944,0.696751043,0.999758934
779,ENSG00000188092,67.84591833,-0.761494896,0.598256646,-1.27285656,0.203068947,0.999758934
780,ENSG00000263956,163.9440632,-0.29271545,0.393914795,-0.743093312,0.457425189,0.999758934
781,ENSG00000270629,327.8763865,0.497917662,0.352390494,1.412971323,0.157664156,0.999758934
782,ENSG00000178104,273.4470422,-0.107257933,0.331064865,-0.323978605,0.745954232,0.999758934
783,ENSG00000269713,109.69458,-0.268076141,0.463576417,-0.57827821,0.563076303,0.999758934
784,ENSG00000271383,459.8190746,-0.504262084,0.439722573,-1.14677325,0.251475348,0.999758934
785,ENSG00000263464,12.82917694,-0.149056515,1.034094166,-0.14414211,0.885388253,0.999758934
786,ENSG00000150337,99.82171723,0.202433849,0.475486374,0.425740589,0.670296882,0.999758934
787,ENSG00000203814,744.885145,0.409143906,0.353669249,1.156854622,0.247331761,0.999758934
788,ENSG00000183598,241.5260586,0.150411536,0.414130963,0.363197996,0.716456985,0.999758934
789,ENSG00000184678,1082.846172,0.588996012,0.322964012,1.823720262,0.068194374,0.999758934
790,ENSG00000184260,60.14705582,0.804644137,0.528503432,1.522495576,0.127884953,0.999758934
791,ENSG00000184270,45.31253741,0.576665364,0.609175757,0.946632163,0.343826249,0.999758934
792,ENSG00000178096,44.8300817,-0.418363436,0.801224987,-0.522154754,0.601562586,0.999758934
793,ENSG00000159164,16.33449122,-1.684513228,1.30485333,-1.290959826,0.196717608,0.999758934
794,ENSG00000143368,196.6512462,0.173006758,0.347419259,0.497976878,0.618500339,0.999758934
795,ENSG00000014914,93.39690775,0.611605047,0.46112452,1.326333823,0.184729148,0.999758934
796,ENSG00000264522,92.53358332,-0.504359,0.456199015,-1.105567928,0.268913578,0.999758934
797,ENSG00000136631,134.2276656,0.021756557,0.448100225,0.048552882,0.961275621,0.999758934
798,ENSG00000023902,1195.839291,0.236301232,0.281204723,0.840317436,0.400730428,0.999758934
799,ENSG00000143401,218.4982692,-0.494712472,0.452029733,-1.094424625,0.273768789,0.999758934
800,ENSG00000118298,24.91852202,0.154788339,0.786328364,0.196849492,0.84394532,0.999758934
801,ENSG00000117362,392.2801908,0.223817942,0.319225447,0.701128134,0.483223054,0.999758934
802,ENSG00000266472,93.16364622,-0.703931395,0.535192908,-1.315285356,0.188414018,0.999758934
803,ENSG00000117360,327.6581475,-0.173972717,0.313962197,-0.55411995,0.579496757,0.999758934
804,ENSG00000163125,425.6312607,-0.306943869,0.364368958,-0.842398513,0.399564925,0.999758934
805,ENSG00000143374,89.38217752,-0.232335968,0.441011846,-0.526824778,0.598315274,0.999758934
806,ENSG00000143382,700.6821946,-0.239169841,0.338435045,-0.706693483,0.47975698,0.999758934
807,ENSG00000143384,9349.400339,0.215597341,0.286190048,0.753336263,0.451247873,0.999758934
808,ENSG00000143420,486.9706801,0.043744345,0.320012145,0.136695889,0.891271179,0.999758934
809,ENSG00000143457,74.89149264,0.156545162,0.512201611,0.30563192,0.759884914,0.999758934
810,ENSG00000143452,29.14005663,0.865205151,0.9129703,0.947681596,0.343291573,0.999758934
811,ENSG00000163131,7491.974154,0.33593999,0.26433534,1.270885645,0.203769334,0.999758934
812,ENSG00000143387,53.12862007,0.782188557,0.593387777,1.318174367,0.187445284,0.999758934
813,ENSG00000143437,449.3628309,0.019674997,0.313030067,0.062853376,0.949883262,0.999758934
814,ENSG00000143379,239.8979419,-0.059670619,0.33718784,-0.176965514,0.859535478,0.999758934
815,ENSG00000143418,445.9613281,0.100066865,0.294429832,0.339866596,0.733956993,0.999758934
816,ENSG00000143412,115.3447488,-0.250835366,0.548527063,-0.457288953,0.647463369,0.999758934
817,ENSG00000143409,774.1859243,0.107935724,0.358025737,0.301474762,0.763052493,0.999758934
818,ENSG00000143363,199.7766465,0.285770578,0.367248368,0.778139817,0.436486592,0.999758934
819,ENSG00000163141,14.79797334,0.057399724,1.179457072,0.048666226,0.961185292,0.999758934
820,ENSG00000143443,73.3353229,0.466236082,0.506623374,0.920281428,0.357425712,0.999758934
821,ENSG00000197622,2553.45816,-0.051415443,0.268730935,-0.191326848,0.848269528,0.999758934
822,ENSG00000213190,404.4218806,-0.187479587,0.322627962,-0.581101485,0.561172058,0.999758934
823,ENSG00000143458,225.3470255,-0.982806581,0.409669746,-2.399021627,0.016438944,0.999758934
824,ENSG00000143434,33.78439337,0.474421666,0.833707167,0.569050723,0.569321718,0.999758934
825,ENSG00000163154,305.1589755,0.090187105,0.38446547,0.234577906,0.814536359,0.999758934
826,ENSG00000163156,147.7312873,-0.118219441,0.389008725,-0.303899201,0.761204687,0.999758934
827,ENSG00000163155,191.6879892,0.474858407,0.449040858,1.057494878,0.290285791,0.999758934
828,ENSG00000163159,156.7498065,-0.260268174,0.387400694,-0.671831976,0.50169067,0.999758934
829,ENSG00000143398,262.4541615,0.070633014,0.340163015,0.207644602,0.835506476,0.999758934
830,ENSG00000159352,506.4050405,0.095304,0.314358168,0.303170109,0.761760227,0.999758934
831,ENSG00000143373,610.7229794,-0.15274681,0.288533211,-0.529390739,0.596534421,0.999758934
832,ENSG00000143393,741.1965976,0.066774512,0.285440951,0.233934589,0.81503576,0.999758934
833,ENSG00000143390,258.7404389,0.326541636,0.369918417,0.882739602,0.37737698,0.999758934
834,ENSG00000143416,1534.927532,-9.82E-05,0.96270158,-0.000101959,0.999918648,0.999918648
835,ENSG00000159377,505.2865494,0.076510108,0.328359606,0.233007064,0.81575592,0.999758934
836,ENSG00000143442,588.0429337,-0.353677786,0.290585166,-1.217122645,0.223557556,0.999758934
837,ENSG00000143367,20.39686655,-0.271943188,0.954825683,-0.284809251,0.775790284,0.999758934
838,ENSG00000143376,843.6273854,0.400559211,0.305823868,1.309770929,0.19027334,0.999758934
839,ENSG00000159409,14.6076536,-0.948655032,1.032619926,-0.918687514,0.358259043,0.999758934
840,ENSG00000143436,39.96595519,0.349384688,0.636352999,0.549042259,0.582976449,0.999758934
841,ENSG00000182134,38.18470856,-0.687823776,0.621675552,-1.10640313,0.268552071,0.999758934
842,ENSG00000213171,11.00284746,0.347293659,1.319506148,0.263199728,0.792396641,0.999758934
843,ENSG00000143365,66.93415053,0.202646386,0.70504986,0.287421355,0.773789712,0.999758934
844,ENSG00000225556,44.32335529,-0.737556817,0.671093691,-1.09903703,0.271751914,0.999758934
845,ENSG00000196407,50.47578876,-0.102411797,0.638444873,-0.160408207,0.872559525,0.999758934
846,ENSG00000159445,177.4766813,-0.469687621,0.427798223,-1.097918587,0.272240041,0.999758934
847,ENSG00000197747,366.610381,0.470364133,0.341432321,1.377620405,0.168320518,0.999758934
848,ENSG00000163191,1581.928734,0.354639158,0.361136203,0.982009433,0.326095201,0.999758934
849,ENSG00000163220,8915.657117,0.46992773,0.328408435,1.430924663,0.152451808,0.999758934
850,ENSG00000163221,186.2283934,0.196822921,0.507992727,0.387452242,0.698421435,0.999758934
851,ENSG00000143546,1183.744153,0.227267659,0.381211456,0.596172166,0.551060218,0.999758934
852,ENSG00000197956,958.603104,0.395624053,0.315174232,1.255255072,0.209386179,0.999758934
853,ENSG00000196420,10.46137605,-2.442609779,1.396247993,-1.749409697,0.080220226,0.999758934
854,ENSG00000196154,1368.491195,0.407138093,0.270633137,1.504391139,0.132480684,0.999758934
855,ENSG00000160679,532.7810201,-0.200064258,0.342854135,-0.583525872,0.559539346,0.999758934
856,ENSG00000143553,87.15813866,0.135226829,0.453060383,0.298474186,0.765341276,0.999758934
857,ENSG00000143621,225.5021166,0.255541575,0.363258667,0.703470002,0.481762895,0.999758934
858,ENSG00000143624,370.4735655,-0.065962772,0.315582293,-0.209019242,0.834433217,0.999758934
859,ENSG00000143554,266.1090159,-0.172464397,0.376743899,-0.457776216,0.647113225,0.999758934
860,ENSG00000143614,728.5648665,-0.389861018,0.288320253,-1.352180481,0.176317586,0.999758934
861,ENSG00000198837,1331.790986,-0.290148823,0.2559744,-1.133507189,0.257001324,0.999758934
862,ENSG00000160741,441.1801701,-0.040509672,0.322667016,-0.125546367,0.90009102,0.999758934
863,ENSG00000143570,311.3894768,-0.121932972,0.356166976,-0.342347776,0.732089186,0.999758934
864,ENSG00000143578,21.35354241,0.618493655,0.873474421,0.708084449,0.478892816,0.999758934
865,ENSG00000143543,538.568797,0.373678849,0.408738566,0.914224594,0.360598844,0.999758934
866,ENSG00000143545,20.23947519,-0.606713036,1.139241721,-0.532558653,0.59433913,0.999758934
867,ENSG00000177954,815.1429514,0.394644801,0.433114146,0.911179662,0.362200718,0.999758934
868,ENSG00000143552,41.80847888,-0.411884039,0.70775653,-0.581957243,0.560595481,0.999758934
869,ENSG00000143549,3025.422122,0.172204894,0.265146386,0.649471019,0.516033973,0.999758934
870,ENSG00000143612,445.8329154,0.178998235,0.292435434,0.612094891,0.540474977,0.999758934
871,ENSG00000143569,772.8449395,-0.25764041,0.321706991,-0.800854247,0.42321603,0.999758934
872,ENSG00000143575,128.9751265,0.628989401,0.418353379,1.503488277,0.132713178,0.999758934
873,ENSG00000143595,13.29295322,-0.396375428,1.311130192,-0.302315842,0.762411303,0.999758934
874,ENSG00000143515,1027.441405,-0.221862554,0.375264601,-0.591216312,0.554375494,0.999758934
875,ENSG00000160712,3422.861518,-0.06638156,0.294347883,-0.225520766,0.821574172,0.999758934
876,ENSG00000169291,13.54018944,-1.430001855,1.305013487,-1.095775537,0.273177016,0.999758934
877,ENSG00000160714,243.3892669,0.05150931,0.363261582,0.141796744,0.887240556,0.999758934
878,ENSG00000160716,94.05065963,0.546842998,0.596948287,0.916064273,0.359633185,0.999758934
879,ENSG00000160710,4862.785368,0.371102788,0.320618256,1.15745994,0.247084497,0.999758934
880,ENSG00000163344,76.74288214,0.906002774,0.54750141,1.654795325,0.097966023,0.999758934
881,ENSG00000163346,1483.217052,-0.52780158,0.308905022,-1.708620911,0.087521193,0.999758934
882,ENSG00000163348,326.4642627,-0.101244665,0.308749886,-0.327918063,0.742973616,0.999758934
883,ENSG00000160691,358.1480116,-0.213474729,0.303796251,-0.702690465,0.482248671,0.999758934
884,ENSG00000173207,18.0063241,-0.232394929,1.028724138,-0.225905975,0.821274551,0.999758934
885,ENSG00000160688,135.4240235,-0.106305066,0.438358556,-0.242507109,0.808387249,0.999758934
886,ENSG00000163352,9.19481077,0.472140021,1.579750507,0.298869992,0.765039244,0.999758934
887,ENSG00000160685,1545.298394,-0.128436845,0.324461334,-0.395846383,0.692218357,0.999758934
888,ENSG00000163354,28.4283618,-0.07230918,0.93273387,-0.077523914,0.938206768,0.999758934
889,ENSG00000163357,6.119763422,-5.476367725,2.041920619,-2.681968963,0.007319025,0.999758934
890,ENSG00000143537,315.2566475,0.620451814,0.414318703,1.497523065,0.134257209,0.999758934
891,ENSG00000243364,29.3567873,-0.47829998,0.734324928,-0.651346511,0.51482283,0.999758934
892,ENSG00000169242,12.42301669,-0.273418884,1.480466734,-0.184684247,0.853476703,0.999758934
893,ENSG00000169241,119.9954499,0.201690316,0.456528564,0.441791231,0.658640285,0.999758934
894,ENSG00000179085,31.69322805,1.264507579,0.713175375,1.773066799,0.076217639,0.999758934
895,ENSG00000163463,34.87857944,1.173271907,0.74437196,1.576190359,0.11498194,0.999758934
896,ENSG00000163462,41.37099242,0.286269866,0.611062202,0.468479094,0.639442018,0.999758934
897,ENSG00000169231,47.41089589,-0.401716507,0.675544011,-0.594656308,0.552073233,0.999758934
898,ENSG00000173171,157.9730005,-0.169146571,0.562507051,-0.300701246,0.763642318,0.999758934
899,ENSG00000177628,196.0160444,0.136316571,0.434796852,0.313517842,0.753887268,0.999758934
900,ENSG00000160767,70.10258472,0.259925783,0.612048102,0.424681952,0.671068542,0.999758934
901,ENSG00000116521,164.8070436,0.013147632,0.418487627,0.031417014,0.974936973,0.999758934
902,ENSG00000176444,306.7742069,-0.54519152,0.326369911,-1.670471146,0.094826184,0.999758934
903,ENSG00000143630,14.41884032,-0.190378699,1.005197315,-0.189394356,0.849783747,0.999758934
904,ENSG00000160752,82.72048882,-0.194958269,0.454614667,-0.428842892,0.668037562,0.999758934
905,ENSG00000160753,82.16861254,-0.887591428,0.550766141,-1.611557724,0.107058217,0.999758934
906,ENSG00000116539,1220.735551,-0.364889194,0.255575968,-1.427713242,0.153374413,0.999758934
907,ENSG00000125459,41.32322027,-0.621608994,0.873134055,-0.711928473,0.476509069,0.999758934
908,ENSG00000163374,504.0057427,-0.049111989,0.439371649,-0.111777784,0.910999603,0.999758934
909,ENSG00000132676,311.7510293,-0.095648969,0.360784858,-0.26511359,0.790921958,0.999758934
910,ENSG00000116580,590.2064635,-0.230354896,0.288802133,-0.797621864,0.425089959,0.999758934
911,ENSG00000132718,159.6455946,0.38035165,0.385574969,0.986453168,0.323910786,0.999758934
912,ENSG00000143622,401.8904143,0.195415275,0.359297553,0.543881452,0.586523054,0.999758934
913,ENSG00000132680,320.6399441,-0.291333106,0.321698422,-0.905609373,0.365142646,0.999758934
914,ENSG00000173080,21.47141772,-0.149114594,0.872537802,-0.170897574,0.864304304,0.999758934
915,ENSG00000116584,1917.161842,-0.351562159,0.279452033,-1.258041159,0.208376871,0.999758934
916,ENSG00000163479,631.7226599,0.372588024,0.307056837,1.213417126,0.224970382,0.999758934
917,ENSG00000160803,163.5343237,0.072587918,0.425323312,0.170665271,0.864486972,0.999758934
918,ENSG00000116586,94.83848926,-0.262090651,0.548991801,-0.47740358,0.633074766,0.999758934
919,ENSG00000160789,139.5605761,-0.03578161,0.406897283,-0.087937697,0.929926195,0.999758934
920,ENSG00000196189,708.2720032,-0.232130257,0.357526417,-0.649267429,0.516165535,0.999758934
921,ENSG00000160785,668.5391009,-0.351271479,0.368479375,-0.953300248,0.340437966,0.999758934
922,ENSG00000160783,92.58706573,-0.433677447,0.465574122,-0.931489586,0.351600369,0.999758934
923,ENSG00000160781,42.29549371,0.236243606,0.921973072,0.256236991,0.797767847,0.999758934
924,ENSG00000198952,591.4581661,0.059426822,0.323718189,0.18357579,0.854346257,0.999758934
925,ENSG00000163472,61.51429098,0.161608842,0.544345282,0.29688664,0.766553056,0.999758934
926,ENSG00000198715,65.6192094,0.294385247,0.582985148,0.504961829,0.613585646,0.999758934
927,ENSG00000163468,382.9106942,0.078014608,0.331587557,0.235276042,0.813994489,0.999758934
928,ENSG00000125462,9.7906733,-2.600806702,1.403356044,-1.853276446,0.063842745,0.999758934
929,ENSG00000116604,987.3699911,0.003407066,0.279668553,0.012182512,0.990280002,0.999758934
930,ENSG00000187862,25.68374819,-0.309484339,0.970430707,-0.318914412,0.749791415,0.999758934
931,ENSG00000163382,112.6025328,0.169000069,0.653098642,0.258766529,0.795815384,0.999758934
932,ENSG00000160818,59.77599795,-1.250245563,0.627789009,-1.991505976,0.046425289,0.999758934
933,ENSG00000143319,358.2135441,0.177147254,0.306235944,0.578466562,0.562949166,0.999758934
934,ENSG00000143303,105.1315393,-0.041192393,0.461905485,-0.089179268,0.928939442,0.999758934
935,ENSG00000143314,56.1939289,0.436244451,0.567607107,0.768567634,0.442150026,0.999758934
936,ENSG00000143321,1391.395204,0.032836031,0.501175482,0.065518032,0.94776155,0.999758934
937,ENSG00000143294,335.6575324,-0.322928695,0.330816667,-0.97615606,0.328987134,0.999758934
938,ENSG00000027869,222.5906862,0.408415361,0.385106478,1.060525815,0.288905452,0.999758934
939,ENSG00000198400,20.43258669,1.245154878,1.097205534,1.134841959,0.256441542,0.999758934
940,ENSG00000187800,32.93295072,-0.494563114,1.099881168,-0.449651406,0.652961815,0.999758934
941,ENSG00000160838,10.21649814,-2.248257492,1.72096104,-1.306396507,0.191417753,0.999758934
942,ENSG00000132694,737.1659393,-0.27112881,0.343459632,-0.789405172,0.429875234,0.999758934
943,ENSG00000117036,300.6543208,-0.129429836,0.422022546,-0.306689387,0.759079809,0.999758934
944,ENSG00000143297,122.0881153,0.755592288,0.653757784,1.155767941,0.247776089,0.999758934
945,ENSG00000160856,237.17182,0.49568001,0.466517028,1.062512148,0.288003246,0.999758934
946,ENSG00000132704,79.81618581,-0.097946331,0.567824742,-0.172493947,0.86304922,0.999758934
947,ENSG00000163534,325.9111642,0.381129434,0.547948611,0.695556895,0.486706369,0.999758934
948,ENSG00000158473,255.6205466,0.605604696,0.409334879,1.479484715,0.139010813,0.999758934
949,ENSG00000158481,40.34627966,0.180969452,0.698541845,0.259067447,0.795583201,0.999758934
950,ENSG00000158488,5.240696317,-1.283814338,2.434721058,-0.527294219,0.597989288,0.999758934
951,ENSG00000163554,63.60055008,0.06450491,0.783331494,0.082346887,0.934370871,0.999758934
952,ENSG00000163563,4439.611612,0.120423326,0.358455127,0.335950911,0.736907884,0.999758934
953,ENSG00000163564,330.000813,0.161385986,0.43426746,0.371628087,0.710169774,0.999758934
954,ENSG00000163565,1034.304569,0.185255612,0.312381042,0.593043709,0.553151901,0.999758934
955,ENSG00000163568,68.28907285,0.628521616,0.753084725,0.834596156,0.403945127,0.999758934
956,ENSG00000213088,46.87807973,1.19806718,2.019083996,0.593371639,0.552932465,0.999758934
957,ENSG00000179639,101.7864147,0.602525369,0.661890684,0.910309487,0.362659317,0.999758934
958,ENSG00000158716,88.3091527,-0.336978084,0.496173432,-0.679153823,0.497040402,0.999758934
959,ENSG00000181036,205.850777,-0.324954703,0.647043912,-0.502214297,0.615516787,0.999758934
960,ENSG00000158714,21.31854266,1.250920142,0.829786566,1.507520359,0.131677329,0.999758934
961,ENSG00000243284,12.83919447,-0.809279892,1.264383453,-0.640058908,0.522134303,0.999758934
962,ENSG00000213085,31.79342477,-0.979326088,1.101773693,-0.888863198,0.374076606,0.999758934
963,ENSG00000158710,4153.296721,0.044404716,0.30420184,0.145971227,0.883944103,0.999758934
964,ENSG00000085552,14.53687028,0.028585992,1.15861039,0.024672653,0.980316068,0.999758934
965,ENSG00000143315,115.5070528,0.616958957,0.42866316,1.439262839,0.150076067,0.999758934
966,ENSG00000162728,11.75077987,-1.87206747,1.380560246,-1.35602012,0.175092767,0.999758934
967,ENSG00000162729,175.3114972,-0.481635263,0.43486296,-1.107556418,0.268053434,0.999758934
968,ENSG00000162734,209.229107,0.129050528,0.371890669,0.347012007,0.728582298,0.999758934
969,ENSG00000132716,301.610682,-0.346034388,0.328900786,-1.052093528,0.292756641,0.999758934
970,ENSG00000162735,104.0715811,-0.135931042,0.450149183,-0.301968874,0.762675791,0.999758934
971,ENSG00000122218,890.5469857,0.23340314,0.298362679,0.782279943,0.434050072,0.999758934
972,ENSG00000162736,511.1914297,-0.105389059,0.300063296,-0.351222761,0.725421236,0.999758934
973,ENSG00000162739,291.755437,0.123701255,0.434824599,0.284485411,0.776038413,0.999758934
974,ENSG00000066294,610.8320176,0.048043869,0.325852407,0.147440583,0.882784275,0.999758934
975,ENSG00000117090,177.6159883,-0.211857926,0.376654529,-0.562472795,0.573793934,0.999758934
976,ENSG00000117091,308.4275188,0.301949653,0.309406329,0.975900052,0.329113997,0.999758934
977,ENSG00000026751,270.9548113,0.245877216,0.479482772,0.512796768,0.608093491,0.999758934
978,ENSG00000122224,418.9139803,-0.27627989,0.346469431,-0.797414909,0.425210104,0.999758934
979,ENSG00000122223,281.1907361,0.276163266,0.344805538,0.800924684,0.423175249,0.999758934
980,ENSG00000179914,63.26472369,0.306835294,1.046793382,0.293119253,0.769431001,0.999758934
981,ENSG00000158769,215.343112,-0.032106945,0.386155856,-0.083145043,0.933736211,0.999758934
982,ENSG00000215845,51.43309453,-0.465172328,0.568735373,-0.817906446,0.413410609,0.999758934
983,ENSG00000158773,575.9746771,0.105551731,0.347679263,0.303589377,0.761440745,0.999758934
984,ENSG00000186517,3340.355705,-0.23904299,0.294703483,-0.81113052,0.417290721,0.999758934
985,ENSG00000162755,3.943444204,0.025520912,2.117256726,0.012053764,0.990382721,0.999758934
986,ENSG00000143256,54.92089095,0.089465376,0.548138436,0.163216753,0.870347776,0.999758934
987,ENSG00000158793,118.0451042,0.194812736,0.470749389,0.413835345,0.678994697,0.999758934
988,ENSG00000158796,97.50087574,-0.368823654,0.493139173,-0.747909867,0.454514525,0.999758934
989,ENSG00000143222,71.91925139,0.032825297,0.652607896,0.050298652,0.959884398,0.999758934
990,ENSG00000143258,147.4765082,-0.024615014,0.433119643,-0.056831904,0.954679099,0.999758934
991,ENSG00000143224,114.7119543,-0.408428625,0.418957407,-0.974869089,0.329625201,0.999758934
992,ENSG00000158850,263.9907646,-0.287531293,0.469364893,-0.612596505,0.54014317,0.999758934
993,ENSG00000158859,22.23377547,-1.464059052,1.154523223,-1.268107062,0.20475972,0.999758934
994,ENSG00000158864,249.7207235,-0.370967511,0.359956798,-1.030588986,0.302733603,0.999758934
995,ENSG00000158869,555.7521995,0.342657517,0.368740149,0.929265551,0.352751484,0.999758934
996,ENSG00000158874,14.70226772,0.71438181,1.200444536,0.595097723,0.55177815,0.999758934
997,ENSG00000158882,44.22869444,0.985479918,0.683667016,1.441461844,0.149454249,0.999758934
998,ENSG00000143257,11.92070306,0.79787048,1.32216481,0.603457658,0.546204275,0.999758934
999,ENSG00000248485,9.376095031,-1.032867819,1.629779759,-0.633746869,0.526246032,0.999758934
1000,ENSG00000158887,59.45830393,0.370457645,0.515442392,0.718717844,0.472314786,0.999758934
1001,ENSG00000143252,309.8092308,-0.25171988,0.350786306,-0.717587532,0.473011647,0.999758934
1002,ENSG00000143226,4212.33044,0.091614047,0.361730681,0.253265902,0.800062744,0.999758934
1003,ENSG00000173110,1548.745344,0.203838025,0.362492983,0.562322678,0.57389619,0.999758934
1004,ENSG00000203747,1535.424569,1.257879299,0.488071277,2.577245085,0.009959131,0.999758934
1005,ENSG00000072694,99.42100208,0.963551397,0.459671177,2.096175366,0.036066637,0.999758934
1006,ENSG00000162747,8056.247009,0.217946494,0.331091013,0.658267621,0.51036618,0.999758934
1007,ENSG00000132185,74.56537092,0.655776498,0.649200185,1.010129868,0.312433074,0.999758934
