210899,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
116,ENSG00000177674,785.7113133,0.359848161,0.336224872,1.070260385,0.284502121,0.999908525
117,ENSG00000177000,478.1240057,-0.195371107,0.33144763,-0.589447892,0.555560858,0.999908525
118,ENSG00000011021,188.6107145,-0.495492934,0.41494394,-1.194120185,0.232430959,0.999908525
119,ENSG00000116685,761.5753196,0.521695091,0.355104486,1.46913123,0.141797199,0.999908525
120,ENSG00000083444,271.1101813,0.650809116,0.402445719,1.617135147,0.105849112,0.999908525
121,ENSG00000116688,737.1606251,0.067562104,0.510936757,0.132231834,0.894800923,0.999908525
122,ENSG00000116691,284.7981944,-0.106799898,0.492857397,-0.216695333,0.828445785,0.999908525
123,ENSG00000120949,137.0187859,0.090638986,0.711837117,0.127331076,0.898678366,0.999908525
124,ENSG00000028137,4411.509001,0.283216006,0.31716858,0.892951017,0.371883405,0.999908525
125,ENSG00000048707,1381.912535,-0.000340377,0.3105403,-0.001096081,0.999125454,0.999908525
126,ENSG00000162496,177.3786781,-0.635476174,0.444558868,-1.429453375,0.152873967,0.999908525
127,ENSG00000116731,1390.14152,0.033162335,0.304940485,0.108750186,0.913400635,0.999908525
128,ENSG00000189337,77.73386312,-0.392551108,0.993120855,-0.395270229,0.692643468,0.999908525
129,ENSG00000171729,9.093182708,-1.144481517,2.108277225,-0.54285153,0.587232031,0.999908525
130,ENSG00000142621,26.83171873,-3.591826395,1.226293527,-2.929010319,0.003400431,0.645360647
131,ENSG00000142634,3686.175518,0.22404002,0.304076472,0.736788408,0.461251033,0.999908525
132,ENSG00000215704,5.829498741,2.01483967,2.443541179,0.824557281,0.409622983,0.999908525
133,ENSG00000132906,107.5139876,-0.077959035,0.517201158,-0.150732522,0.880186717,0.999908525
134,ENSG00000116138,199.1157779,-0.220888103,0.48022848,-0.459964606,0.645541626,0.999908525
135,ENSG00000116771,43.75122323,0.892920202,0.853968041,1.045613136,0.295739682,0.999908525
136,ENSG00000197312,391.5691067,0.007735812,0.386337548,0.020023455,0.984024662,0.999908525
137,ENSG00000116786,444.7464679,-0.087863952,0.396332375,-0.221692593,0.824553197,0.999908525
138,ENSG00000162461,11.02810952,1.039888934,2.034065406,0.511236724,0.609185307,0.999908525
139,ENSG00000065526,1596.769509,0.005456784,0.314252138,0.017364351,0.986145948,0.999908525
140,ENSG00000116809,311.5682082,-0.3084642,0.382713188,-0.80599313,0.420246811,0.999908525
141,ENSG00000142627,6.914555503,-2.165030478,1.941130054,-1.115345401,0.264702437,0.999908525
142,ENSG00000142632,37.01026759,0.095703842,0.952532331,0.100473064,0.919968767,0.999908525
143,ENSG00000132881,34.76601556,-0.900229006,1.047669728,-0.859267937,0.390192709,0.999908525
144,ENSG00000037637,336.609231,0.145653125,0.381687086,0.381603492,0.702755494,0.999908525
145,ENSG00000055070,485.1298788,-0.04798782,0.379796937,-0.126351256,0.899453885,0.999908525
146,ENSG00000187144,31.31662604,0.45483319,0.990800007,0.459056507,0.646193589,0.999908525
147,ENSG00000157191,811.4745523,0.1312408,0.37141956,0.353349189,0.723826673,0.999908525
148,ENSG00000219481,148.0755298,-1.088870394,0.528263397,-2.061226276,0.039281458,0.99418373
149,ENSG00000058453,329.4887371,-0.998307873,0.448012105,-2.228305576,0.025860145,0.940566508
150,ENSG00000159363,247.2794263,-0.042446437,0.426922615,-0.099424193,0.920801474,0.999908525
151,ENSG00000117118,197.6200166,-0.178285139,0.434626782,-0.410202838,0.681657159,0.999908525
152,ENSG00000117115,1318.548327,0.176150451,0.514227348,0.342553642,0.731934283,0.999908525
153,ENSG00000159339,694.1693505,0.672283156,0.413060358,1.627566389,0.103616861,0.999908525
154,ENSG00000179051,460.4380141,0.040966044,0.457662689,0.089511435,0.928675467,0.999908525
155,ENSG00000074964,271.6289677,0.444321705,0.41006654,1.083535627,0.278570746,0.999908525
156,ENSG00000159423,10.39280058,-1.260003481,1.856208856,-0.6788048,0.497261552,0.999908525
157,ENSG00000169991,193.8459232,-0.649975275,0.440594698,-1.475222643,0.140152696,0.999908525
158,ENSG00000127481,2085.210758,0.057648434,0.339770437,0.169668776,0.865270631,0.999908525
159,ENSG00000127463,289.1387814,-0.243424513,0.396302066,-0.614239827,0.539056859,0.999908525
160,ENSG00000053372,56.61591434,-0.440330903,0.717213583,-0.613946687,0.539250557,0.999908525
161,ENSG00000053371,121.1189908,0.400513924,0.53215837,0.752621675,0.451677289,0.999908525
162,ENSG00000040487,94.2629852,-0.013016284,0.57642318,-0.022581124,0.9819844,0.999908525
163,ENSG00000077549,1846.381572,0.06191396,0.377943071,0.163818216,0.869874251,0.999908525
164,ENSG00000173436,73.31234358,-0.821926495,0.664139251,-1.237581568,0.215871252,0.999908525
165,ENSG00000158747,8.128345465,-3.675204202,1.85575107,-1.980440298,0.047654076,0.99418373
166,ENSG00000158748,21.91443555,0.140897251,0.968333464,0.145504886,0.884312258,0.999908525
167,ENSG00000162542,217.6610848,-0.163263421,0.395314149,-0.412996654,0.679609065,0.999908525
168,ENSG00000169914,109.4032785,-0.489280659,0.477391838,-1.024903696,0.30540863,0.999908525
169,ENSG00000187980,8.433943042,0.428071137,2.392413713,0.178928559,0.857993798,0.999908525
170,ENSG00000162543,20.04714922,0.04189286,1.061553523,0.039463729,0.968520671,0.999908525
171,ENSG00000158816,19.24144852,-0.450920085,1.055859689,-0.427064401,0.669332421,0.999908525
172,ENSG00000090432,178.9982058,0.272293929,0.45777951,0.594814584,0.551967418,0.999908525
173,ENSG00000158825,443.6601841,1.3311983,0.550729849,2.417152988,0.015642441,0.84102134
174,ENSG00000158828,336.1068306,-0.197619575,0.614852888,-0.321409526,0.747900065,0.999908525
175,ENSG00000244038,541.1759979,0.004764528,0.355115727,0.013416832,0.989295238,0.999908525
176,ENSG00000127483,1179.26275,0.179446207,0.348336834,0.515151398,0.606447229,0.999908525
177,ENSG00000075151,582.5927866,0.672848034,0.449685985,1.496261962,0.134585403,0.999908525
178,ENSG00000117298,1769.446728,0.122335153,0.333652945,0.366653899,0.713877199,0.999908525
179,ENSG00000142794,89.4628988,-0.23463775,0.673347523,-0.348464563,0.727491323,0.999908525
180,ENSG00000162551,1068.456815,0.555636464,0.509614235,1.090307975,0.275577504,0.999908525
181,ENSG00000076864,83.42871239,-0.290015765,1.810865125,-0.160153156,0.872760429,0.999908525
182,ENSG00000090686,667.6465047,-0.225528656,0.314236541,-0.717703471,0.472940143,0.999908525
183,ENSG00000142798,27.09292725,-0.848408298,1.287233281,-0.659094439,0.509835126,0.999908525
184,ENSG00000070831,2019.199197,0.26019322,0.285850116,0.910243535,0.362694089,0.999908525
185,ENSG00000162552,143.3233095,0.02101658,0.471545702,0.04456955,0.964450414,0.999908525
186,ENSG00000184677,506.2887044,-0.315808675,0.369165866,-0.855465534,0.392293477,0.999908525
187,ENSG00000173372,24.68473486,1.996846808,1.645662975,1.213399608,0.224977076,0.999908525
188,ENSG00000133216,30.06470023,-1.810399197,1.075215347,-1.683754981,0.092229031,0.999908525
189,ENSG00000004487,259.5377523,-0.311611857,0.462329384,-0.674004007,0.500308766,0.999908525
190,ENSG00000169641,228.9646503,-0.042094461,0.41940017,-0.100368249,0.920051976,0.999908525
191,ENSG00000125944,586.0599772,0.056712594,0.36294089,0.156258488,0.875829276,0.999908525
192,ENSG00000125945,69.48144355,-0.775448529,0.597089124,-1.298714877,0.194041797,0.999908525
193,ENSG00000204219,56.19629692,-0.48349277,0.85226584,-0.567302768,0.570508497,0.999908525
194,ENSG00000088280,15.26999245,-3.500515665,2.06250201,-1.697218063,0.089655441,0.999908525
195,ENSG00000007968,712.3795573,0.662810927,1.216866223,0.544686766,0.585968968,0.999908525
196,ENSG00000117318,120.6145343,0.90667666,0.643890744,1.408121903,0.159094976,0.999908525
197,ENSG00000142676,938.0188908,-0.685722301,0.450486088,-1.522183081,0.127963213,0.999908525
198,ENSG00000011007,213.3267038,-0.052385842,0.612170112,-0.085573995,0.931805072,0.999908525
199,ENSG00000057757,1000.198822,-0.571707055,1.198033122,-0.477204715,0.633216354,0.999908525
200,ENSG00000011009,230.6637023,0.302988014,0.408460579,0.741780309,0.458220453,0.999908525
201,ENSG00000117308,40.53972255,-0.624230691,0.767351893,-0.813486872,0.41593897,0.999908525
202,ENSG00000117305,172.2306567,-0.831601624,0.497144509,-1.672756329,0.094375275,0.999908525
203,ENSG00000179163,144.1780956,0.411501462,0.526532082,0.781531602,0.434489897,0.999908525
204,ENSG00000188822,147.0166192,0.120340796,0.488820426,0.246186103,0.805538173,0.999908525
205,ENSG00000189266,589.8244579,0.001011214,0.345937357,0.002923114,0.997667696,0.999908525
206,ENSG00000188529,659.5732314,-0.01142231,0.427357397,-0.02672777,0.978676864,0.999908525
207,ENSG00000185436,47.90942733,-0.37773891,0.855954034,-0.441307471,0.658990418,0.999908525
208,ENSG00000001460,55.00581088,-0.113390936,0.721449803,-0.157170929,0.875110139,0.999908525
209,ENSG00000001461,447.0209378,-0.335345369,0.375652167,-0.89270181,0.372016881,0.999908525
210,ENSG00000117602,577.5529248,-0.1390144,0.394065657,-0.35276964,0.724261146,0.999908525
211,ENSG00000133226,695.6825645,-0.090122734,0.33645152,-0.267862467,0.788805186,0.999908525
212,ENSG00000169504,180.2194357,1.191777723,0.464142387,2.567698524,0.010237615,0.764476427
213,ENSG00000020633,1446.466335,-0.27359357,0.350713101,-0.7801065,0.435328191,0.999908525
214,ENSG00000117614,221.3259248,-0.236910199,0.419878925,-0.564234556,0.572594513,0.999908525
215,ENSG00000117616,2024.578833,0.243217617,0.346149647,0.702637194,0.482281877,0.999908525
216,ENSG00000187010,140.0215433,-0.30609494,1.754949434,-0.174418097,0.861536893,0.999908525
217,ENSG00000183726,438.5434269,0.231257503,0.380834046,0.607239572,0.543691934,0.999908525
218,ENSG00000188672,38.8713917,0.783381335,0.933953396,0.838779899,0.401592832,0.999908525
219,ENSG00000204178,188.983526,0.095960808,0.421991677,0.227399764,0.820112904,0.999908525
220,ENSG00000157978,888.6407157,-0.202011089,0.43023346,-0.469538303,0.638684913,0.999908525
221,ENSG00000117643,269.0925137,-0.488897546,0.415657743,-1.176202187,0.239514091,0.999908525
222,ENSG00000162430,155.63233,0.547718244,0.559880718,0.97827667,0.327937505,0.999908525
223,ENSG00000117640,92.59281498,0.229831915,0.630304375,0.364636394,0.715382844,0.999908525
224,ENSG00000127423,8.814020215,-2.012741009,1.872032836,-1.075163304,0.282301622,0.999908525
225,ENSG00000182749,55.23827302,0.004005103,0.626237925,0.006395498,0.994897166,0.999908525
226,ENSG00000117632,51.71895618,1.005161451,0.756158176,1.329300513,0.183748845,0.999908525
227,ENSG00000158006,200.3023569,0.072068331,0.466245674,0.154571581,0.877159076,0.999908525
228,ENSG00000175087,97.38059349,0.133981661,0.69415721,0.193013426,0.846948453,0.999908525
229,ENSG00000142675,12.21451739,1.230594047,1.615297378,0.761837458,0.446157021,0.999908525
230,ENSG00000130695,151.2543877,0.000775754,0.443492431,0.001749192,0.998604347,0.999908525
231,ENSG00000142669,1491.322902,0.749208561,0.407308492,1.839413066,0.065854454,0.999908525
232,ENSG00000158062,520.9291019,-0.404982534,0.355086206,-1.140518914,0.254070177,0.999908525
233,ENSG00000169442,185.4235528,0.180017021,0.455993337,0.394779937,0.693005303,0.999908525
234,ENSG00000176092,75.83375389,1.509174812,0.689434446,2.189004074,0.028596544,0.940566508
235,ENSG00000176083,31.08442291,0.324628374,1.14932472,0.282451398,0.777597409,0.999908525
236,ENSG00000117682,355.7827932,-0.650074558,0.409153653,-1.588827457,0.112099352,0.999908525
237,ENSG00000198830,998.3510777,0.485123814,0.315506535,1.537603061,0.124145699,0.999908525
238,ENSG00000117676,1833.758481,0.281333465,0.338769265,0.830457466,0.406280187,0.999908525
239,ENSG00000117713,1910.329199,0.137417803,0.342863442,0.400794562,0.688571383,0.999908525
240,ENSG00000060642,133.0089447,0.214932063,0.557456553,0.385558412,0.699823738,0.999908525
241,ENSG00000204160,1974.876914,0.467728177,0.381435425,1.226231614,0.220111528,0.999908525
242,ENSG00000142751,213.4337154,0.021862407,0.42272802,0.051717431,0.958753848,0.999908525
243,ENSG00000198746,96.59893214,-0.40876092,0.58212704,-0.702185077,0.482563751,0.999908525
244,ENSG00000090273,232.5205985,0.370929165,0.498996795,0.743349793,0.457269932,0.999908525
245,ENSG00000175707,14.29772829,3.341350473,1.777956663,1.879320538,0.060200739,0.999908525
246,ENSG00000253368,7.936658148,1.549362181,2.322562042,0.667091838,0.504713473,0.999908525
247,ENSG00000090020,345.5861696,0.532876182,0.435750199,1.22289372,0.221369841,0.999908525
248,ENSG00000142784,1367.987645,0.304900227,0.504901864,0.603880178,0.545923308,0.999908525
249,ENSG00000186501,247.5955964,-0.552578518,0.446144545,-1.238563878,0.215507052,0.999908525
250,ENSG00000142765,807.9102726,-0.290690615,0.311616553,-0.932847154,0.350898891,0.999908525
251,ENSG00000142733,58.2112939,1.019136997,0.619756044,1.644416392,0.100090221,0.999908525
252,ENSG00000158195,3364.56517,0.25121314,0.482770791,0.520356957,0.602814805,0.999908525
253,ENSG00000126705,163.0901053,-0.046766705,0.534901624,-0.087430479,0.930329343,0.999908525
254,ENSG00000000938,3077.882957,0.292697745,0.329919831,0.887178394,0.374982863,0.999908525
255,ENSG00000126709,582.2159603,0.913963667,0.525222884,1.740144414,0.081833663,0.999908525
256,ENSG00000009780,89.39383164,0.378361202,0.536945654,0.704654556,0.481025238,0.999908525
257,ENSG00000117758,195.6800994,0.586267762,0.426684694,1.374007012,0.169439505,0.999908525
258,ENSG00000117751,125.607392,-0.378538795,0.591553835,-0.639905909,0.522233772,0.999908525
259,ENSG00000130775,2628.103082,0.223513441,0.335677046,0.665858579,0.505501498,0.999908525
260,ENSG00000117748,333.8644271,0.010453496,0.372541498,0.028059951,0.977614336,0.999908525
261,ENSG00000130768,11.02753415,2.038945773,1.771273731,1.151118394,0.249683532,0.999908525
262,ENSG00000158156,408.7075086,0.831017316,0.56504516,1.470709556,0.141369681,0.999908525
263,ENSG00000158161,300.6906808,0.063943476,0.402010706,0.159059137,0.873622282,0.999908525
264,ENSG00000169403,1688.842903,1.083892479,0.476302528,2.275638727,0.022867641,0.93571831
265,ENSG00000126698,222.6089363,0.547565199,0.416216672,1.315577286,0.188315961,0.999908525
266,ENSG00000130770,157.1787701,-0.637873389,0.418631331,-1.523711536,0.127580786,0.999908525
267,ENSG00000130766,133.5042756,-0.019838001,0.46035678,-0.043092667,0.965627665,0.999908525
268,ENSG00000130772,93.34534335,0.047465448,0.519665919,0.091338388,0.927223716,0.999908525
269,ENSG00000204138,198.7262801,-0.145421822,0.440611652,-0.330045339,0.741365704,0.999908525
270,ENSG00000180198,115.0893659,-0.549836387,0.619329924,-0.887792379,0.374652443,0.999908525
271,ENSG00000180098,110.1501536,-0.782787701,0.61346526,-1.276009827,0.201952045,0.999908525
272,ENSG00000120656,138.2597525,-0.247355071,0.505665701,-0.489167192,0.624723335,0.999908525
273,ENSG00000188060,9.195805294,2.092585724,1.81461369,1.15318524,0.248834361,0.999908525
274,ENSG00000162419,206.1153028,0.050984479,0.46354155,0.109989016,0.912418086,0.999908525
275,ENSG00000198492,341.778617,0.034538076,0.349034323,0.098953235,0.921175401,0.999908525
276,ENSG00000159023,7790.755439,0.178292879,1.014398198,0.175762219,0.860480752,0.999908525
277,ENSG00000253304,21.28207367,0.60507824,0.964139924,0.62758343,0.530276866,0.999908525
278,ENSG00000116350,745.4671129,0.127830341,0.365708098,0.349542002,0.726682444,0.999908525
279,ENSG00000116353,62.64006806,-0.012117093,0.670037903,-0.018084191,0.98557169,0.999908525
280,ENSG00000162511,6849.193534,0.456870072,0.302175645,1.511935456,0.130550283,0.999908525
281,ENSG00000162512,27.11814086,1.053192728,1.016041893,1.036564275,0.29993897,0.999908525
282,ENSG00000134644,719.9360125,-0.06657,0.370127201,-0.179857087,0.857264765,0.999908525
283,ENSG00000060688,179.798768,-0.13786703,0.450811004,-0.30582002,0.759741684,0.999908525
284,ENSG00000121766,72.23202535,-0.383243614,0.555513798,-0.68989036,0.490263138,0.999908525
285,ENSG00000121769,35.45779442,-0.324594355,0.821968894,-0.394898588,0.692917732,0.999908525
286,ENSG00000168528,47.20784061,1.528172034,1.382415194,1.10543637,0.268970551,0.999908525
287,ENSG00000121764,32.87991557,-0.83192903,0.923713323,-0.900635521,0.367782142,0.999908525
288,ENSG00000162517,100.8316963,-0.233447685,0.566203145,-0.412303759,0.680116794,0.999908525
289,ENSG00000121753,9.800361648,-1.001860734,1.487482489,-0.67352775,0.500611601,0.999908525
290,ENSG00000134668,15.64611798,2.102325664,1.487858053,1.41298806,0.157659235,0.999908525
