895966,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
126,ENSG00000048707,1268.553688,-0.499482171,0.35314901,-1.414366618,0.157254286,0.921953361
127,ENSG00000162496,135.0909843,-1.356418677,0.545511225,-2.486509196,0.012900324,0.698204641
128,ENSG00000116731,1210.960418,0.101358384,0.353477839,0.286746078,0.774306753,0.998446276
129,ENSG00000189337,62.40288368,0.21648715,0.917374998,0.235985448,0.813443962,0.998446276
130,ENSG00000171729,8.867698719,-3.681216157,2.174412989,-1.692970092,0.09046116,0.873308327
131,ENSG00000142621,20.44010379,-1.174155683,1.538838003,-0.763014483,0.445454758,0.988065872
132,ENSG00000142634,3433.186143,-0.282279193,0.412878303,-0.683686187,0.494173348,0.988065872
133,ENSG00000162438,6.472183763,-5.003718048,2.833942909,-1.765638267,0.077456556,0.866244901
134,ENSG00000215704,6.962520157,-7.203778346,2.538289437,-2.838044488,0.004539086,0.551158845
135,ENSG00000132906,102.3438918,-0.087550565,0.591116942,-0.148110398,0.882255644,0.999491707
136,ENSG00000116138,163.2136812,-0.029777318,0.510119367,-0.058373235,0.953451334,0.999794007
137,ENSG00000116771,33.61229702,1.438468008,1.101823467,1.30553401,0.191711074,0.950845081
138,ENSG00000197312,316.8184659,-0.107073247,0.473471016,-0.226145304,0.82108841,0.998446276
139,ENSG00000116786,391.501081,-0.289192717,0.425928875,-0.678969503,0.497157185,0.988065872
140,ENSG00000162461,13.35545408,0.767358451,1.866159318,0.411196645,0.680928348,0.99487613
141,ENSG00000065526,1460.487742,-0.299112561,0.376758432,-0.793910726,0.427247405,0.983303983
142,ENSG00000116809,268.5040714,-0.187604063,0.488960131,-0.383679672,0.701215881,0.996934865
143,ENSG00000142627,8.925883475,-6.412529799,2.43325121,-2.635375161,0.008404434,0.597471734
144,ENSG00000142632,31.6824007,1.193694049,1.094544945,1.090584772,0.275455633,0.965734576
145,ENSG00000132881,28.86127242,-0.379389741,1.034418368,-0.366766245,0.713793388,0.997677323
146,ENSG00000037637,288.9615094,-0.037052503,0.42717742,-0.086737972,0.930879793,0.999794007
147,ENSG00000055070,415.9288991,-0.190363111,0.424549931,-0.448388038,0.653873173,0.99226305
148,ENSG00000187144,23.04845799,0.66835518,1.047344248,0.63814279,0.523380735,0.988065872
149,ENSG00000157191,714.6450802,-0.100986043,0.403272107,-0.250416632,0.802265169,0.998446276
150,ENSG00000219481,118.364717,-1.235213377,0.594666288,-2.077153864,0.03778736,0.810124619
151,ENSG00000058453,291.8212343,-1.075998299,0.614840199,-1.750045461,0.080110469,0.866244901
152,ENSG00000159363,238.2742103,-0.695241493,0.504418763,-1.378302204,0.168110003,0.925448378
153,ENSG00000117118,167.2529218,0.090451505,0.500713518,0.180645222,0.856646058,0.99911689
154,ENSG00000117115,1239.571121,0.044605848,1.256500539,0.035500063,0.971680996,0.999794007
155,ENSG00000159339,643.503489,-0.09846361,0.560360711,-0.175714693,0.860518091,0.999491707
156,ENSG00000179051,427.1269345,-0.676028568,0.476892996,-1.417568665,0.156316734,0.921953361
157,ENSG00000074964,299.662739,-0.824216022,0.4915295,-1.676839381,0.093573895,0.881384288
158,ENSG00000159423,9.695662018,-4.086673721,2.008140855,-2.035053323,0.041845508,0.820007523
159,ENSG00000169991,177.7561219,-0.51664066,0.662860047,-0.779411373,0.435737426,0.985344433
160,ENSG00000127481,1998.249221,-0.431446162,0.411975628,-1.047261375,0.294979045,0.965734576
161,ENSG00000127463,259.0394023,-0.143234965,0.436553589,-0.328103969,0.742833053,0.997677323
162,ENSG00000053372,48.03248227,-0.450373162,0.862679262,-0.522063277,0.601626274,0.988961718
163,ENSG00000053371,120.4287517,-0.532529189,0.58843855,-0.904986916,0.365472319,0.973983932
164,ENSG00000040487,89.68712782,0.422655611,0.678699916,0.622742984,0.533453432,0.988961718
165,ENSG00000077549,1719.039524,-0.54668397,0.43249501,-1.264023761,0.206221499,0.950845081
166,ENSG00000173436,58.25855926,-0.954450725,0.738843059,-1.291817949,0.196420198,0.950845081
167,ENSG00000158748,22.80841606,-0.528121535,1.44383396,-0.365777194,0.714531339,0.997677323
168,ENSG00000162542,187.7409946,-0.016255696,0.494623184,-0.032864807,0.973782397,0.999794007
169,ENSG00000169914,93.66775833,-0.374310546,0.608639453,-0.614995535,0.538557669,0.988961718
170,ENSG00000187980,7.443046932,0.708598266,2.95282304,0.239973157,0.810351066,0.998446276
171,ENSG00000162543,18.84237369,-1.513269223,1.269869165,-1.191673335,0.233389358,0.956468948
172,ENSG00000158816,15.23685816,-0.156932056,1.377635986,-0.113914022,0.90930595,0.999771902
173,ENSG00000162545,9.428871449,0.837885236,1.872155957,0.447550982,0.654477286,0.99226305
174,ENSG00000090432,162.0363778,0.717203819,0.500237445,1.433726773,0.151650249,0.921877222
175,ENSG00000158825,444.8130831,-0.010849429,0.658863374,-0.016466888,0.986861918,0.999794007
176,ENSG00000158828,274.2441176,-0.057605336,0.594244318,-0.096938808,0.92277499,0.999771902
177,ENSG00000244038,454.9104608,-0.054225209,0.411657583,-0.131724061,0.895202553,0.999491707
178,ENSG00000127483,1031.481301,0.043269826,0.396089683,0.109242498,0.913010154,0.999771902
179,ENSG00000075151,514.9032908,0.357470701,0.510885777,0.699707679,0.48410988,0.988065872
180,ENSG00000117298,1842.323352,-0.693746365,0.419517956,-1.653675024,0.09819356,0.888534432
181,ENSG00000142794,65.84418324,0.708650581,0.764586217,0.92684195,0.354008601,0.972345387
182,ENSG00000162551,1304.467486,-1.35760416,0.56524892,-2.401781078,0.016315469,0.744765624
183,ENSG00000076864,91.00365145,2.845335337,1.893988075,1.502298443,0.13302005,0.914593599
184,ENSG00000090686,523.894289,0.088486856,0.390560653,0.226563673,0.820763043,0.998446276
185,ENSG00000142798,40.54102267,-1.821601535,1.254524491,-1.452025488,0.146494518,0.916812398
186,ENSG00000070831,1736.125013,0.19796672,0.358505162,0.552200474,0.58081101,0.988961718
187,ENSG00000162552,118.3217861,0.284558622,0.590711775,0.481721602,0.630003729,0.991961427
188,ENSG00000184677,425.9236645,-0.231992469,0.434654286,-0.533740207,0.593521287,0.988961718
189,ENSG00000173372,18.18960584,0.786004145,1.539202313,0.510656811,0.609591388,0.988961718
190,ENSG00000173369,8.008986026,-2.955476509,2.01211682,-1.468839423,0.141876348,0.916812398
191,ENSG00000133216,25.16982879,-0.521706561,1.602179292,-0.325623084,0.744709545,0.997677323
192,ENSG00000004487,212.5868456,-0.79582228,0.497813071,-1.598636769,0.109901335,0.892770374
193,ENSG00000169641,170.3423371,0.944084405,0.611488262,1.543912555,0.122609518,0.906033843
194,ENSG00000125944,459.1014189,-0.038245416,0.405796477,-0.094247778,0.924912332,0.999771902
195,ENSG00000125945,59.91114825,-0.58007079,0.713802051,-0.812649374,0.416419115,0.983303983
196,ENSG00000204219,28.89698294,-0.338712756,1.09309126,-0.309866859,0.756662206,0.998213694
197,ENSG00000088280,10.03991007,-4.694913462,2.514357248,-1.867242003,0.061867801,0.85781028
198,ENSG00000007968,556.6785272,0.525222728,1.293319209,0.406104482,0.684665832,0.995991429
199,ENSG00000117318,93.62096578,0.809279482,0.644331943,1.255997769,0.209116779,0.950845081
200,ENSG00000142676,513.937997,1.74064184,0.52712355,3.302151537,0.000959462,0.313377737
201,ENSG00000011007,186.1608024,0.119119128,0.688829205,0.172929846,0.862706571,0.999491707
202,ENSG00000057757,868.3750311,0.01825526,1.573712778,0.011600122,0.99074465,0.999794007
203,ENSG00000011009,224.9827033,-0.337563631,0.481966197,-0.700388602,0.483684652,0.988065872
204,ENSG00000117308,34.58488594,-0.823359271,0.887131566,-0.928114051,0.353348412,0.972345387
205,ENSG00000117305,133.3699809,-0.409790828,0.588638166,-0.696167615,0.486323866,0.988065872
206,ENSG00000179163,111.222835,-0.073267311,0.610172842,-0.120076322,0.904422689,0.999771902
207,ENSG00000188822,108.5674306,1.279076929,0.632446225,2.022427962,0.043132159,0.823759761
208,ENSG00000189266,441.2680336,0.57864957,0.467090148,1.238839166,0.215405066,0.951639735
209,ENSG00000188529,514.0273618,0.520646644,0.525274527,0.991189592,0.321593012,0.968407982
210,ENSG00000185436,40.21197647,-0.083704962,0.931448775,-0.089865341,0.928394224,0.999771902
211,ENSG00000001460,40.96258922,0.755451901,0.993547962,0.760357759,0.447040765,0.988065872
212,ENSG00000001461,380.1565698,-0.646159797,0.401753454,-1.608349079,0.107758747,0.891238045
213,ENSG00000117602,468.2500961,-0.52648368,0.467707912,-1.125667679,0.260306209,0.964020315
214,ENSG00000133226,591.080313,0.082345562,0.385568743,0.21356908,0.830883113,0.998446276
215,ENSG00000169504,155.7003717,0.306520376,0.593760959,0.516235314,0.605690068,0.988961718
216,ENSG00000020633,1262.700605,-0.042691288,0.426638261,-0.100064368,0.920293223,0.999771902
217,ENSG00000117614,179.6846492,0.116316252,0.508436475,0.228772437,0.819045791,0.998446276
218,ENSG00000117616,1795.129322,0.247424061,0.425669749,0.581258268,0.561066402,0.988961718
219,ENSG00000187010,142.9539967,-2.519959851,1.816172818,-1.387511048,0.165285985,0.925418374
220,ENSG00000183726,381.2336793,0.312552639,0.42502117,0.735381344,0.46210728,0.988065872
221,ENSG00000188672,41.33594758,0.054091247,1.143701116,0.047294915,0.962278181,0.999794007
222,ENSG00000204178,158.2753865,-0.214401073,0.502214261,-0.426911559,0.669443746,0.992417717
223,ENSG00000157978,720.4930145,-0.408446326,0.420852291,-0.970521808,0.33178646,0.968407982
224,ENSG00000117643,227.940409,-0.930149448,0.522867443,-1.778939309,0.075249713,0.866244901
225,ENSG00000162430,137.2150786,-0.627168367,0.596271886,-1.051816096,0.292883933,0.965734576
226,ENSG00000117640,78.56702066,-0.174696649,0.643697718,-0.271395476,0.786086881,0.998446276
227,ENSG00000182749,49.90715489,-0.935189975,0.834357367,-1.120850624,0.262351451,0.964680889
228,ENSG00000117632,43.44355305,0.627118051,0.919171289,0.682264621,0.495071639,0.988065872
229,ENSG00000158006,157.0403706,0.496508886,0.571423167,0.868898768,0.384902503,0.978196184
230,ENSG00000175087,71.22749148,0.852445777,0.84948968,1.003479851,0.315629394,0.968407982
231,ENSG00000142675,12.44938949,0.508526081,1.49413327,0.340348542,0.733594065,0.997677323
232,ENSG00000130695,119.5000556,0.112716923,0.572203764,0.196987385,0.84383741,0.999037864
233,ENSG00000142669,1340.20854,0.094039238,0.393584672,0.238930133,0.81115976,0.998446276
234,ENSG00000158062,418.8357584,-0.077623689,0.483577488,-0.160519649,0.872471745,0.999491707
235,ENSG00000169442,141.7923133,1.051851516,0.542451289,1.939070913,0.052492704,0.840992116
236,ENSG00000176092,62.62588148,1.852216332,0.902466646,2.052393116,0.040131473,0.815414762
237,ENSG00000176083,41.1350369,-1.02766931,1.161034116,-0.885132742,0.376085042,0.976211996
238,ENSG00000117682,292.9282189,0.04159421,0.460358305,0.090351818,0.928007644,0.999771902
239,ENSG00000198830,860.5198998,0.487452088,0.376522024,1.294617728,0.195452134,0.950845081
240,ENSG00000117676,1767.00854,-0.458577271,0.40168138,-1.141644331,0.253601889,0.961144029
241,ENSG00000117713,1907.689316,-0.820515991,0.418170367,-1.962157186,0.049744187,0.834951094
242,ENSG00000060642,125.6852736,-0.05349696,0.56596917,-0.094522745,0.924693915,0.999771902
243,ENSG00000204160,2002.687643,-0.163052894,0.424088737,-0.384478247,0.700624015,0.996934865
244,ENSG00000142751,192.7381721,-0.187285173,0.572743956,-0.326996331,0.74367066,0.997677323
245,ENSG00000198746,70.32779645,0.182046817,0.676552787,0.269079989,0.787868129,0.998446276
246,ENSG00000090273,213.1739487,-0.530252615,0.481974567,-1.10016721,0.271259274,0.965734576
247,ENSG00000175707,13.4853849,1.168779654,2.003238139,0.583445189,0.559593645,0.988961718
248,ENSG00000090020,388.230846,-0.677093586,0.529436989,-1.278893617,0.200934521,0.950845081
249,ENSG00000142784,1242.080329,-0.165650845,0.505423691,-0.327746498,0.743103343,0.997677323
250,ENSG00000186501,195.262811,-0.26012007,0.524710217,-0.495740432,0.620077557,0.988961718
251,ENSG00000142765,722.7064016,-0.226152969,0.408454186,-0.553680135,0.579797773,0.988961718
252,ENSG00000142733,56.2785983,0.584783586,0.797253402,0.733497762,0.463254893,0.988065872
253,ENSG00000158195,3065.212649,0.041270206,0.495923389,0.083218913,0.933677474,0.999794007
254,ENSG00000126705,150.8342596,-1.265515316,0.547638956,-2.310857002,0.020840755,0.776458773
255,ENSG00000000938,2985.574754,-0.41486887,0.431105385,-0.962337482,0.335880107,0.968407982
256,ENSG00000126709,500.8438833,-0.459954769,0.511671161,-0.898926507,0.368691808,0.975473926
257,ENSG00000009780,77.8166511,0.54726845,0.731315452,0.748334318,0.454258529,0.988065872
258,ENSG00000117758,172.9530925,0.579820131,0.495473349,1.17023475,0.241906512,0.956468948
259,ENSG00000117751,107.8477767,0.14986258,0.623078882,0.240519434,0.809927599,0.998446276
260,ENSG00000130775,2582.294585,-0.558210219,0.424321972,-1.315534559,0.188330311,0.948689266
261,ENSG00000117748,291.8594059,-0.703634838,0.448553464,-1.56867552,0.116723566,0.901868619
262,ENSG00000130768,12.78381728,-0.062494094,1.592068714,-0.03925339,0.968688368,0.999794007
263,ENSG00000158156,368.8551439,0.516715385,0.517301686,0.998866617,0.31785931,0.968407982
264,ENSG00000158161,253.2851891,0.347983109,0.450239526,0.772884407,0.439590794,0.986552216
265,ENSG00000169403,1790.774524,-0.273984792,0.476027557,-0.575564981,0.564909257,0.988961718
266,ENSG00000126698,179.7926116,0.872397054,0.529416976,1.647844882,0.099384506,0.888534432
267,ENSG00000130770,118.4796834,0.19555922,0.556691175,0.351288522,0.725371905,0.997677323
268,ENSG00000130766,130.4930519,-0.076442473,0.545369213,-0.140166462,0.88852847,0.999491707
269,ENSG00000130772,83.63198004,0.182430105,0.619013259,0.294711144,0.76821455,0.998446276
270,ENSG00000204138,179.3149558,-0.550649373,0.509716596,-1.080304971,0.280006397,0.965734576
271,ENSG00000180198,94.26093648,-0.112745776,0.696277917,-0.161926399,0.871363814,0.999491707
272,ENSG00000180098,83.52405686,-0.401955301,0.730363047,-0.550349997,0.582079338,0.988961718
273,ENSG00000120656,115.0303933,0.290279991,0.628598365,0.461789288,0.644232433,0.992257266
274,ENSG00000188060,14.47415327,-0.775830494,1.437941228,-0.539542562,0.589512537,0.988961718
275,ENSG00000162419,175.2996901,-0.170212052,0.526581918,-0.323239455,0.746513903,0.997677323
276,ENSG00000198492,274.3374039,-0.037537752,0.432940043,-0.086704274,0.930906579,0.999794007
277,ENSG00000159023,7056.28487,-0.122473796,1.196256953,-0.102380844,0.918454388,0.999771902
278,ENSG00000253304,17.96251593,0.533439022,1.220011536,0.437240965,0.661936604,0.992323754
279,ENSG00000116350,667.7425704,-0.42330666,0.41442044,-1.021442523,0.307044828,0.965878234
280,ENSG00000116353,51.87046588,-0.110488796,0.805812192,-0.137114823,0.890940036,0.999491707
281,ENSG00000162511,6526.430596,-0.060850249,0.36032299,-0.168876953,0.865893428,0.999491707
282,ENSG00000162512,26.13433432,-0.832628984,1.127432291,-0.73851795,0.460199764,0.988065872
283,ENSG00000134644,668.9444044,-0.865042962,0.415948432,-2.079688002,0.037554159,0.810124619
284,ENSG00000060688,136.8648625,-0.153870377,0.547829944,-0.28087252,0.778808178,0.998446276
285,ENSG00000121766,54.14773672,0.289462162,0.739871055,0.391233256,0.695624829,0.996765017
286,ENSG00000121769,24.45985525,1.449874814,1.327920838,1.091838288,0.274904187,0.965734576
287,ENSG00000168528,35.67561308,-2.09966801,1.327962007,-1.581120544,0.113850478,0.898793085
288,ENSG00000121764,31.79435167,-0.120063464,1.066454694,-0.112581871,0.910362059,0.999771902
289,ENSG00000162517,103.2182896,-1.055418495,0.592790119,-1.780425249,0.075006393,0.866244901
