835436,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
64,ENSG00000116237,139.5864433,0.350466722,0.341631983,1.025860398,0.304957392,0.999828274
65,ENSG00000158292,41.02037693,0.264468282,0.713928582,0.370440809,0.711054072,0.999828274
66,ENSG00000097021,41.53947678,0.004738233,0.575895481,0.008227592,0.993435405,0.999828274
67,ENSG00000187017,223.4818469,-1.564763002,0.431484081,-3.626467518,0.000287325,0.074108151
68,ENSG00000215788,216.5726201,-0.334953687,0.353213507,-0.94830373,0.342974852,0.999828274
69,ENSG00000171680,27.61351528,-1.317374295,0.898197469,-1.466686715,0.142461299,0.999828274
70,ENSG00000162408,289.9165471,0.151973031,0.282214345,0.538502147,0.590230423,0.999828274
71,ENSG00000204859,410.3182507,0.244764307,0.240056536,1.01961109,0.307912943,0.999828274
72,ENSG00000162413,1470.698411,0.300373945,0.204358356,1.46983931,0.14160528,0.999828274
73,ENSG00000116273,80.16974587,-0.480275478,0.42591087,-1.127643156,0.259470653,0.999828274
74,ENSG00000041988,67.6053037,0.226359642,0.508140433,0.4454667,0.65598252,0.999828274
75,ENSG00000007923,135.4866279,-0.582718645,0.375955837,-1.549965683,0.121149753,0.999828274
76,ENSG00000171735,72.90735746,-0.456331801,0.523970886,-0.870910604,0.383802967,0.999828274
77,ENSG00000049245,353.4959307,0.141187594,0.268065722,0.526690221,0.598408728,0.999828274
78,ENSG00000049246,40.66786342,-0.20183679,0.674576615,-0.299205139,0.764783529,0.999828274
79,ENSG00000049249,74.00857868,-0.133863601,0.45335828,-0.295271106,0.767786787,0.999828274
80,ENSG00000116288,264.6336165,0.13531413,0.291283992,0.464543654,0.642258291,0.999828274
81,ENSG00000116285,10.61006877,-1.021085708,1.35495784,-0.753592236,0.451094108,0.999828274
82,ENSG00000162426,12.46945307,0.418390656,1.080379735,0.387262591,0.698561817,0.999828274
83,ENSG00000142599,1671.08964,-0.091154347,0.240342587,-0.379268393,0.704488568,0.999828274
84,ENSG00000074800,1989.656379,-0.079338641,0.319586963,-0.248253685,0.803938131,0.999828274
85,ENSG00000131686,60.53663377,0.311109179,0.631057861,0.492996282,0.622015215,0.999828274
86,ENSG00000142583,13.31768483,-0.530033994,1.443975202,-0.367065856,0.713569895,0.999828274
87,ENSG00000180758,80.65251561,-0.770532027,0.492056226,-1.56594305,0.11736195,0.999828274
88,ENSG00000049239,688.2806856,0.035918308,0.269656783,0.133200091,0.894035139,0.999828274
89,ENSG00000171621,30.57257217,-0.123537563,0.719585772,-0.171678718,0.863690118,0.999828274
90,ENSG00000171612,34.80067599,-0.077666211,0.817409494,-0.095015058,0.924302866,0.999828274
91,ENSG00000188807,61.69876503,-0.328870179,0.554613894,-0.592971404,0.55320029,0.999828274
92,ENSG00000171608,3633.439689,-0.332529786,0.208983189,-1.591179593,0.111569164,0.999828274
93,ENSG00000171603,545.0130326,-0.397182569,0.269474405,-1.473915751,0.140504276,0.999828274
94,ENSG00000178585,89.89520333,0.502915297,0.464834791,1.081922669,0.279286891,0.999828274
95,ENSG00000162441,101.0277869,0.497572893,0.398376138,1.249002754,0.211664067,0.999828274
96,ENSG00000173614,71.74550627,0.137402606,0.49966471,0.274989614,0.783324217,0.999828274
97,ENSG00000162444,44.04961158,-0.189764733,0.661544922,-0.286850866,0.774226514,0.999828274
98,ENSG00000130939,641.1622946,-0.347327778,0.278767635,-1.245940109,0.212786384,0.999828274
99,ENSG00000054523,603.9672999,-0.52480321,0.303245066,-1.730624071,0.083518836,0.999828274
100,ENSG00000142657,1446.408025,0.012246912,0.344828788,0.03551592,0.971668352,0.999828274
101,ENSG00000160049,114.3260105,0.232269481,0.380197023,0.610918726,0.541253387,0.999828274
102,ENSG00000142655,135.4551015,0.067167946,0.442882499,0.151660872,0.87945442,0.999828274
103,ENSG00000130940,127.0952276,0.149913092,0.36880647,0.406481729,0.684388679,0.999828274
104,ENSG00000120948,158.0969531,-0.376966605,0.37808502,-0.997041896,0.318744174,0.999828274
105,ENSG00000009724,46.87045258,0.00876659,0.65528703,0.013378244,0.989326024,0.999828274
106,ENSG00000116649,131.7562745,0.714185492,0.350245049,2.03910232,0.041439817,0.902393604
107,ENSG00000171824,181.6491157,0.319236601,0.346558033,0.92116347,0.356965087,0.999828274
108,ENSG00000198793,632.3434593,-0.076156488,0.254000624,-0.299827957,0.764308389,0.999828274
109,ENSG00000171819,34.54279709,0.23332077,0.618875637,0.377007521,0.706168015,0.999828274
110,ENSG00000120942,171.3163822,0.091879643,0.356645398,0.25762184,0.796698773,0.999828274
111,ENSG00000204624,12.35811154,0.498326919,1.267788349,0.393067912,0.694269323,0.999828274
112,ENSG00000116661,24.25999363,-0.004059018,0.969354764,-0.00418734,0.996658996,0.999828274
113,ENSG00000132879,91.37630737,-0.394793385,0.461963004,-0.85459957,0.392772866,0.999828274
114,ENSG00000116663,102.5525827,0.518776466,0.418949528,1.238279152,0.215612571,0.999828274
115,ENSG00000116670,88.64291344,-0.134645056,0.468666573,-0.287293917,0.77388728,0.999828274
116,ENSG00000162490,31.76188163,-0.795114029,0.743893564,-1.068854561,0.285135209,0.999828274
117,ENSG00000177674,765.4094878,0.253335859,0.239757736,1.05663268,0.29067926,0.999828274
118,ENSG00000215910,6.764293564,12.73312035,2.045925893,6.223646904,4.86E-10,8.30E-07
119,ENSG00000177000,408.7596499,0.041564271,0.251529321,0.165246227,0.868750181,0.999828274
120,ENSG00000011021,166.2938054,-0.17118612,0.321668826,-0.532181255,0.594600465,0.999828274
121,ENSG00000116685,722.4167787,0.356017419,0.23587547,1.509344822,0.131210686,0.999828274
122,ENSG00000083444,262.631362,0.08084748,0.330552797,0.244582652,0.806779598,0.999828274
123,ENSG00000116688,703.9164549,-0.047932725,0.387028614,-0.123848014,0.901435614,0.999828274
124,ENSG00000116691,271.5369914,0.111506499,0.348342502,0.320105926,0.748888034,0.999828274
125,ENSG00000120949,138.8983567,0.185299583,0.528246405,0.350782477,0.725751544,0.999828274
126,ENSG00000028137,4461.478022,0.062261545,0.282333069,0.220525161,0.825462179,0.999828274
127,ENSG00000048707,1310.576043,-0.160292137,0.217724236,-0.736216325,0.461599059,0.999828274
128,ENSG00000162496,155.5453958,-0.673678637,0.332451307,-2.026397919,0.042724024,0.914037451
129,ENSG00000116731,1282.595197,-0.022998698,0.211150428,-0.108920914,0.913265219,0.999828274
130,ENSG00000189337,89.33753572,-0.856052398,0.503824036,-1.699109883,0.089298482,0.999828274
131,ENSG00000171729,18.20132054,-2.866657763,1.171602843,-2.446782867,0.014413764,0.631289637
132,ENSG00000142621,31.73360951,-3.364450238,0.935103896,-3.597942701,0.000320744,0.07692235
133,ENSG00000142634,3635.817433,-0.080776523,0.259872469,-0.310831397,0.7559288,0.999828274
134,ENSG00000162438,8.76268842,-1.523047438,1.402302176,-1.086105024,0.27743253,0.999828274
135,ENSG00000215704,8.750258902,-2.249408854,1.369491952,-1.64251338,0.100483656,0.999828274
136,ENSG00000132906,114.8740375,-0.360995607,0.371899551,-0.970680405,0.331707452,0.999828274
137,ENSG00000116138,189.6257765,-0.159376369,0.373985998,-0.426155978,0.669994193,0.999828274
138,ENSG00000116771,46.92254844,0.10337211,0.651616339,0.15863953,0.873952882,0.999828274
139,ENSG00000197312,345.3178931,0.044496932,0.264616563,0.168156263,0.866460348,0.999828274
140,ENSG00000116786,413.1045099,-0.132291784,0.258436176,-0.511893445,0.608725586,0.999828274
141,ENSG00000162461,13.19612269,0.148494362,1.188022954,0.124992839,0.900529219,0.999828274
142,ENSG00000233954,9.551638722,-2.092336472,1.287964516,-1.624529594,0.10426283,0.999828274
143,ENSG00000065526,1464.187651,-0.214613581,0.208786369,-1.027909923,0.303992201,0.999828274
144,ENSG00000116809,282.2581945,-0.185725631,0.286677987,-0.647854523,0.517079047,0.999828274
145,ENSG00000142627,12.66003156,-3.824171208,1.396300656,-2.738787805,0.006166616,0.409211848
146,ENSG00000142632,36.11320082,0.708195664,0.704876524,1.004708824,0.315037078,0.999828274
147,ENSG00000132881,33.84235738,-0.663577372,0.639631674,-1.037436698,0.299532383,0.999828274
148,ENSG00000037637,310.7781772,-0.024248687,0.261248662,-0.092818417,0.92604782,0.999828274
149,ENSG00000055070,412.3984025,0.14071853,0.267415495,0.526216812,0.598737574,0.999828274
150,ENSG00000187144,32.9173621,-0.176757569,0.61638183,-0.286766353,0.774291228,0.999828274
151,ENSG00000157191,757.1804881,0.16992721,0.256713827,0.661932438,0.508014522,0.999828274
152,ENSG00000219481,137.558179,-0.817610156,0.379371293,-2.155171389,0.031148425,0.836540213
153,ENSG00000058453,274.5052335,-0.517121556,0.320357058,-1.614203726,0.106483244,0.999828274
154,ENSG00000159363,245.4020859,-0.180826767,0.294300879,-0.614428226,0.538932389,0.999828274
155,ENSG00000117118,182.0705283,0.003168455,0.312479983,0.010139704,0.991909825,0.999828274
156,ENSG00000117115,1297.86849,-0.137137463,0.386643075,-0.354687493,0.722823721,0.999828274
157,ENSG00000159339,695.5963185,0.138661465,0.312280158,0.44402906,0.657021574,0.999828274
158,ENSG00000179051,437.3041392,-0.188887715,0.299747232,-0.630156661,0.528592091,0.999828274
159,ENSG00000074964,316.3289091,-0.303538713,0.29310727,-1.035589166,0.300393848,0.999828274
160,ENSG00000009709,10.43655484,8.941130363,2.078011029,4.302734798,1.69E-05,0.008236309
161,ENSG00000159423,11.54628386,-0.579844494,1.358681506,-0.426769991,0.669546866,0.999828274
162,ENSG00000169991,192.0017264,-0.394587364,0.377324825,-1.04574981,0.295676559,0.999828274
163,ENSG00000127481,2000.836937,-0.212185638,0.22708191,-0.934401325,0.350096914,0.999828274
164,ENSG00000127463,271.666636,-0.127645857,0.275044491,-0.46409167,0.642582069,0.999828274
165,ENSG00000053372,52.22327709,-0.599344835,0.601559354,-0.996318703,0.319095319,0.999828274
166,ENSG00000053371,110.2469539,-0.056129532,0.386310901,-0.145296266,0.884476963,0.999828274
167,ENSG00000040487,88.78340506,0.294521106,0.392045135,0.751242853,0.452506515,0.999828274
168,ENSG00000077549,1755.127829,-0.097451291,0.277961056,-0.350593324,0.725893465,0.999828274
169,ENSG00000173436,63.25272526,-0.33126442,0.508189565,-0.65185207,0.514496607,0.999828274
170,ENSG00000158748,21.68684941,-0.147703086,0.887284215,-0.166466486,0.867789855,0.999828274
171,ENSG00000162542,197.9555877,0.176483106,0.323680684,0.545238301,0.585589633,0.999828274
172,ENSG00000169914,115.6810757,-0.590970626,0.356456517,-1.657903831,0.097336879,0.999828274
173,ENSG00000187980,9.089040652,-1.770907159,1.485189126,-1.192378215,0.233112978,0.999828274
174,ENSG00000162543,18.51347369,-0.339570626,0.9204593,-0.36891433,0.712191582,0.999828274
175,ENSG00000158816,23.69091731,-0.186353692,1.0189883,-0.182881091,0.85489132,0.999828274
176,ENSG00000162545,10.49325305,-1.319868122,1.139398166,-1.158390598,0.246704674,0.999828274
177,ENSG00000090432,174.0389956,0.200644719,0.334431385,0.599957804,0.548534358,0.999828274
178,ENSG00000158825,483.5227373,0.469687414,0.412324035,1.139122084,0.254652238,0.999828274
179,ENSG00000158828,308.5180483,-0.581873762,0.415147644,-1.401606805,0.161032694,0.999828274
180,ENSG00000244038,511.6765946,0.054200593,0.257684001,0.210337442,0.833404315,0.999828274
181,ENSG00000127483,1075.120903,0.063289396,0.241280257,0.262306567,0.793085099,0.999828274
182,ENSG00000075151,537.9236515,0.154894242,0.323023982,0.479513135,0.631573626,0.999828274
183,ENSG00000117298,1840.699021,-0.217887993,0.268335141,-0.811999476,0.416791932,0.999828274
184,ENSG00000142794,73.75160186,-0.031756177,0.492571832,-0.064470143,0.94859588,0.999828274
185,ENSG00000162551,1632.201417,-0.763847942,0.400686195,-1.906349533,0.056604872,0.962423627
186,ENSG00000076864,69.69974044,-0.687056573,0.781442124,-0.879216197,0.379284064,0.999828274
187,ENSG00000090686,620.957179,-0.33719673,0.225688505,-1.49408021,0.135154656,0.999828274
188,ENSG00000142798,54.73410825,-1.424226473,0.784320176,-1.81587382,0.06938973,0.999799257
189,ENSG00000070831,1878.133275,0.066299725,0.229375694,0.289044247,0.772547518,0.999828274
190,ENSG00000162552,135.760056,-0.074448911,0.360206541,-0.20668395,0.836256692,0.999828274
191,ENSG00000184677,454.6133041,-0.174117926,0.271790704,-0.64063238,0.521761557,0.999828274
192,ENSG00000173372,20.30039035,0.916572041,0.976591363,0.93854203,0.347965928,0.999828274
193,ENSG00000173369,8.266637308,2.102724399,1.421453041,1.479278132,0.139065995,0.999828274
194,ENSG00000133216,38.05862952,-0.988167744,0.745142323,-1.326146312,0.184791238,0.999828274
195,ENSG00000004487,248.821583,-0.333098919,0.308214752,-1.080736457,0.279814361,0.999828274
196,ENSG00000169641,199.5796074,0.177269306,0.31344674,0.565548413,0.571700805,0.999828274
197,ENSG00000125944,495.1441685,0.00526258,0.262959107,0.020012923,0.984033064,0.999828274
198,ENSG00000125945,53.63513492,-0.286329843,0.479676876,-0.596922338,0.550559232,0.999828274
199,ENSG00000204219,40.13518347,-0.465839766,0.612402482,-0.76067583,0.446850715,0.999828274
200,ENSG00000088280,15.61720211,-2.910487999,1.354294784,-2.149080122,0.031628049,0.840767636
201,ENSG00000007968,632.4674346,-0.063789353,0.779940653,-0.081787445,0.93481574,0.999828274
202,ENSG00000117318,99.58761448,1.087345877,0.439056761,2.476549672,0.013265916,0.616495093
203,ENSG00000142676,577.6788536,0.94232687,0.378399815,2.490294212,0.012763739,0.612525879
204,ENSG00000011007,190.6268824,-0.142672792,0.45508895,-0.313505287,0.753896804,0.999828274
205,ENSG00000057757,907.0679829,-0.018258124,0.948646745,-0.019246494,0.984644468,0.999828274
206,ENSG00000011009,228.2987956,-0.072816211,0.287938159,-0.252888369,0.800354477,0.999828274
207,ENSG00000117308,41.82037053,-0.706616548,0.546385943,-1.293255358,0.195922755,0.999828274
208,ENSG00000117305,156.727123,-0.350807522,0.355679459,-0.986302451,0.323984717,0.999828274
209,ENSG00000179163,113.6347558,0.384554801,0.392299481,0.980258246,0.326958659,0.999828274
210,ENSG00000188822,117.7926814,0.739816732,0.375952137,1.967848191,0.049085507,0.945775002
211,ENSG00000189266,494.8023804,0.140762718,0.24131549,0.583314059,0.5596819,0.999828274
212,ENSG00000188529,565.0558888,0.070262024,0.287028588,0.24479103,0.80661824,0.999828274
213,ENSG00000185436,45.50630245,-0.250962569,0.511732258,-0.490417723,0.623838338,0.999828274
214,ENSG00000158055,7.187470608,-1.227383243,2.063648271,-0.594763778,0.552001383,0.999828274
215,ENSG00000001460,47.73080315,0.333953934,0.60916763,0.548213525,0.583545296,0.999828274
216,ENSG00000001461,396.9760694,0.014889763,0.280591415,0.053065638,0.95767961,0.999828274
217,ENSG00000117602,515.1229598,-0.025793643,0.250971147,-0.102775332,0.918141283,0.999828274
218,ENSG00000133226,645.7694673,-0.350134816,0.240989807,-1.452903011,0.146250685,0.999828274
219,ENSG00000169504,164.7987436,0.262522425,0.336254933,0.780724383,0.434964617,0.999828274
220,ENSG00000020633,1214.33224,0.253032361,0.249126559,1.015677984,0.309782755,0.999828274
221,ENSG00000117614,186.4141042,0.213017736,0.321494853,0.662585215,0.507596242,0.999828274
222,ENSG00000117616,1788.268984,0.299646657,0.244633329,1.224880752,0.220620154,0.999828274
223,ENSG00000187010,101.4511136,-0.662022713,1.472815308,-0.449494726,0.653074812,0.999828274
224,ENSG00000183726,403.7560147,-0.004876516,0.260508031,-0.018719254,0.985065068,0.999828274
225,ENSG00000188672,35.04052836,0.611195569,0.703034122,0.869368285,0.384645724,0.999828274
226,ENSG00000204178,170.5944307,-0.074429548,0.327975669,-0.226936188,0.820473362,0.999828274
227,ENSG00000157978,806.1390402,-0.052668589,0.256690389,-0.205183331,0.837428892,0.999828274
228,ENSG00000117643,254.1258441,-0.192395617,0.309944657,-0.620741841,0.534769495,0.999828274
229,ENSG00000162430,156.7665922,-0.113054125,0.38474246,-0.29384364,0.768877387,0.999828274
230,ENSG00000117640,80.94872444,0.268710304,0.431429282,0.622837426,0.533391361,0.999828274
231,ENSG00000182749,53.70105992,-0.086512626,0.515829877,-0.167715423,0.866807162,0.999828274
232,ENSG00000117632,47.53005237,0.894820629,0.526875367,1.698353509,0.089441061,0.999828274
233,ENSG00000158006,164.9708884,0.252944272,0.351864772,0.71886785,0.472222347,0.999828274
234,ENSG00000175087,70.89514159,0.735213957,0.589790894,1.246567155,0.212556251,0.999828274
235,ENSG00000142675,13.84278884,1.150584791,1.009289498,1.139994811,0.254288463,0.999828274
236,ENSG00000130695,144.1865168,0.013493589,0.344282968,0.039193309,0.968736268,0.999828274
237,ENSG00000142669,1453.642359,0.240759794,0.237464872,1.013875407,0.310642208,0.999828274
238,ENSG00000158062,449.2539632,-0.11363974,0.286764939,-0.396281849,0.691897116,0.999828274
239,ENSG00000169442,147.6965101,0.857941795,0.36273977,2.365171583,0.018021719,0.693963105
240,ENSG00000176092,73.65866984,0.897449953,0.661730066,1.356217588,0.175029948,0.999828274
241,ENSG00000176083,45.35832207,-1.368193117,0.619917451,-2.207056949,0.027310081,0.802135346
242,ENSG00000117682,307.5633215,-0.16932428,0.293452445,-0.577007563,0.563934346,0.999828274
243,ENSG00000198830,874.3161856,0.444502905,0.215255574,2.065000676,0.038922936,0.878805015
244,ENSG00000117676,1886.873851,-0.224213629,0.241075102,-0.930057179,0.35234148,0.999828274
245,ENSG00000117713,1853.729567,-0.215621691,0.248079481,-0.869163743,0.384757575,0.999828274
246,ENSG00000060642,123.1898469,0.077533286,0.378236292,0.204986374,0.837582771,0.999828274
247,ENSG00000204160,2047.898382,-0.040065342,0.203183022,-0.197188433,0.843680082,0.999828274
248,ENSG00000142751,205.2217071,-0.084756841,0.306640928,-0.276404201,0.78223763,0.999828274
249,ENSG00000198746,82.83416832,0.057672889,0.413604918,0.139439564,0.88910281,0.999828274
250,ENSG00000090273,220.7657989,0.254991745,0.3626442,0.703145796,0.481964895,0.999828274
251,ENSG00000175707,13.43485292,-0.327755756,1.353831112,-0.242095009,0.808706545,0.999828274
252,ENSG00000090020,347.7243944,0.014154606,0.308442186,0.04589063,0.963397422,0.999828274
253,ENSG00000142784,1296.648947,-0.12308486,0.324531135,-0.379269805,0.70448752,0.999828274
254,ENSG00000186501,218.5475428,-0.285151502,0.333442204,-0.855175194,0.392454167,0.999828274
255,ENSG00000142765,723.7961114,-0.2043502,0.219851498,-0.929491963,0.352634188,0.999828274
256,ENSG00000142733,71.57956423,-0.128638851,0.43022704,-0.299002245,0.764938332,0.999828274
257,ENSG00000158195,3031.180707,-0.050895566,0.302879199,-0.16803916,0.866552472,0.999828274
258,ENSG00000126705,146.590345,-0.221380404,0.324305023,-0.682630203,0.494840544,0.999828274
259,ENSG00000000938,2929.363043,0.126682863,0.267882961,0.472903775,0.636281831,0.999828274
260,ENSG00000126709,479.8281553,2.103996836,0.388104565,5.421211261,5.92E-08,6.22E-05
261,ENSG00000009780,77.01505117,0.301387465,0.455034784,0.6623394,0.507753732,0.999828274
262,ENSG00000117758,198.6200764,-0.002440677,0.295184523,-0.008268311,0.993402918,0.999828274
263,ENSG00000117751,100.8828846,0.370696214,0.431622826,0.858842934,0.390427177,0.999828274
264,ENSG00000130775,2652.760493,-0.119634676,0.270038204,-0.443028707,0.657744971,0.999828274
265,ENSG00000117748,318.0432571,-0.113848936,0.268389694,-0.424192653,0.671425319,0.999828274
266,ENSG00000130768,11.30136936,0.212492485,1.151975802,0.184459157,0.853653266,0.999828274
267,ENSG00000158156,382.6048737,0.062969881,0.300385909,0.209629942,0.833956508,0.999828274
268,ENSG00000158161,292.2789173,-0.119058642,0.279702552,-0.42566162,0.670354432,0.999828274
269,ENSG00000169403,1887.839575,-0.176225559,0.244951871,-0.719429326,0.471876433,0.999828274
270,ENSG00000126698,185.5684691,0.680644376,0.350675418,1.94095263,0.052264023,0.945775002
271,ENSG00000130770,126.4898147,0.245764028,0.371108436,0.662243171,0.507815391,0.999828274
272,ENSG00000130766,126.7477352,0.191743628,0.374603909,0.511856985,0.608751105,0.999828274
273,ENSG00000130772,90.67027077,0.106041228,0.388786052,0.272749569,0.785045728,0.999828274
274,ENSG00000204138,182.0969767,-0.226491622,0.307012211,-0.737728382,0.460679522,0.999828274
275,ENSG00000180198,93.89384141,0.320835473,0.395097391,0.812041488,0.416767826,0.999828274
276,ENSG00000180098,84.8547562,-0.222089931,0.480924206,-0.461798198,0.644226043,0.999828274
277,ENSG00000120656,129.5232364,-0.184366055,0.378762122,-0.486759484,0.626428785,0.999828274
278,ENSG00000188060,13.5755143,0.141813402,1.101592842,0.128734862,0.897567449,0.999828274
279,ENSG00000162419,170.9524022,0.237905241,0.344370608,0.690840728,0.489665638,0.999828274
280,ENSG00000198492,287.5939716,0.035034609,0.26811358,0.130670773,0.896035753,0.999828274
281,ENSG00000159023,7270.201166,-0.517706624,0.752906848,-0.68761046,0.49169812,0.999828274
282,ENSG00000253304,21.98041819,0.593224341,0.785483068,0.755235045,0.450107965,0.999828274
283,ENSG00000116350,712.8551243,-0.244492726,0.272063399,-0.898660854,0.368833334,0.999828274
284,ENSG00000116353,61.00429347,-0.193214387,0.61922269,-0.312027305,0.755019773,0.999828274
285,ENSG00000060656,20.55820288,0.348908733,1.539454255,0.226644431,0.820700241,0.999828274
286,ENSG00000162510,8.96001941,-0.715898863,1.400085858,-0.511324973,0.609123521,0.999828274
287,ENSG00000162511,6533.895255,0.153167139,0.219057851,0.699208627,0.48442166,0.999828274
288,ENSG00000162512,28.285148,0.520423429,0.66870471,0.778255964,0.43641813,0.999828274
289,ENSG00000134644,667.6366734,-0.335878118,0.256018828,-1.311927412,0.189544628,0.999828274
