328429,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
39,ENSG00000157933,1197.329994,-0.286133628,0.27940657,-1.024076234,0.305799269,0.999828917
40,ENSG00000116151,120.6469997,0.516331478,0.41759603,1.236437706,0.216295908,0.999828917
41,ENSG00000157916,496.9953698,-0.124635763,0.274994506,-0.453230013,0.650383123,0.999828917
42,ENSG00000157911,67.01308773,-0.552688007,0.579736932,-0.953342761,0.340416433,0.999828917
43,ENSG00000149527,232.4151247,-0.666326563,0.340590169,-1.956388127,0.05041945,0.913607681
44,ENSG00000157881,444.3966029,-0.046788653,0.292927712,-0.159727644,0.873095623,0.999828917
45,ENSG00000157873,837.2391514,0.068669924,0.301790878,0.227541418,0.820002767,0.999828917
46,ENSG00000157870,79.38486214,0.140309751,0.527349694,0.266065863,0.790188485,0.999828917
47,ENSG00000215912,136.9031364,0.401481149,0.455080265,0.882220522,0.377657566,0.999828917
48,ENSG00000162591,612.9290497,-0.76371527,0.264371771,-2.888792801,0.003867238,0.424776009
49,ENSG00000158109,341.0287195,-0.119949042,0.347316018,-0.345359949,0.729823783,0.999828917
50,ENSG00000116213,196.369864,-0.395865231,0.358901367,-1.102991706,0.270030767,0.999828917
51,ENSG00000078900,17.71207456,-1.443139822,0.922894563,-1.563710396,0.117885595,0.999828917
52,ENSG00000162592,5.577458331,-2.407689613,2.126226003,-1.132377089,0.257475933,NA
53,ENSG00000235169,133.9892717,-0.550251726,1.414497355,-0.389008664,0.697269737,0.999828917
54,ENSG00000130764,277.464897,0.051802527,0.304341911,0.170211611,0.864843721,0.999828917
55,ENSG00000116198,273.2037638,-0.490309534,0.312343573,-1.569776283,0.116467167,0.999828917
56,ENSG00000169598,147.4424989,0.121393926,0.353982378,0.342937766,0.731645279,0.999828917
57,ENSG00000198912,160.6895608,-0.25845493,0.372876894,-0.693137426,0.488223313,0.999828917
58,ENSG00000196581,22.5117563,0.033828725,0.942764762,0.035882467,0.971376076,0.999828917
59,ENSG00000131697,122.9294675,0.340419219,0.457480458,0.74411751,0.456805387,0.999828917
60,ENSG00000069424,1832.271109,-0.087331705,0.251098926,-0.347798002,0.72799189,0.999828917
61,ENSG00000116254,10.66758888,-1.464617379,1.388134383,-1.055097689,0.291380649,0.999828917
62,ENSG00000116251,537.6050691,0.515917315,0.279442256,1.846239443,0.064857446,0.95314203
63,ENSG00000158286,21.0248562,0.849951725,1.14703352,0.740999902,0.4586935,0.999828917
64,ENSG00000116237,158.5722387,0.189884492,0.396888175,0.478433231,0.632341886,0.999828917
65,ENSG00000158292,45.63125902,-0.238686164,0.763998564,-0.312417032,0.754723608,0.999828917
66,ENSG00000097021,44.72259042,-0.251756474,0.640488009,-0.39306977,0.694267951,0.999828917
67,ENSG00000187017,163.5924834,-0.507928945,0.483331707,-1.05089101,0.29330865,0.999828917
68,ENSG00000215788,226.1143023,-0.679323273,0.344712167,-1.970697116,0.048758531,0.913607681
69,ENSG00000171680,25.58151098,-1.150824211,0.810584799,-1.41974561,0.155681754,0.999828917
70,ENSG00000162408,315.2022932,-0.109454722,0.30029982,-0.364484806,0.715496017,0.999828917
71,ENSG00000204859,394.7976033,0.427141665,0.274781768,1.554476003,0.120070917,0.999828917
72,ENSG00000162413,1469.028033,0.41941547,0.246334875,1.702623188,0.088638608,0.999828917
73,ENSG00000116273,80.74283477,-0.362247759,0.451303992,-0.802669078,0.42216603,0.999828917
74,ENSG00000041988,69.73566272,0.097905526,0.492976893,0.19860064,0.842575153,0.999828917
75,ENSG00000007923,125.9934155,-0.699203265,0.414061415,-1.68864627,0.091287238,0.999828917
76,ENSG00000171735,76.32657648,-0.315958664,0.510007715,-0.619517421,0.535575549,0.999828917
77,ENSG00000049245,335.3171809,0.428994214,0.296214074,1.448257361,0.147545088,0.999828917
78,ENSG00000049246,40.43979694,0.187857747,0.675723044,0.278009976,0.781004701,0.999828917
79,ENSG00000049249,74.30714373,0.37040241,0.491782101,0.753183999,0.451339353,0.999828917
80,ENSG00000116288,246.0494502,0.272901432,0.31078934,0.878091355,0.379894144,0.999828917
81,ENSG00000116285,11.41678735,-1.585353162,1.288265794,-1.230610305,0.218468649,0.999828917
82,ENSG00000162426,12.10693388,-0.520406523,1.202422034,-0.432798559,0.66516112,0.999828917
83,ENSG00000142599,1722.648992,-0.045255206,0.306118679,-0.147835495,0.882472597,0.999828917
84,ENSG00000074800,1858.040853,-0.074985003,0.323632459,-0.231698028,0.816772563,0.999828917
85,ENSG00000131686,72.47442061,-0.740737931,0.544170966,-1.361222809,0.173443288,0.999828917
86,ENSG00000142583,11.13607205,-0.259483614,1.373800466,-0.188880132,0.850186766,0.999828917
87,ENSG00000180758,85.23052548,-1.075594108,0.481142243,-2.235501294,0.025384457,0.770293793
88,ENSG00000049239,760.2362744,-0.374131002,0.30377893,-1.231589701,0.21810239,0.999828917
89,ENSG00000171621,30.05833684,-0.206091274,0.667416264,-0.30878971,0.757481497,0.999828917
90,ENSG00000171612,34.03116529,0.013356684,0.834708709,0.016001611,0.987233107,0.999992951
91,ENSG00000188807,67.9069555,-0.371249578,0.533405763,-0.695998438,0.486429808,0.999828917
92,ENSG00000171608,3626.914313,-0.27860414,0.271663512,-1.025548621,0.305104396,0.999828917
93,ENSG00000171603,588.5802521,-0.558450075,0.326515631,-1.710331826,0.08720453,0.999828917
94,ENSG00000178585,96.06471375,0.421993906,0.513034485,0.822544914,0.410766835,0.999828917
95,ENSG00000162441,108.2751657,0.555784026,0.4273026,1.300680188,0.193367946,0.999828917
96,ENSG00000173614,63.77082396,0.51763751,0.588552053,0.879510159,0.379124727,0.999828917
97,ENSG00000162444,32.68252967,0.50063779,0.660883644,0.757527887,0.448733665,0.999828917
98,ENSG00000130939,631.8819525,-0.265371081,0.317263029,-0.836438718,0.402908139,0.999828917
99,ENSG00000054523,557.1330707,-0.378649148,0.337444782,-1.122106988,0.261816953,0.999828917
100,ENSG00000142657,1262.585421,0.335648564,0.365757826,0.917679785,0.358786534,0.999828917
101,ENSG00000160049,115.7730165,0.051549273,0.395296344,0.130406652,0.896244704,0.999828917
102,ENSG00000142655,130.9880027,0.17877325,0.469283712,0.38094919,0.703240951,0.999828917
103,ENSG00000130940,117.6102095,0.261673997,0.417574576,0.626652129,0.530887289,0.999828917
104,ENSG00000175262,5.945719351,-0.554103034,1.764500871,-0.314028201,0.75349962,NA
105,ENSG00000120948,172.1043099,-0.594339797,0.394032404,-1.508352589,0.13146431,0.999828917
106,ENSG00000009724,44.45690815,-0.121332703,0.662337229,-0.183188711,0.854649952,0.999828917
107,ENSG00000116649,138.7301168,0.54013211,0.353868405,1.526364329,0.126919156,0.999828917
108,ENSG00000171824,203.025969,-0.198531814,0.35052574,-0.566382984,0.57113346,0.999828917
109,ENSG00000198793,647.7519096,-0.265775801,0.271353318,-0.979445555,0.327359878,0.999828917
110,ENSG00000171819,37.73335414,0.123681657,0.591788611,0.208996345,0.834451092,0.999828917
111,ENSG00000120942,181.5105083,0.004289151,0.38144616,0.011244446,0.991028419,0.999992951
112,ENSG00000204624,6.848230384,-0.032155744,1.597921008,-0.020123488,0.983944863,NA
113,ENSG00000116661,26.26776866,-0.888745495,0.79282028,-1.120992383,0.262291105,0.999828917
114,ENSG00000132879,100.8875775,-0.625979763,0.411002605,-1.523055464,0.12774483,0.999828917
115,ENSG00000116663,92.86411111,0.942254765,0.44422573,2.121117041,0.033911954,0.819884081
116,ENSG00000116670,78.02585389,0.058257631,0.51053299,0.114111394,0.90914949,0.999828917
117,ENSG00000162490,30.8960233,-0.878909139,0.736781022,-1.19290415,0.232906914,0.999828917
118,ENSG00000177674,735.5863507,0.365932861,0.272389169,1.343419278,0.179136248,0.999828917
119,ENSG00000215910,5.041178368,0.086012086,2.123965041,0.040495999,0.967697697,NA
120,ENSG00000177000,435.5787176,-0.271497287,0.277761989,-0.97744579,0.328348503,0.999828917
121,ENSG00000011021,184.803358,-0.530817977,0.348225297,-1.524352141,0.127420769,0.999828917
122,ENSG00000116685,730.9117033,0.495441601,0.271530439,1.824626374,0.068057431,0.965165143
123,ENSG00000083444,259.5263741,0.301230458,0.379762399,0.793207696,0.427656824,0.999828917
124,ENSG00000116688,688.1800494,-0.11708276,0.393143382,-0.297811855,0.765846766,0.999828917
125,ENSG00000116691,267.0450475,0.098822247,0.382089939,0.258636088,0.795916036,0.999828917
126,ENSG00000120949,136.7284253,-0.153402442,0.573100626,-0.267671041,0.788952542,0.999828917
127,ENSG00000028137,4404.352531,0.065653845,0.329802034,0.199070468,0.842207622,0.999828917
128,ENSG00000048707,1366.068254,-0.317014834,0.246118702,-1.288056663,0.197726239,0.999828917
129,ENSG00000162496,163.6406844,-0.825262483,0.349065035,-2.364208386,0.018068646,0.71819175
130,ENSG00000116731,1295.207985,-0.073268316,0.245523364,-0.298416881,0.765385007,0.999828917
131,ENSG00000189337,57.09444089,0.308955246,0.607208779,0.50881222,0.610883853,0.999828917
132,ENSG00000171729,9.295899315,-2.228899973,1.560660327,-1.428177506,0.153240773,NA
133,ENSG00000142621,21.1025039,-3.383339073,1.099625854,-3.076809318,0.002092291,0.334072556
134,ENSG00000142634,3446.773219,-0.000321943,0.285222776,-0.001128741,0.999099395,0.999992951
135,ENSG00000162438,7.407313109,-0.89831393,1.457133193,-0.616494041,0.537568504,NA
136,ENSG00000132906,103.8531563,-0.040735238,0.409153282,-0.099559846,0.920693773,0.999828917
137,ENSG00000116138,182.2195126,-0.09882894,0.380599864,-0.259666251,0.795121228,0.999828917
138,ENSG00000116771,43.54868625,0.518328087,0.684609172,0.757115313,0.448980781,0.999828917
139,ENSG00000197312,356.2315854,-0.098438323,0.296866148,-0.331591607,0.740197658,0.999828917
140,ENSG00000116786,433.6995095,-0.195116502,0.306196032,-0.6372274,0.523976733,0.999828917
141,ENSG00000162461,8.975390656,1.819680365,1.520816623,1.196515305,0.23149553,NA
142,ENSG00000233954,8.376571938,-2.354122741,1.347385504,-1.74717832,0.080606411,NA
143,ENSG00000065526,1498.677077,-0.247796396,0.251979211,-0.98340016,0.325410531,0.999828917
144,ENSG00000116809,291.9970991,-0.327653051,0.310750706,-1.054391978,0.291703493,0.999828917
145,ENSG00000142627,9.720098318,-4.891054572,1.608285173,-3.041161265,0.002356676,0.360940501
146,ENSG00000142632,35.34338054,0.480073762,0.737743175,0.650732909,0.515218916,0.999828917
147,ENSG00000132881,34.5590668,-0.651894761,0.678976646,-0.960113672,0.336998008,0.999828917
148,ENSG00000037637,303.6079506,0.04013898,0.289582981,0.138609595,0.889758661,0.999828917
149,ENSG00000055070,430.5986369,-0.003646778,0.295585739,-0.012337462,0.990156379,0.999992951
150,ENSG00000187144,29.37846165,0.174707135,0.684336247,0.255294288,0.798495811,0.999828917
151,ENSG00000157191,748.4871959,0.122677629,0.282560461,0.434164173,0.664169227,0.999828917
152,ENSG00000219481,145.4929764,-1.166901798,0.385940846,-3.023525005,0.002498484,0.373655601
153,ENSG00000058453,327.672479,-1.037751925,0.392179143,-2.646117071,0.008142163,0.559476643
154,ENSG00000159363,258.4588488,-0.481127455,0.337964982,-1.423601497,0.154561862,0.999828917
155,ENSG00000117118,188.6432691,-0.130691548,0.325175493,-0.401910817,0.687749662,0.999828917
156,ENSG00000117115,1180.802938,-0.144115308,0.465779334,-0.309406832,0.757012074,0.999828917
157,ENSG00000159339,605.9649782,0.535946531,0.401557318,1.334670064,0.181984355,0.999828917
158,ENSG00000179051,434.0798828,-0.377533402,0.30801562,-1.22569564,0.220313232,0.999828917
159,ENSG00000074964,299.3098892,-0.146386636,0.387288422,-0.377978342,0.705446683,0.999828917
160,ENSG00000159423,10.3069463,-0.434934251,1.409096955,-0.308661692,0.757578887,0.999828917
161,ENSG00000169991,213.4490541,-0.997243995,0.365541144,-2.728130638,0.006369438,0.522376082
162,ENSG00000127481,2103.367292,-0.306502433,0.276276394,-1.109405076,0.267255474,0.999828917
163,ENSG00000127463,281.1148947,-0.223412767,0.29935685,-0.746309188,0.455480662,0.999828917
164,ENSG00000053372,44.14437986,-0.07368867,0.5967494,-0.123483443,0.901724285,0.999828917
165,ENSG00000053371,112.8583301,-0.172714458,0.433937351,-0.398017035,0.690617629,0.999828917
166,ENSG00000040487,88.38728265,0.24427096,0.44341804,0.550881871,0.581714656,0.999828917
167,ENSG00000077549,1738.362046,-0.165181347,0.300344904,-0.549972198,0.582338443,0.999828917
168,ENSG00000173436,69.43850862,-0.735710806,0.481508561,-1.527928818,0.126530212,0.999828917
169,ENSG00000158748,23.32933223,0.278352653,0.76267041,0.364971093,0.715132984,0.999828917
170,ENSG00000162542,210.5942056,-0.220879344,0.321452334,-0.687129385,0.492001199,0.999828917
171,ENSG00000169914,110.2208742,-0.62281397,0.400864036,-1.553678839,0.120261043,0.999828917
172,ENSG00000187980,8.94018069,-3.222770292,1.800670021,-1.78976173,0.073492224,NA
173,ENSG00000162543,19.87943041,-0.506124738,0.897661839,-0.563825615,0.572872817,0.999828917
174,ENSG00000158816,15.68851571,0.257678217,1.098675846,0.234535252,0.814569469,0.999828917
175,ENSG00000162545,8.148046811,-0.737427054,1.302788855,-0.566037275,0.571368441,NA
176,ENSG00000090432,172.6116099,0.255782857,0.382040744,0.669517223,0.503165598,0.999828917
177,ENSG00000158825,447.1017672,0.622505918,0.464815211,1.339254618,0.180487797,0.999828917
178,ENSG00000158828,268.5217015,-0.408073039,0.402004991,-1.015094459,0.310060803,0.999828917
179,ENSG00000244038,500.0963409,0.052791327,0.286415784,0.1843171,0.8537647,0.999828917
180,ENSG00000127483,1069.156829,0.091271214,0.272048401,0.335496236,0.737250784,0.999828917
181,ENSG00000075151,527.1307633,0.240228055,0.344616003,0.697089088,0.485747043,0.999828917
182,ENSG00000117298,1825.268561,-0.206500957,0.306544057,-0.673642017,0.500538934,0.999828917
183,ENSG00000142794,81.60659752,-0.10204427,0.509734642,-0.200190966,0.841331232,0.999828917
184,ENSG00000162551,1174.974692,-0.271542567,0.375199479,-0.72372853,0.469232414,0.999828917
185,ENSG00000076864,64.96937787,-0.523828926,0.873635786,-0.599596461,0.548775206,0.999828917
186,ENSG00000090686,591.7152124,-0.132801902,0.268055766,-0.495426394,0.620299167,0.999828917
187,ENSG00000142798,47.8295792,-2.29147981,0.825924669,-2.77444166,0.005529655,0.490002357
188,ENSG00000070831,1776.14401,0.208032552,0.231242918,0.899627774,0.368318372,0.999828917
189,ENSG00000162552,133.0335476,0.114846318,0.390121148,0.294386291,0.768462741,0.999828917
190,ENSG00000184677,476.491064,-0.219047669,0.299527654,-0.731310335,0.464589619,0.999828917
191,ENSG00000173372,16.12874838,1.585277935,1.073938185,1.476135179,0.139907607,0.999828917
192,ENSG00000173369,7.985022893,0.367260526,1.482249686,0.247772375,0.80431053,NA
193,ENSG00000133216,27.97248102,-1.480707854,0.834050457,-1.775321676,0.075844788,0.990428686
194,ENSG00000004487,248.5002314,-0.43301938,0.337088814,-1.284585434,0.198937191,0.999828917
195,ENSG00000169641,217.1324405,0.021246934,0.315705607,0.067299831,0.946343011,0.999828917
196,ENSG00000125944,527.7606733,-0.13075014,0.281211639,-0.464952802,0.641965256,0.999828917
197,ENSG00000125945,54.5129439,-0.326718475,0.508838767,-0.642086445,0.520817057,0.999828917
198,ENSG00000204219,47.09431896,-0.559504707,0.583664771,-0.958606266,0.337757135,0.999828917
199,ENSG00000088280,12.05237842,-4.323698429,1.646704775,-2.625667026,0.008647937,0.563835457
200,ENSG00000007968,572.3689355,0.099947117,0.512089078,0.195175256,0.845255749,0.999828917
201,ENSG00000117318,110.5837348,0.549194111,0.425120832,1.291854151,0.196407658,0.999828917
202,ENSG00000142676,581.1438488,0.998192926,0.407612369,2.448877912,0.014330201,0.674236833
203,ENSG00000011007,196.6462418,-0.012508542,0.470018459,-0.026612874,0.978768505,0.999828917
204,ENSG00000057757,827.8361486,-0.114278925,0.854570087,-0.133726802,0.893618611,0.999828917
205,ENSG00000011009,231.53648,-0.006018872,0.347292772,-0.017330831,0.986172689,0.999992951
206,ENSG00000117308,33.77818424,-0.17513861,0.651903442,-0.268657287,0.788193424,0.999828917
207,ENSG00000117305,159.347549,-0.556682769,0.368457991,-1.510844611,0.130828046,0.999828917
208,ENSG00000179163,114.6235597,0.516516653,0.412090001,1.253407391,0.210057483,0.999828917
209,ENSG00000188822,128.7996079,0.43354938,0.417667026,1.038026352,0.299257787,0.999828917
210,ENSG00000189266,494.3965124,0.202727374,0.323214973,0.627221482,0.530514063,0.999828917
211,ENSG00000188529,580.1579918,0.166607253,0.348563234,0.477982865,0.632662401,0.999828917
212,ENSG00000185436,50.33276233,-0.670903373,0.53478517,-1.254528753,0.209649882,0.999828917
213,ENSG00000158055,4.613089297,0.804355107,1.838236731,0.437568836,0.661698866,NA
214,ENSG00000001460,49.00111097,-0.201078517,0.623881425,-0.322302458,0.747223571,0.999828917
215,ENSG00000001461,442.159408,-0.473745049,0.273706476,-1.730850709,0.083478395,0.990428686
216,ENSG00000117602,556.3496918,-0.289745086,0.262287311,-1.104685866,0.26929573,0.999828917
217,ENSG00000133226,658.2517689,-0.326294113,0.253986835,-1.284689078,0.198900956,0.999828917
218,ENSG00000169504,160.5823291,0.502293676,0.376307187,1.334796925,0.18194282,0.999828917
219,ENSG00000020633,1303.808254,0.009386646,0.286161831,0.032801881,0.973832579,0.999828917
220,ENSG00000117614,184.1332966,0.19253799,0.348099471,0.553111988,0.580186729,0.999828917
221,ENSG00000117616,1801.942071,0.465440369,0.248716231,1.871371105,0.061293661,0.940757783
222,ENSG00000187010,136.9858995,-0.771404974,1.353982477,-0.569730397,0.56886057,0.999828917
223,ENSG00000183726,373.6363629,0.35609257,0.276301432,1.288782932,0.197473561,0.999828917
224,ENSG00000188672,42.48662654,-0.126201893,0.700248657,-0.180224398,0.856976405,0.999828917
225,ENSG00000204178,173.0304799,-0.005181816,0.355856682,-0.014561526,0.988381994,0.999992951
226,ENSG00000157978,869.0505513,-0.411264746,0.267943859,-1.534891481,0.124810487,0.999828917
227,ENSG00000117643,291.5030884,-0.64034295,0.334095517,-1.916646344,0.055282876,0.919837594
228,ENSG00000162430,153.984724,0.065238986,0.414650605,0.157334839,0.874980965,0.999828917
229,ENSG00000117640,81.32350205,0.190614705,0.45540723,0.418558803,0.675538603,0.999828917
230,ENSG00000182749,54.74882096,-0.351661601,0.575727627,-0.610812448,0.541323751,0.999828917
231,ENSG00000117632,51.40368495,0.212342,0.564921022,0.37587909,0.707006786,0.999828917
232,ENSG00000158006,167.9405634,0.142705088,0.381724994,0.373842662,0.708521378,0.999828917
233,ENSG00000175087,77.7984708,0.622302669,0.586282145,1.06143889,0.288490491,0.999828917
234,ENSG00000142675,14.45420866,0.225078806,0.969855688,0.232074533,0.816480124,0.999828917
235,ENSG00000130695,142.9968527,0.016415339,0.353278897,0.046465667,0.962939099,0.999828917
236,ENSG00000142669,1365.055199,0.427475611,0.263893502,1.619879258,0.105258216,0.999828917
237,ENSG00000158062,440.6811684,-0.155572343,0.324507453,-0.479410692,0.631646488,0.999828917
238,ENSG00000169442,162.2423844,0.661155583,0.361423519,1.829309792,0.067353213,0.964182475
239,ENSG00000176092,76.44442266,0.582641946,0.547337152,1.064502828,0.287100974,0.999828917
240,ENSG00000176083,37.4637216,-0.885819854,0.863421313,-1.025941611,0.304919107,0.999828917
241,ENSG00000117682,310.7181928,-0.235994192,0.316182885,-0.746385094,0.455434821,0.999828917
242,ENSG00000198830,898.8810328,0.435943969,0.246792355,1.76644033,0.077322004,0.990428686
243,ENSG00000117676,1801.981709,-0.086293568,0.281822762,-0.306198006,0.759453891,0.999828917
244,ENSG00000117713,1947.319024,-0.342623408,0.308559909,-1.110395093,0.266828812,0.999828917
245,ENSG00000060642,138.9003268,-0.176766648,0.376400022,-0.469624436,0.638623363,0.999828917
246,ENSG00000204160,1995.229249,0.149260955,0.267730749,0.557503968,0.577183149,0.999828917
247,ENSG00000142751,218.4449733,-0.141635502,0.330450933,-0.428612808,0.668205023,0.999828917
248,ENSG00000198746,82.00552371,0.043444138,0.447866525,0.097002422,0.922724471,0.999828917
249,ENSG00000090273,226.1624962,-0.081894193,0.363666412,-0.225190422,0.82183114,0.999828917
250,ENSG00000175707,12.39298613,-0.04087625,1.434932033,-0.028486541,0.977274102,0.999828917
251,ENSG00000090020,366.1156672,-0.16534268,0.378361432,-0.436996654,0.662113775,0.999828917
252,ENSG00000142784,1255.551395,-0.137445593,0.344503537,-0.398967146,0.689917413,0.999828917
253,ENSG00000186501,218.4700209,-0.42819038,0.364316586,-1.175324968,0.239864729,0.999828917
254,ENSG00000142765,754.7188249,-0.273505086,0.255038286,-1.072407951,0.283536838,0.999828917
255,ENSG00000142733,67.51814213,0.00449511,0.468445348,0.009595804,0.992343774,0.999992951
256,ENSG00000158195,3000.024381,-0.034598968,0.336412932,-0.102846723,0.918084622,0.999828917
257,ENSG00000126705,170.5631301,-0.702986678,0.38501929,-1.825847939,0.06787317,0.965165143
258,ENSG00000000938,2938.55737,0.124065158,0.311595709,0.398160676,0.690511751,0.999828917
259,ENSG00000126709,507.6892687,1.766197213,0.477146822,3.701580169,0.000214261,0.113486875
260,ENSG00000009780,80.19330152,0.272155416,0.48524171,0.560865669,0.574889116,0.999828917
261,ENSG00000117758,186.1800921,0.23452863,0.34544537,0.678916698,0.497190645,0.999828917
262,ENSG00000117751,106.9615687,0.202329845,0.443068125,0.456656287,0.647918115,0.999828917
263,ENSG00000130775,2580.91285,-0.061837605,0.293276201,-0.210851084,0.833003475,0.999828917
264,ENSG00000117748,331.996901,-0.219189802,0.294207247,-0.745018366,0.456260617,0.999828917
265,ENSG00000130768,10.49244952,-0.188917308,1.218403863,-0.15505311,0.876779448,0.999828917
266,ENSG00000158156,379.322285,0.135116867,0.33144231,0.407663304,0.683520882,0.999828917
267,ENSG00000158161,277.6518691,0.083731813,0.302723901,0.276594656,0.782091369,0.999828917
268,ENSG00000169403,1744.398194,0.169352469,0.290268401,0.583434051,0.559601141,0.999828917
269,ENSG00000126698,193.9297546,0.629986815,0.352685195,1.78625818,0.074057465,0.989650299
270,ENSG00000130770,126.9628266,0.112581949,0.419676364,0.26825897,0.788499986,0.999828917
271,ENSG00000130766,133.6606911,0.270502779,0.400051057,0.676170638,0.498932312,0.999828917
272,ENSG00000130772,89.88502067,0.226863499,0.430500507,0.526976148,0.598210152,0.999828917
273,ENSG00000204138,201.3496129,-0.42927538,0.341385219,-1.257451571,0.208590165,0.999828917
274,ENSG00000180198,108.3813589,-0.281873765,0.486139543,-0.579820688,0.562035545,0.999828917
275,ENSG00000180098,88.97824167,-0.215388745,0.495967859,-0.434279644,0.664085384,0.999828917
276,ENSG00000120656,120.4975248,-0.031395638,0.406386608,-0.077255592,0.938420218,0.999828917
277,ENSG00000188060,12.21489477,-0.134761315,1.017686354,-0.132419301,0.894652649,0.999828917
278,ENSG00000162419,188.3143289,-0.157890031,0.335849297,-0.470121665,0.638268097,0.999828917
279,ENSG00000198492,293.0001474,0.051283289,0.296149922,0.173166647,0.86252044,0.999828917
280,ENSG00000159023,6663.529526,-0.538142971,0.767192171,-0.701444816,0.483025462,0.999828917
281,ENSG00000253304,20.57306816,0.580371982,0.781930471,0.742229653,0.457948205,0.999828917
282,ENSG00000116350,724.2497152,-0.324262398,0.300628205,-1.07861602,0.280758937,0.999828917
283,ENSG00000116353,65.21508899,-0.624900367,0.55365559,-1.128680679,0.259032563,0.999828917
284,ENSG00000060656,9.642304458,-3.373447765,1.837674594,-1.835715515,0.066399742,0.961152313
285,ENSG00000162510,7.638618748,0.507594691,1.49039264,0.34057783,0.733421422,NA
286,ENSG00000162511,6595.144443,0.156534734,0.23731358,0.659611363,0.509503261,0.999828917
287,ENSG00000162512,29.66944803,0.313808499,0.695474671,0.45121485,0.651834708,0.999828917
288,ENSG00000134644,680.9985891,-0.422204343,0.284655271,-1.483212805,0.13801788,0.999828917
289,ENSG00000060688,163.2729923,0.160010599,0.359326382,0.445307128,0.656097817,0.999828917
290,ENSG00000121766,61.10369318,0.098357276,0.472901957,0.207986612,0.835239421,0.999828917
