AIHelite.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1412,ENSG00000115750,78.83149344,-0.012338379,0.191687662,-0.064367101,0.948677925,NA
1413,ENSG00000134317,13.94551625,-0.684729676,0.408709154,-1.675347052,0.093866159,NA
1414,ENSG00000172059,131.5771352,-0.066607021,0.179455941,-0.371160856,0.710517727,0.854245662
1415,ENSG00000171848,23.94115108,0.114884995,0.385242165,0.298215007,0.765539069,NA
1416,ENSG00000115756,980.8824523,0.219185184,0.108518866,2.019788734,0.043405306,0.234654151
1417,ENSG00000115758,1008.092033,0.317566872,0.248691808,1.27694947,0.201620087,0.458622628
1418,ENSG00000115761,83.54515039,-0.057399897,0.151256869,-0.379486216,0.704326838,0.851903431
1419,ENSG00000143882,14.70139511,0.185976242,0.370787266,0.501571277,0.615969128,NA
1420,ENSG00000143870,262.9013402,0.051649296,0.113565538,0.454797267,0.649255097,0.821964317
1421,ENSG00000162976,162.4887126,-0.153189693,0.15109378,-1.013871598,0.310644026,0.570022088
1422,ENSG00000134318,287.4184469,0.054365785,0.105443872,0.515589798,0.606140937,0.793781256
1423,ENSG00000169016,40.86450555,-0.412405347,0.194684973,-2.118321415,0.034147856,NA
1424,ENSG00000134324,414.717996,-0.037289361,0.122211586,-0.305121321,0.760273753,0.883185134
1425,ENSG00000071575,472.7575806,-0.29626443,0.15392641,-1.924714739,0.054265055,0.253833358
1426,ENSG00000151779,424.815484,0.117306526,0.112222954,1.045298869,0.29588486,0.554060225
1427,ENSG00000079785,155.1839665,0.069172134,0.132435778,0.522307002,0.601456595,0.790671822
1428,ENSG00000197872,792.2093582,0.505230715,0.143085268,3.530976465,0.000414029,0.096706287
1429,ENSG00000163032,6.917837377,-0.092999702,0.576171134,-0.16140986,0.871770601,NA
1430,ENSG00000163029,187.8671615,-0.275517691,0.138429802,-1.990306192,0.046557216,0.239530916
1431,ENSG00000178295,75.24789609,0.19816661,0.224040805,0.88451124,0.376420298,NA
1432,ENSG00000240857,41.73079024,-0.361795659,0.310786523,-1.164129176,0.244371666,NA
1433,ENSG00000183891,90.37021077,0.091962709,0.16396222,0.560877432,0.574881096,0.774667811
1434,ENSG00000118965,52.533853,-0.052432066,0.206500868,-0.253907244,0.799567218,NA
1435,ENSG00000068697,382.9597149,0.187990631,0.11393961,1.649914643,0.098960395,0.32963668
1436,ENSG00000055917,1343.084435,0.028835477,0.067638818,0.426315509,0.669877959,0.833094898
1437,ENSG00000143878,1029.543006,-0.037054008,0.170355201,-0.217510283,0.827810694,0.917336888
1438,ENSG00000118960,418.5844901,0.166363943,0.112580586,1.477732083,0.139479503,0.382723543
1439,ENSG00000143869,39.77277537,-0.703585181,0.340551479,-2.066017109,0.038826864,NA
1440,ENSG00000118961,76.37258468,-0.099045135,0.194109005,-0.51025523,0.609872663,NA
1441,ENSG00000119771,98.02270477,-0.17646053,0.175670913,-1.004494862,0.315140146,0.573239196
1442,ENSG00000119778,600.1412258,0.049535021,0.086274699,0.574154672,0.565863139,0.768701199
1443,ENSG00000173960,62.98564251,-0.001793558,0.192652685,-0.009309799,0.992571962,NA
1444,ENSG00000205639,204.7487581,0.522481986,0.334340228,1.562725456,0.118117184,0.354473576
1445,ENSG00000163026,56.99271739,-0.257590411,0.216058057,-1.192227748,0.233171956,NA
1446,ENSG00000115128,43.4120753,0.222247897,0.209913816,1.058757836,0.28971008,NA
1447,ENSG00000219626,79.7442204,-0.037899726,0.184893851,-0.204980995,0.837586973,NA
1448,ENSG00000115129,89.70460548,0.264075704,0.159246757,1.658279951,0.097260974,0.326771455
1449,ENSG00000176732,14.68093391,0.060562145,0.398606648,0.151934608,0.879238512,NA
1450,ENSG00000198399,1361.098127,0.127402377,0.072875714,1.748214467,0.080426897,0.298490082
1451,ENSG00000084676,1335.57276,0.307886907,0.124278648,2.477391818,0.013234652,0.164830683
1452,ENSG00000184924,5.965930456,0.036704845,0.51186476,0.071708091,0.942834217,NA
1453,ENSG00000138092,27.31380036,-0.400403903,0.294377414,-1.360171956,0.173775515,NA
1454,ENSG00000138031,96.16726095,-0.066893877,0.180342664,-0.370926522,0.71069226,0.854284283
1455,ENSG00000115137,39.06172625,-0.257440237,0.248227654,-1.037113445,0.29968299,NA
1456,ENSG00000084710,20.03716568,-0.717962122,0.404851624,-1.773395682,0.076163164,NA
1457,ENSG00000115138,14.34986404,-0.347892566,0.550327809,-0.632155162,0.527285493,NA
1458,ENSG00000119772,681.0253837,-0.049798332,0.083283189,-0.597939779,0.549880116,0.759096003
1459,ENSG00000138101,134.6763544,0.030320236,0.133488157,0.227138026,0.820316416,0.913687241
1460,ENSG00000143970,851.0119586,0.10225523,0.067169402,1.522348368,0.127921815,0.367891909
1461,ENSG00000084731,126.4305861,0.100345814,0.192559577,0.521115674,0.602286193,0.791208179
1462,ENSG00000084733,978.638568,0.125224521,0.083033618,1.508118324,0.131524246,0.37114199
1463,ENSG00000157833,28.17180191,-0.492505439,0.310422657,-1.586564088,0.112611406,NA
1464,ENSG00000084754,717.5456316,0.132243665,0.085756365,1.542085718,0.123052765,0.360791234
1465,ENSG00000138029,410.2446602,0.165184274,0.098246391,1.681326633,0.092699488,0.319120986
1466,ENSG00000173567,40.92096369,-0.01673693,0.30302913,-0.055232083,0.95595357,NA
1467,ENSG00000138018,117.6848106,-0.121198026,0.139066053,-0.871514102,0.383473509,0.632308624
1468,ENSG00000115155,24.6091921,0.770960995,0.697212777,1.10577577,0.268823585,NA
1469,ENSG00000213699,268.0140664,-0.121880969,0.096237958,-1.266454229,0.205350506,0.463723081
1470,ENSG00000084764,48.78873327,0.334455584,0.240600818,1.390084981,0.164503074,NA
1471,ENSG00000119777,215.4359796,-0.10181835,0.117294119,-0.868060141,0.38536141,0.633766277
1472,ENSG00000084693,180.9467523,-0.016433399,0.106270262,-0.15463779,0.877106876,0.941124497
1473,ENSG00000228474,145.2117615,0.291712599,0.183611905,1.588745565,0.112117847,0.34759554
1474,ENSG00000138080,32.76212437,-0.304438657,0.287813373,-1.057764112,0.290162998,NA
1475,ENSG00000138030,16.9478615,-0.177078023,0.353953944,-0.500285493,0.616874067,NA
1476,ENSG00000143994,25.92417114,-0.022665469,0.25630422,-0.088431898,0.92953341,NA
1477,ENSG00000138073,234.3729331,-0.092988486,0.099980798,-0.930063455,0.352338231,0.607637595
1478,ENSG00000138074,79.31927761,-0.173532258,0.208725883,-0.831388305,0.405754304,NA
1479,ENSG00000138085,60.24476277,-0.2357695,0.174588677,-1.350428355,0.176878621,NA
1480,ENSG00000084774,238.189721,-0.513462139,0.149997854,-3.423129908,0.000619045,0.104268964
1481,ENSG00000163794,9.353470545,0.538541873,0.519472227,1.036709653,0.299871192,NA
1482,ENSG00000115204,172.4720178,-0.196670584,0.10940195,-1.797688105,0.072226447,0.285188001
1483,ENSG00000115207,157.6843523,-0.181100947,0.113518181,-1.5953475,0.110634549,0.345984196
1484,ENSG00000115211,86.54088532,-0.32115302,0.173461972,-1.851431849,0.064107451,0.273587191
1485,ENSG00000115234,666.2918509,0.045027492,0.075491569,0.596457227,0.55086982,0.759507179
1486,ENSG00000163795,115.4404351,-0.060018235,0.118518179,-0.506405312,0.612572146,0.799024036
1487,ENSG00000115241,364.1891013,0.011843605,0.094020433,0.125968417,0.899756925,0.952547604
1488,ENSG00000115216,521.0793174,0.105651676,0.088877409,1.188734882,0.23454401,0.495831165
1489,ENSG00000157992,15.48426521,-0.037699127,0.421443674,-0.089452351,0.92872242,NA
1490,ENSG00000138002,67.05882588,-0.528768602,0.209188535,-2.527713107,0.011480812,NA
1491,ENSG00000221843,10.13916779,-1.285189417,0.561590462,-2.288481561,0.022109493,NA
1492,ENSG00000243943,90.26717494,-0.314309117,0.166820557,-1.88411502,0.059549419,0.26470698
1493,ENSG00000176714,13.61702009,-0.032733545,0.453325741,-0.072207559,0.94243673,NA
1494,ENSG00000198522,55.78276157,-0.359790861,0.185436728,-1.940235167,0.052351116,NA
1495,ENSG00000119760,143.0471948,-0.200742539,0.15870009,-1.264917609,0.205900864,0.464352689
1496,ENSG00000163798,168.7849841,0.194670166,0.12039372,1.616946185,0.105889898,0.339553146
1497,ENSG00000243147,43.11959516,-0.226998826,0.21328488,-1.064298726,0.287193395,NA
1498,ENSG00000171174,16.65049558,-0.167786838,0.34806963,-0.482049633,0.629770688,NA
1499,ENSG00000158019,101.5903157,0.214926575,0.140375313,1.531085271,0.12574832,0.3650246
1500,ENSG00000075426,2658.393703,0.333844527,0.168389332,1.982575281,0.047414891,0.240592195
1501,ENSG00000163803,308.3730151,0.206680303,0.277785582,0.744028189,0.456859422,0.689478966
1502,ENSG00000213639,950.6589858,0.195976632,0.123544385,1.586285227,0.112674622,0.348397892
1503,ENSG00000163806,32.20216268,-0.022500651,0.312484825,-0.07200558,0.942597467,NA
1504,ENSG00000171103,47.27886988,-0.150842106,0.232283574,-0.649387744,0.516087784,NA
1505,ENSG00000163811,196.9377464,-0.20757423,0.134178986,-1.54699507,0.121864434,0.359133441
1506,ENSG00000189350,57.14452919,-0.499090734,0.275873243,-1.80913063,0.070430712,NA
1507,ENSG00000115295,252.9983288,-0.051084557,0.125030575,-0.408576514,0.682850469,0.841145171
1508,ENSG00000171094,37.16707879,-0.300261432,0.306129555,-0.980831241,0.326675969,NA
1509,ENSG00000119801,587.9942468,0.144771419,0.123492715,1.172307367,0.241073675,0.503339784
1510,ENSG00000213626,1491.133069,-0.075916635,0.145937754,-0.520198737,0.602925066,0.791333138
1511,ENSG00000172954,118.3102013,-0.149747028,0.176009854,-0.850787752,0.394887267,0.639806804
1512,ENSG00000158089,58.60815533,0.715706373,0.351290231,2.037364861,0.041613492,NA
1513,ENSG00000214711,9.012076854,-1.416514428,0.652128371,-2.172140473,0.029845069,NA
1514,ENSG00000013016,170.039138,-0.107786862,0.243081887,-0.443417908,0.657463485,0.826146847
1515,ENSG00000162959,96.26481455,0.096392359,0.179511586,0.536970127,0.591288249,0.785334501
1516,ENSG00000162961,42.87477233,-0.329809781,0.222472767,-1.4824726,0.138214589,NA
1517,ENSG00000021574,258.5278507,0.115843103,0.116801053,0.991798446,0.321295856,0.578220101
1518,ENSG00000152683,167.8870563,0.08332783,0.115426646,0.721911558,0.470348855,0.69905181
1519,ENSG00000091106,291.4101941,0.536707424,0.191105112,2.808440967,0.004978201,0.138495084
1520,ENSG00000119820,678.0019466,0.003305437,0.103663976,0.031886071,0.974562907,0.987962253
1521,ENSG00000115760,1927.225489,0.081645322,0.069015775,1.182995073,0.2368111,0.498587956
1522,ENSG00000018699,93.37326538,-0.119817623,0.187611425,-0.638647797,0.52305208,0.740026933
1523,ENSG00000049323,132.8279527,0.087288467,0.314004859,0.277984446,0.781024298,0.894276082
1524,ENSG00000152689,107.0309136,-0.2036728,0.20226354,-1.006967445,0.313950419,0.572260533
1525,ENSG00000119812,78.25904898,-0.04495098,0.178860673,-0.251318408,0.801567944,NA
1526,ENSG00000150938,129.9477388,0.13166488,0.147647641,0.891750652,0.372526598,0.623418902
1527,ENSG00000171055,228.2509218,0.156136268,0.114143828,1.367890586,0.171346327,0.424649873
1528,ENSG00000115808,454.6917433,0.131120927,0.079472965,1.649880896,0.098967299,0.32963668
1529,ENSG00000008869,537.3332768,-0.014192403,0.089246964,-0.159023927,0.873650022,0.939413537
1530,ENSG00000152133,84.74738948,-0.030002867,0.191032902,-0.157056021,0.875200697,0.940318056
1531,ENSG00000055332,725.6754199,0.455665159,0.241389412,1.887676657,0.059069372,0.263832398
1532,ENSG00000218739,79.91742199,-0.471485228,0.178759141,-2.637544719,0.008350861,NA
1533,ENSG00000115816,95.50045314,-0.273900284,0.186259019,-1.470534341,0.141417092,0.384527374
1534,ENSG00000003509,66.42104257,-0.181370885,0.170551318,-1.063438776,0.287583016,NA
1535,ENSG00000115825,262.445191,-0.300284359,0.119879944,-2.504875709,0.012249443,0.164055198
1536,ENSG00000115828,427.1536038,0.438325622,0.216044934,2.028863225,0.042472223,0.23235469
1537,ENSG00000163171,939.377377,0.247338804,0.135623327,1.823718744,0.068194604,0.277155601
1538,ENSG00000115841,44.99266352,-0.18509651,0.237453877,-0.779505107,0.435682231,NA
1539,ENSG00000138061,211.9019423,0.174473758,0.214365686,0.813907116,0.415698164,0.656672678
1540,ENSG00000119787,135.1809985,0.077442321,0.140396297,0.551598029,0.581223787,0.77794256
1541,ENSG00000143889,296.5593524,0.033404908,0.116134236,0.28764049,0.773621948,0.889806483
1542,ENSG00000143891,106.4543939,0.014292389,0.190491976,0.075028826,0.940191777,0.975277098
1543,ENSG00000115875,417.3301478,-0.163505773,0.12029754,-1.35917802,0.174090185,0.428064433
1544,ENSG00000152147,29.18208877,-0.648455489,0.263729245,-2.458792499,0.013940517,NA
1545,ENSG00000163214,130.3438663,0.074046255,0.148696287,0.497969763,0.618505354,0.803889483
1546,ENSG00000214694,10.19673935,-0.206847313,0.493950952,-0.418760834,0.675390931,NA
1547,ENSG00000115904,492.1800694,-0.093222711,0.091234317,-1.021794363,0.306878238,0.566142184
1548,ENSG00000011566,80.16471536,-0.363517246,0.1788035,-2.033054425,0.042047025,NA
1549,ENSG00000138050,46.71425706,-0.064342727,0.242328785,-0.265518302,0.790610213,NA
1550,ENSG00000183023,658.0810375,0.684044285,0.204832319,3.339532985,0.000839194,0.104268964
1551,ENSG00000143924,700.7583948,-0.053465724,0.107330279,-0.498142036,0.618383934,0.803889483
1552,ENSG00000115944,188.7986336,0.036945979,0.131573168,0.280801773,0.778862444,0.893292471
1553,ENSG00000057935,87.70287484,0.011506114,0.202651534,0.056777827,0.954722177,0.981082333
1554,ENSG00000162881,139.5818982,0.189220604,0.227621724,0.831294131,0.405807489,0.648346412
1555,ENSG00000162882,55.72225788,0.170777753,0.18337322,0.931312393,0.351691993,NA
1556,ENSG00000152518,5437.120257,0.064728878,0.08696397,0.744318346,0.456683905,0.689340519
1557,ENSG00000115970,444.2326515,-0.007390023,0.086266544,-0.085664991,0.931732733,0.970466002
1558,ENSG00000152527,6.23635602,-1.728690255,0.684877175,-2.524087995,0.011599889,NA
1559,ENSG00000138036,8.215397083,-0.784846313,0.470857981,-1.666842963,0.095545635,NA
1560,ENSG00000138095,367.8460168,-0.132133153,0.106140607,-1.244887856,0.213172975,0.471756736
1561,ENSG00000138032,594.9737847,0.10476059,0.098772556,1.06062447,0.288860598,0.547510942
1562,ENSG00000138079,19.37303063,-0.082635307,0.386459543,-0.213826541,0.830682327,NA
1563,ENSG00000138078,153.1127671,-0.189136849,0.1397714,-1.353187057,0.175995879,0.430724001
1564,ENSG00000143919,73.98524885,0.019807801,0.210769509,0.093978494,0.92512624,NA
1565,ENSG00000068784,201.3127681,0.269492729,0.14453585,1.864538999,0.06224605,0.269558158
1566,ENSG00000171132,289.6311446,-0.024194266,0.143266674,-0.168875743,0.865894379,0.935710985
1567,ENSG00000116016,70.32725371,0.333661652,0.259260028,1.28697684,0.198102361,NA
1568,ENSG00000250565,30.63376519,0.114081739,0.256854853,0.44414866,0.656935107,NA
1569,ENSG00000119729,372.4134975,0.045972031,0.110092747,0.417575474,0.676257532,0.837358461
1570,ENSG00000151665,66.14016193,-0.153419976,0.182377953,-0.841219972,0.400224714,NA
1571,ENSG00000119878,87.32587545,0.300772799,0.168618064,1.78375194,0.074463982,0.288985744
1572,ENSG00000171150,111.7891322,-0.399108945,0.172931463,-2.307902438,0.021004563,0.187671806
1573,ENSG00000180398,183.1294181,-0.012272392,0.115423537,-0.106324864,0.915324605,0.962546795
1574,ENSG00000068724,727.5490952,-0.011490417,0.090103672,-0.127524406,0.898525358,0.951830256
1575,ENSG00000239605,20.49016401,-0.165919322,0.294904018,-0.562621436,0.573692692,NA
1576,ENSG00000143933,778.9112627,0.06323155,0.124725802,0.506964464,0.612179753,0.79881967
1577,ENSG00000095002,106.3723611,-0.107018633,0.179797848,-0.595216432,0.551698808,0.759982888
1578,ENSG00000184261,25.44798849,-0.441810926,0.313779728,-1.408028903,0.159122512,NA
1579,ENSG00000116062,265.5872384,-0.050161364,0.101623867,-0.493598257,0.621589932,0.806078904
1580,ENSG00000138081,382.4918243,0.175501973,0.095434293,1.838982283,0.065917792,0.27581101
1581,ENSG00000170802,497.3411935,0.083761007,0.100404773,0.834233317,0.40414952,0.647585573
1582,ENSG00000162869,402.6504463,0.224621351,0.10006706,2.244708203,0.024786871,0.193681268
1583,ENSG00000243244,19.35422631,0.289877296,0.35304156,0.821085472,0.411597584,NA
1584,ENSG00000179915,14.94534255,-0.238452517,0.430734275,-0.553595409,0.579855769,NA
1585,ENSG00000115239,40.37320725,0.242112867,0.242204576,0.999621357,0.317493784,NA
1586,ENSG00000270898,6.71973732,-0.313779989,0.611398412,-0.513216886,0.607799615,NA
1587,ENSG00000143942,16.68597253,-0.345470483,0.372831007,-0.926614141,0.35412691,NA
1588,ENSG00000068912,95.36731143,-0.204232434,0.156304389,-1.30663275,0.191337468,0.447505597
1589,ENSG00000119737,32.26239965,-0.087910014,0.247861235,-0.354674318,0.722833593,NA
1590,ENSG00000068878,684.1233939,0.240932053,0.11564842,2.083314691,0.037222549,0.222474865
1591,ENSG00000170634,79.12164387,-0.160299469,0.184486333,-0.868896174,0.384903922,NA
1592,ENSG00000178021,9.012697863,-0.216396484,0.516792026,-0.418730308,0.675413243,NA
1593,ENSG00000115306,1240.760128,-0.25316523,0.122126893,-2.072968733,0.03817519,0.224067445
1594,ENSG00000214595,66.00121517,-0.177119905,0.218129949,-0.811992603,0.416795876,NA
1595,ENSG00000115310,1395.692142,0.194358666,0.105275845,1.84618481,0.064865376,0.274684669
1596,ENSG00000162994,28.1281668,-0.748090878,0.306444973,-2.441191549,0.014638888,NA
1597,ENSG00000143947,553.8689436,-0.026308005,0.209856672,-0.125361776,0.900237148,0.952933392
1598,ENSG00000085760,89.87669044,0.022997546,0.172552537,0.133278513,0.89397312,0.949478616
1599,ENSG00000115355,258.455849,0.03676262,0.139953446,0.262677493,0.792799166,0.90027329
1600,ENSG00000163001,81.58596096,-0.443364337,0.197427353,-2.245708765,0.024722668,0.193547208
1601,ENSG00000275052,813.1274849,-0.047589725,0.070058439,-0.679286111,0.496956595,0.719998479
1602,ENSG00000138035,91.07844787,-0.173636579,0.182231374,-0.952835812,0.340673266,0.596268801
1603,ENSG00000028116,130.8532812,-0.063708401,0.154610054,-0.412058591,0.680296479,0.839831872
1604,ENSG00000115392,34.03369281,-0.04611187,0.24004177,-0.192099356,0.847664379,NA
1605,ENSG00000119866,237.6717884,-0.286367414,0.151986799,-1.884159782,0.059543366,0.26470698
1606,ENSG00000115421,267.0438996,-0.074871925,0.095049824,-0.787712402,0.430864949,0.666508141
1607,ENSG00000162924,463.3187154,0.149554519,0.108238756,1.38170952,0.16706091,0.420617249
1608,ENSG00000162927,91.69175038,0.19876754,0.186263319,1.067131958,0.285912253,0.545567258
1609,ENSG00000162928,109.6941058,-0.077257655,0.15629307,-0.494312738,0.621085331,0.805938868
1610,ENSG00000162929,49.52291483,-0.046896439,0.17879916,-0.262285568,0.793101288,NA
1611,ENSG00000237651,6.621268351,-0.391208137,0.630071161,-0.620895165,0.534668603,NA
1612,ENSG00000115464,1387.310694,0.081822411,0.067232721,1.217002817,0.223603144,0.484536026
1613,ENSG00000082898,615.3630198,-0.004974871,0.089898451,-0.055338782,0.955868566,0.981082333
1614,ENSG00000170264,7.514958639,-0.545619877,0.582119054,-0.937299463,0.348604539,NA
1615,ENSG00000115484,269.8081988,-0.04560717,0.105869442,-0.430786917,0.666623313,0.831753194
1616,ENSG00000173163,47.05298272,-0.158073682,0.222032879,-0.711938175,0.476503062,NA
1617,ENSG00000170340,206.0306546,0.404258011,0.149534926,2.703435387,0.006862679,0.144819895
1618,ENSG00000115504,92.13774661,-0.0741923,0.157550454,-0.470911371,0.637704028,0.815135737
1619,ENSG00000115507,45.55262388,0.586990502,0.382071495,1.536336811,0.124455796,NA
1620,ENSG00000143951,94.39135209,-0.033311736,0.169154955,-0.196930301,0.843882081,0.925059983
1621,ENSG00000014641,145.0103531,0.030772494,0.130315823,0.236137818,0.813325729,0.910115907
1622,ENSG00000169764,376.7783521,0.09032093,0.091120206,0.991228338,0.321574096,0.578467788
1623,ENSG00000143952,159.7651731,-0.157891018,0.144360937,-1.093723975,0.274076056,0.532420874
1624,ENSG00000197329,1500.503903,0.253563135,0.152497134,1.662740325,0.096364427,0.325296697
1625,ENSG00000119862,126.9380424,0.166179508,0.256589618,0.647647045,0.517213262,0.735410333
1626,ENSG00000119844,220.1636709,0.036624697,0.102785632,0.356321172,0.721600056,0.85860793
1627,ENSG00000179833,388.376621,0.034966192,0.100904336,0.346528143,0.728945838,0.864106952
1628,ENSG00000115902,130.8291077,-0.216528998,0.163942207,-1.320764198,0.186580001,0.441778489
1629,ENSG00000011523,469.9715678,0.0723683,0.083394426,0.867783419,0.385512909,0.633766277
1630,ENSG00000138069,431.3179289,0.120314867,0.113527703,1.059784211,0.289242781,0.547856723
1631,ENSG00000138071,3446.634303,0.173701789,0.107325538,1.618457187,0.105564106,0.339280555
1632,ENSG00000198369,28.22700413,-0.37496661,0.345627133,-1.084887657,0.277971415,NA
1633,ENSG00000143995,29.85208604,-0.387247112,0.314898752,-1.229751183,0.218790294,NA
1634,ENSG00000143971,42.93640979,-0.470478634,0.290650771,-1.618707677,0.105510174,NA
1635,ENSG00000197223,68.48881741,0.129555551,0.176913349,0.732310771,0.463978906,NA
1636,ENSG00000243667,7.435369236,-0.604705546,0.54817656,-1.103121859,0.269974249,NA
1637,ENSG00000115946,41.00000529,-0.139526937,0.207856651,-0.671265204,0.502051597,NA
1638,ENSG00000221823,439.1052931,0.349339428,0.17095804,2.043422049,0.041010677,0.230718008
1639,ENSG00000119865,14.29986727,1.098167519,0.459469293,2.390078154,0.016844788,NA
1640,ENSG00000115956,1594.611467,0.141590179,0.120431002,1.175695433,0.239716604,0.501768805
1641,ENSG00000204923,45.70527042,-0.168591456,0.226288912,-0.745027474,0.456255111,NA
1642,ENSG00000169621,38.40143463,0.086562359,0.27338756,0.31662874,0.751525326,NA
1643,ENSG00000163219,2377.775717,0.231586225,0.109081279,2.123061136,0.033748729,0.214097566
1644,ENSG00000198380,186.0488819,-0.138620134,0.121176226,-1.143954876,0.252642351,0.513294549
1645,ENSG00000169599,41.71555252,-0.29581752,0.254423549,-1.162697088,0.244952424,NA
1646,ENSG00000115977,1318.942878,-0.096345063,0.098615994,-0.976971978,0.328583025,0.58544416
1647,ENSG00000196975,170.754173,0.076962531,0.126339209,0.609173762,0.54240927,0.753620985
1648,ENSG00000087338,292.9295291,0.089338309,0.118352493,0.754849403,0.450339347,0.684231217
1649,ENSG00000124380,44.45056077,-0.357389558,0.225706347,-1.583427149,0.113324139,NA
1650,ENSG00000059728,5992.17766,0.466366733,0.192380022,2.424195242,0.015342355,0.171052701
1651,ENSG00000244617,92.63371424,0.495347956,0.286290565,1.730228014,0.083589545,0.303937284
1652,ENSG00000169564,756.6757385,0.26375997,0.140347646,1.879333049,0.060199032,0.265192888
1653,ENSG00000115998,94.93154641,0.154581911,0.174177302,0.887497449,0.374811139,0.624855887
1654,ENSG00000116001,362.9340759,-0.171758239,0.11378275,-1.509527934,0.131163922,0.370940953
1655,ENSG00000116005,113.2532342,-0.077812378,0.171552257,-0.453578283,0.650132387,0.822461451
1656,ENSG00000143977,49.80112318,-0.387954314,0.206832909,-1.875689497,0.060697929,NA
1657,ENSG00000035141,34.1086975,-0.247746729,0.266776605,-0.928667374,0.353061494,NA
1658,ENSG00000163235,225.0172113,0.580833578,0.230266211,2.52244381,0.011654257,0.164055198
1659,ENSG00000075340,104.0763008,-0.035758066,0.233647464,-0.153042816,0.878364511,0.941474648
1660,ENSG00000152672,10.79896335,0.038257988,0.696579224,0.054922666,0.956200074,NA
1661,ENSG00000144031,20.91824563,0.065287859,0.351246104,0.185874969,0.852542812,NA
1662,ENSG00000144043,194.5516119,-0.110566771,0.110737865,-0.998454964,0.318058792,0.575288579
1663,ENSG00000124357,1280.900475,0.058210554,0.100913444,0.576836459,0.564049938,0.767488488
1664,ENSG00000124370,44.91886942,-0.137482554,0.233447918,-0.58892174,0.555913773,NA
1665,ENSG00000124383,88.95322185,-0.303711605,0.173330295,-1.752213049,0.079737181,0.297675827
1666,ENSG00000124374,43.29486367,-0.513794593,0.300354452,-1.710627523,0.087149895,NA
1667,ENSG00000075292,981.4550714,0.10088607,0.074613895,1.352108342,0.176340659,0.431183044
1668,ENSG00000135636,4310.902257,0.559597801,0.22459129,2.491627349,0.012715937,0.164545581
1669,ENSG00000003137,8.26089207,0.413516586,1.339407313,0.30873102,0.757526145,NA
1670,ENSG00000144036,132.2047297,0.027762824,0.157438502,0.176340756,0.860026245,0.932513928
1671,ENSG00000116096,6.658036972,0.47585406,0.584967744,0.813470596,0.415948298,NA
1672,ENSG00000135638,10.97376206,-0.16522921,0.391691857,-0.421834683,0.673145688,NA
1673,ENSG00000144040,310.2952774,0.094034803,0.144809429,0.649369335,0.51609968,0.734810203
1674,ENSG00000135631,80.74268754,0.047626172,0.287370735,0.165730764,0.868368834,0.93672044
1675,ENSG00000135632,71.72031267,-0.26891066,0.230174217,-1.168291843,0.242689065,NA
1676,ENSG00000135617,23.73600729,-0.368556459,0.310943796,-1.185283202,0.235905493,NA
1677,ENSG00000135624,381.8564567,0.011182873,0.086264613,0.129634532,0.896855581,0.950576803
1678,ENSG00000163013,209.7249861,0.002482617,0.128011895,0.019393641,0.984527083,0.992795989
1679,ENSG00000116127,399.3826936,-0.070986008,0.120266068,-0.590241365,0.555028843,0.761764357
1680,ENSG00000144034,33.42145795,-0.200623123,0.256164146,-0.783181899,0.433520303,NA
1681,ENSG00000144048,156.2568125,0.024380078,0.131131148,0.185921334,0.852506452,0.928816616
1682,ENSG00000124356,224.4990711,0.318117613,0.104937387,3.031499278,0.002433425,0.113340466
1683,ENSG00000114956,112.2016478,0.057569649,0.141539765,0.406738337,0.68420018,0.841145171
1684,ENSG00000187605,1461.50386,0.28145365,0.115690895,2.432807264,0.014982274,0.170206965
1685,ENSG00000163170,13.53102571,-0.623645749,0.39815354,-1.566344855,0.117267905,NA
1686,ENSG00000114978,1602.444091,0.086231076,0.083617023,1.031262208,0.302417876,0.561058462
1687,ENSG00000065911,89.81990912,0.156480465,0.179516971,0.87167505,0.383385675,0.632308624
1688,ENSG00000188687,17.80987565,-0.177067575,0.371330055,-0.476846872,0.633471166,NA
1689,ENSG00000204843,603.4284426,0.092524936,0.092853624,0.996460155,0.319026618,0.576279036
1690,ENSG00000159239,21.86093285,-0.345611666,0.392754489,-0.879968722,0.378876254,NA
1691,ENSG00000005448,44.40792408,-0.157792367,0.265989829,-0.593227071,0.553029198,NA
1692,ENSG00000114993,11.40261316,-0.797576841,0.492802085,-1.618452653,0.105565083,NA
1693,ENSG00000239779,51.64154043,-0.301447052,0.194882281,-1.54681611,0.121907594,NA
1694,ENSG00000115275,295.8982608,-0.267963579,0.090711763,-2.95401138,0.003136724,0.119412865
1695,ENSG00000204822,17.25597892,-0.267167503,0.361994749,-0.738042483,0.460488634,NA
1696,ENSG00000135637,248.8570638,-0.229683853,0.118141042,-1.94414955,0.051877419,0.249871349
1697,ENSG00000115282,126.1313948,-0.042011108,0.147357523,-0.285096462,0.77557024,0.890882583
1698,ENSG00000179528,30.83833113,0.319375678,0.361901623,0.882493079,0.377510221,NA
1699,ENSG00000115289,55.14204726,-0.144158999,0.203935245,-0.706886141,0.479637237,NA
1700,ENSG00000115307,203.6305272,-0.254828418,0.114252972,-2.230387649,0.025721719,0.196689872
1701,ENSG00000115317,75.43755168,-0.066462897,0.16649261,-0.399194275,0.689750062,NA
1702,ENSG00000115318,76.84028328,0.11719258,0.189783326,0.617507255,0.536900197,NA
