"modLLIDs" "row" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"83" "ENSG00000116237" "ENSG00000116237" 148.829553822597 -0.140552050257469 0.100843818497977 -1.39375970040532 0.163390181392395 0.327337248201943
"91" "ENSG00000162408" "ENSG00000162408" 288.777681326283 -0.16520324817228 0.084790197519526 -1.94837673463653 0.0513699015372569 0.153081004428895
"93" "ENSG00000204859" "ENSG00000204859" 418.304186526646 0.177071224842848 0.0780481431005718 2.26874359604785 0.0232839227848195 0.0919671314820698
"94" "ENSG00000162413" "ENSG00000162413" 1566.425432435 0.29218106746571 0.0941006358263198 3.10498505031342 0.00190288642042964 0.0196059007524723
"95" "ENSG00000116273" "ENSG00000116273" 91.8349567436564 0.0853857358405241 0.116109454883284 0.735390032847505 0.462101990291652 0.63873850651013
"97" "ENSG00000007923" "ENSG00000007923" 135.497722646265 -0.0469979117208776 0.0999157766226517 -0.470375283158464 0.638086919919377 0.778148322673464
"99" "ENSG00000049245" "ENSG00000049245" 359.91283397838 0.233695614239319 0.0814421738746462 2.86946680228622 0.00411164491588409 0.0309452609674349
"100" "ENSG00000049246" "ENSG00000049246" 39.4342560696643 -0.0800940277185375 0.195519383588591 -0.409647505267663 0.6820645434332 0.807856167207612
"102" "ENSG00000049249" "ENSG00000049249" 80.3876078522109 0.26736292838601 0.182990599417045 1.46107466305783 0.143994952616418 0.301644253996581
"106" "ENSG00000142599" "ENSG00000142599" 2065.95894870445 0.20918615995407 0.0850310383105571 2.46011531918573 0.0138892379102838 0.0655487277692881
"114" "ENSG00000171612" "ENSG00000171612" 32.6756702068125 -0.231407713855403 0.231169651724416 -1.00102981567525 0.316812393987618 0.503580948198455
"116" "ENSG00000171608" "ENSG00000171608" 4398.31240858931 0.118505277816168 0.0847317732224861 1.39859315235856 0.16193502094575 0.325364571225131
"119" "ENSG00000162441" "ENSG00000162441" 95.9003605693342 0.0459461112508216 0.101562644962657 0.452391834298087 0.650986728515376 0.787345676998638
"120" "ENSG00000173614" "ENSG00000173614" 72.0618102546338 0.387512858641673 0.13221429313353 2.93094528176543 0.00337932299286429 0.027607132418244
"122" "ENSG00000130939" "ENSG00000130939" 705.218299891932 0.12985174665638 0.0684628798743962 1.89667374341555 0.0578710111527787 0.165410067374682
"123" "ENSG00000054523" "ENSG00000054523" 729.154202388314 0.364306701164229 0.117639917396785 3.09679494193683 0.0019562514552194 0.0198516453754097
"124" "ENSG00000142657" "ENSG00000142657" 1609.59881763306 0.492475727645786 0.130857377473245 3.76345405322276 0.000167582528596191 0.00514361833127917
"129" "ENSG00000142655" "ENSG00000142655" 114.957104934257 -0.0954145003993629 0.11549688878081 -0.826121823769997 0.408734988967917 0.589697512783571
"135" "ENSG00000116649" "ENSG00000116649" 124.108240651038 -0.117904785764038 0.106282514234796 -1.10935262129353 0.267278092773298 0.450266196070492
"136" "ENSG00000171824" "ENSG00000171824" 170.721777894457 -0.155508700766313 0.0980178676508325 -1.58653421558076 0.112618176880081 0.258329617054095
"139" "ENSG00000120942" "ENSG00000120942" 172.877088561707 -0.206576859112118 0.109315802523711 -1.88972549570142 0.0587946824092097 0.167312863524041
"146" "ENSG00000177674" "ENSG00000177674" 838.452793852642 0.441320141700292 0.103512097063128 4.26346440871689 2.01281573454231e-05 0.00153653647891424
"148" "ENSG00000177000" "ENSG00000177000" 409.322936350159 -0.138819668573234 0.0702716052170109 -1.97547313946415 0.0482144798916088 0.146689809939377
"149" "ENSG00000011021" "ENSG00000011021" 186.443973806833 -0.177387365887825 0.0948714446100038 -1.86976562459891 0.0615163719125246 0.172228261063024
"152" "ENSG00000116685" "ENSG00000116685" 769.460680177676 0.29345031707539 0.0927252820312598 3.16472822348991 0.00155227870343729 0.0172808602628872
"153" "ENSG00000083444" "ENSG00000083444" 305.779872147854 0.347155530317942 0.116984903698618 2.9675241791223 0.00300208669411844 0.0255557792730314
"154" "ENSG00000116688" "ENSG00000116688" 945.767184769618 0.433576659159033 0.129161920367886 3.35684587163226 0.000788370470761155 0.0118669439875392
"157" "ENSG00000028137" "ENSG00000028137" 5176.65467519263 0.341423171416895 0.0853132060958961 4.00199672525633 6.28101682419971e-05 0.00290052535207794
"191" "ENSG00000116731" "ENSG00000116731" 1318.38568182613 0.0762387015710077 0.0419738424711603 1.81633839273568 0.0693184793051032 0.185585981031836
"192" "ENSG00000189337" "ENSG00000189337" 79.6086128468039 0.235674162820971 0.243102520476513 0.9694435185576 0.332323948116652 0.518143280379225
"195" "ENSG00000142634" "ENSG00000142634" 3933.06584288898 0.202776329286496 0.0884886925653559 2.29155074403127 0.0219315805358426 0.0886005707145588
"199" "ENSG00000132906" "ENSG00000132906" 120.818807261165 -0.0101536951045124 0.105662803237125 -0.0960952652536186 0.923444911686169 0.959203424668095
"200" "ENSG00000116138" "ENSG00000116138" 181.512321734186 -0.0210793549110436 0.0905679970352654 -0.232746175261397 0.815958510994741 0.895148213442906
"204" "ENSG00000116786" "ENSG00000116786" 493.280809912027 0.10513159877066 0.0640219361357166 1.64211839123074 0.100565470961702 0.238845748838135
"209" "ENSG00000065526" "ENSG00000065526" 1756.19724081416 0.028551232421932 0.0531366638400209 0.537316992799764 0.591048669596138 0.742658473858827
"210" "ENSG00000116809" "ENSG00000116809" 302.814436821279 -0.11436910591642 0.0716926517557334 -1.59526957248131 0.110651966749789 0.254913682365378
"218" "ENSG00000132881" "ENSG00000132881" 29.1190723184245 -0.357723877982348 0.18733661515892 -1.90952461524346 0.0561944494343337 0.161873320193074
"220" "ENSG00000055070" "ENSG00000055070" 451.928951402456 0.0684275775587661 0.0631125475408033 1.08421510816889 0.278269434466631 0.46329634210306
"222" "ENSG00000157191" "ENSG00000157191" 716.046472570173 -0.0236923429378865 0.0631013785427354 -0.375464743957073 0.70731486196812 0.824564181259719
"226" "ENSG00000159363" "ENSG00000159363" 257.331468290801 0.0112347527138001 0.0758759499227758 0.148067374777311 0.882289596750404 0.934662224648114
"227" "ENSG00000117118" "ENSG00000117118" 183.303935928558 0.141152797984684 0.0804982509722522 1.75348900479017 0.0795181052186213 0.203777623983406
"228" "ENSG00000117115" "ENSG00000117115" 1802.74364569692 0.658868367181268 0.203981426450749 3.23004098287522 0.00123772474618237 0.01540980492051
"231" "ENSG00000159339" "ENSG00000159339" 819.057714138595 0.381077000145749 0.176197787900562 2.16277970731852 0.0305581271009405 0.109291555277961
"244" "ENSG00000127463" "ENSG00000127463" 277.272794915435 -0.20690641301252 0.0709272214839287 -2.91716506982305 0.00353228781491505 0.0282890544868686
"249" "ENSG00000077549" "ENSG00000077549" 1993.30404033904 0.166788228806705 0.0634334553959743 2.62934168989461 0.00855503540124589 0.0483291668318341
"253" "ENSG00000158748" "ENSG00000158748" 14.9302921861222 -0.883514373107447 0.343381051676045 -2.57298522674739 0.0100825511380047 NA
"254" "ENSG00000162542" "ENSG00000162542" 185.059660810399 -0.115174677610473 0.0995813224144206 -1.15658915565671 0.247440254917465 0.427529047150164
"256" "ENSG00000169914" "ENSG00000169914" 106.813642595063 -0.270329283959287 0.130818193705899 -2.06645021079431 0.0387859890458068 0.128079019348089
"266" "ENSG00000090432" "ENSG00000090432" 170.998035611767 0.160937919170509 0.0919103367104525 1.75103176563825 0.0799404384465847 0.204566781536363
"268" "ENSG00000158825" "ENSG00000158825" 506.751756766327 0.658639268682855 0.174497327095915 3.77449488564844 0.000160332197331464 0.00501900048362554
"273" "ENSG00000127483" "ENSG00000127483" 1089.35647329183 -0.0457764436926693 0.0517754928867124 -0.884133421826243 0.376624193300632 0.560979531104468
"274" "ENSG00000075151" "ENSG00000075151" 563.161426115398 0.244157737806877 0.0851216892385902 2.86833755287116 0.00412635035797918 0.0310162243020481
"275" "ENSG00000117298" "ENSG00000117298" 2307.25848462978 0.314064723114919 0.112789440556866 2.78452239468794 0.00536066191044901 0.0360732349280129
"277" "ENSG00000162551" "ENSG00000162551" 1925.82658540201 0.73794916490357 0.239360863231057 3.08299842732111 0.00204926237934136 0.0203816654243122
"279" "ENSG00000090686" "ENSG00000090686" 649.945347131327 -0.0308944725385477 0.056844693309256 -0.54348912343445 0.586793077561307 0.739711157244794
"286" "ENSG00000184677" "ENSG00000184677" 439.006044719139 -0.296090712075569 0.0928493374110222 -3.18893726473077 0.00142796863849371 0.01650658732953
"294" "ENSG00000004487" "ENSG00000004487" 243.711268765188 -0.249629386703424 0.085463148360555 -2.92090089696063 0.00349020831136386 0.0281746243837599
"295" "ENSG00000169641" "ENSG00000169641" 183.354015357302 -0.100413928546009 0.109300242281947 -0.918698133229981 0.358253486520722 0.543786699488393
"297" "ENSG00000125944" "ENSG00000125944" 546.121408091849 -0.0305575257936411 0.066727763766734 -0.457943201880161 0.646993247828824 0.784009930133904
"304" "ENSG00000011007" "ENSG00000011007" 212.962821539711 -0.0375293746366966 0.0878432687423186 -0.427231080696531 0.669211025390103 0.800574418895497
"306" "ENSG00000011009" "ENSG00000011009" 241.314756174885 0.051658794121375 0.0693517870997337 0.744880503902306 0.456343962084736 0.633012344338426
"307" "ENSG00000117308" "ENSG00000117308" 47.9800996227777 0.187683400171661 0.141646295429403 1.32501453428553 0.185166330720847 0.355196703590309
"317" "ENSG00000001460" "ENSG00000001460" 35.8061956997357 -0.354441576783241 0.182203163029856 -1.94530968008037 0.0517377177737276 0.153826153299935
"324" "ENSG00000117614" "ENSG00000117614" 204.303826106595 0.230672426183066 0.0968454045715533 2.38186238369871 0.0172253332761384 0.0752318904023315
"325" "ENSG00000117616" "ENSG00000117616" 1856.58382933322 0.0853977526766914 0.0797037464713555 1.07143963059983 0.28397180143604 0.469730195255676
"327" "ENSG00000183726" "ENSG00000183726" 438.553895517224 0.198752457152281 0.0768838515688126 2.58510016208532 0.0097350712127308 0.0525239946929562
"338" "ENSG00000158006" "ENSG00000158006" 154.05060273707 -0.251942677820222 0.0973125286704013 -2.58900556035857 0.00962535402225119 0.0521454663067212
"342" "ENSG00000175087" "ENSG00000175087" 65.6873134019054 -0.20958496382738 0.144175744556455 -1.45367700005401 0.146035877731867 0.30466686399571
"348" "ENSG00000130695" "ENSG00000130695" 128.47984705449 -0.0929442540396873 0.115699385346256 -0.803325391587267 0.421786685515119 0.602054914389964
"349" "ENSG00000142669" "ENSG00000142669" 1516.98149826552 0.34411026445043 0.0983824275216803 3.49768015608884 0.00046932361200264 0.00922276817665101
"350" "ENSG00000158062" "ENSG00000158062" 490.668748393143 -0.0796552325792834 0.0857518853844451 -0.928903571299581 0.352939062027661 0.538361439366443
"351" "ENSG00000169442" "ENSG00000169442" 117.509962737815 -0.283247194456114 0.145298043053597 -1.94942195024356 0.051245055295166 0.152863960936303
"352" "ENSG00000176092" "ENSG00000176092" 48.1779206079501 0.0848546016469649 0.182526077575396 0.464890292796185 0.642010022409611 0.780320958149523
"355" "ENSG00000117682" "ENSG00000117682" 310.521071654669 -0.120358020947425 0.0657237788550425 -1.83127055449568 0.0670601703709366 0.182027098333117
"357" "ENSG00000117676" "ENSG00000117676" 2111.33150964444 0.230787322558868 0.0917684226202341 2.51488819322892 0.0119070137886048 0.0597287869404386
"360" "ENSG00000204160" "ENSG00000204160" 2343.54928497935 0.322996296333389 0.120309935879366 2.68470175777714 0.00725945532209389 0.0433428932283066
"366" "ENSG00000175707" "ENSG00000175707" 10.6944350435665 -0.355080770242491 0.311369992392725 -1.14038211426178 0.254127141043036 NA
"367" "ENSG00000253368" "ENSG00000253368" 6.05173346396025 0.493349786346841 0.47455951804476 1.03959517739629 0.298528018410879 NA
"369" "ENSG00000090020" "ENSG00000090020" 435.453512752148 0.222794524888847 0.100850347840638 2.20915970702354 0.0271635343796261 0.101763706235464
"379" "ENSG00000000938" "ENSG00000000938" 3440.02367605095 0.302315195617356 0.107759437428436 2.80546375177698 0.00502442323057718 0.0347453644109796
"381" "ENSG00000009780" "ENSG00000009780" 79.8173913319479 -0.0320156443351736 0.107420696821383 -0.298039812461918 0.765672777662392 0.86362151777749
"384" "ENSG00000130775" "ENSG00000130775" 3069.88084904966 0.252896458262086 0.0905186474021065 2.7938603317685 0.00520829679954765 0.035604065617015
"385" "ENSG00000117748" "ENSG00000117748" 360.926756510311 0.108345772265093 0.0862588023778976 1.25605467822788 0.209096146509738 0.383304896049973
"387" "ENSG00000158156" "ENSG00000158156" 397.560056388389 0.19275574255174 0.123010044261753 1.56699189654444 0.117116585747472 0.265181545078444
"389" "ENSG00000169403" "ENSG00000169403" 2152.57027200738 0.253047483276595 0.117113581033487 2.16070144080251 0.0307184095512096 0.109697941277041
"392" "ENSG00000130766" "ENSG00000130766" 134.510715998011 0.197880846329818 0.107693753481731 1.83744033365303 0.0661449171475049 0.180166739107059
"393" "ENSG00000130772" "ENSG00000130772" 91.5119023327464 0.0933518980040146 0.112014685393619 0.833389815594056 0.404624916636669 0.586025689291694
"396" "ENSG00000180098" "ENSG00000180098" 93.5453072785176 -0.169570389554145 0.118364056261652 -1.43261725653689 0.151967247436009 0.311784809922813
"397" "ENSG00000120656" "ENSG00000120656" 132.366806504742 0.125690368395421 0.0944672603036436 1.33051776871075 0.183347735892948 0.352829592921509
"398" "ENSG00000188060" "ENSG00000188060" 23.2825145058873 0.214129882505082 0.314139018080025 0.681640516398805 0.49546628883394 0.665984643440636
"400" "ENSG00000198492" "ENSG00000198492" 317.490933042973 0.0209631482267334 0.0495797284853227 0.422816922705401 0.672428839822885 0.801930926120469
"404" "ENSG00000116350" "ENSG00000116350" 797.325702823933 0.0723109988982937 0.0522666376363761 1.38350202286529 0.166510987498135 0.33070780698821
"405" "ENSG00000116353" "ENSG00000116353" 52.7674786508062 -0.42846122969342 0.15422862281935 -2.77809152322705 0.00546792143839862 0.0365409415569162
"408" "ENSG00000162511" "ENSG00000162511" 7626.35531601211 0.283099462445888 0.0805439750552146 3.51484344113656 0.000440013307188486 0.00888796639056329
"413" "ENSG00000121766" "ENSG00000121766" 52.5570147553381 -0.0698172965720308 0.133129248439925 -0.524432439829601 0.599977798537141 0.750158498041304
"424" "ENSG00000121775" "ENSG00000121775" 101.186458470429 -0.12791698436792 0.090961300622507 -1.40627919227739 0.159641236375331 0.32229819248298
"429" "ENSG00000222046" "ENSG00000222046" 36.9289150531201 0.07386571132416 0.179426560098682 0.411676572763447 0.680576498436864 0.806782022347865
"430" "ENSG00000160055" "ENSG00000160055" 60.8993733794378 0.290992755461286 0.120412904829143 2.41662433004322 0.015665175348906 0.0708277723014432
"443" "ENSG00000162521" "ENSG00000162521" 515.344100158512 -0.0922556444203879 0.0527621754302035 -1.74851858681279 0.0803742699863087 0.205230216759132
"447" "ENSG00000116497" "ENSG00000116497" 320.646797589288 -0.102845967859549 0.074341699515878 -1.38342233940433 0.166535404675927 0.33070780698821
"448" "ENSG00000160097" "ENSG00000160097" 20.7872685153756 -0.253405630944565 0.224820794078874 -1.12714498666731 0.259681185619471 0.440902948894064
"451" "ENSG00000116514" "ENSG00000116514" 1130.03026841945 0.32416149723918 0.102069169636983 3.17590020955481 0.00149372324689676 0.0168362516687616
"452" "ENSG00000004455" "ENSG00000004455" 393.940895687941 0.00055544413866073 0.0686019511742711 0.00809662304283041 0.993539900061865 0.997406088515431
"456" "ENSG00000184389" "ENSG00000184389" 13.7733041610762 -0.00922124343370715 0.335122246331271 -0.027516058795428 0.97804813163039 NA
"457" "ENSG00000134686" "ENSG00000134686" 1975.3305139234 0.733030300739172 0.201048648128612 3.64603446758941 0.000266318270399216 0.00665048070563321
"470" "ENSG00000163867" "ENSG00000163867" 83.7261235306437 -0.123363404538617 0.128916829439056 -0.9569224210322 0.338606413510827 0.524391647639742
"471" "ENSG00000197056" "ENSG00000197056" 74.5554545927234 -0.162810605566338 0.14306980332479 -1.1379802151313 0.255128743910986 0.436250683210289
"472" "ENSG00000116560" "ENSG00000116560" 1817.59693843871 -0.118505699026402 0.0398597423798953 -2.9730673594663 0.00294839738650484 0.0253731326782244
"473" "ENSG00000146463" "ENSG00000146463" 198.861976955107 -0.22854960234804 0.092770685843433 -2.46359720498087 0.0137550592232009 0.065072223834185
"474" "ENSG00000142687" "ENSG00000142687" 780.59346289163 0.188809039506839 0.0969434238480572 1.94762091137575 0.0514603397217874 0.153195176948426
"478" "ENSG00000142686" "ENSG00000142686" 44.428852316518 -0.204445605703598 0.156381620157417 -1.30735060487159 0.19109366489993 0.361988958444047
"480" "ENSG00000134698" "ENSG00000134698" 1420.0423110239 0.287134961741689 0.106461762127481 2.69707128647619 0.00699522935830896 0.0422806767795785
"484" "ENSG00000116863" "ENSG00000116863" 146.648399129293 0.182919743759885 0.0937670791576428 1.95078854330481 0.0510822052622787 0.152680878166652
"489" "ENSG00000214193" "ENSG00000214193" 36.9023972503918 0.0453236567843604 0.226398015613722 0.200194585016553 0.841328401985791 0.910658014339836
"490" "ENSG00000142694" "ENSG00000142694" 19.2905547029989 0.151929776705385 0.212081080961766 0.716375906876742 0.473759267670928 0.648598340600842
"491" "ENSG00000196182" "ENSG00000196182" 1888.24512244336 0.261160387045746 0.10299043552791 2.53577320755162 0.0112199370676074 0.0575330210657961
"492" "ENSG00000181817" "ENSG00000181817" 218.079222686913 0.08132736809523 0.0937227228588063 0.867744401939219 0.38553427263586 0.568859872522759
"495" "ENSG00000119535" "ENSG00000119535" 16634.0754890683 0.30223651584251 0.128445984270767 2.353024250298 0.0186214196240424 0.0794471746842064
"497" "ENSG00000163874" "ENSG00000163874" 286.250310496442 0.0397137007014264 0.080682471422163 0.492222164262029 0.622562297500771 0.766249240862606
"498" "ENSG00000163875" "ENSG00000163875" 190.901488605076 -0.144456999461474 0.0830246718920088 -1.73992857989696 0.0818715595456848 0.20765524358556
"501" "ENSG00000134697" "ENSG00000134697" 116.706157213673 -0.123570012605033 0.115384142084504 -1.0709445021876 0.28419438432678 0.469966124932567
"503" "ENSG00000116922" "ENSG00000116922" 59.4922761723386 -0.294695047161218 0.144964620822345 -2.03287564572302 0.0420650881272808 0.134856061091986
"509" "ENSG00000188786" "ENSG00000188786" 511.085683807863 0.294050559343451 0.0932536818671115 3.15323270305273 0.00161473031328852 0.0177008005963433
"511" "ENSG00000183431" "ENSG00000183431" 277.334049123763 -0.193457943542715 0.0750187759881367 -2.5787936552485 0.0099145990590523 0.0531476631792461
"512" "ENSG00000183386" "ENSG00000183386" 281.372887216414 0.259097222891277 0.155192455122877 1.6695220311202 0.0950139679471048 0.229643134701103
"513" "ENSG00000183520" "ENSG00000183520" 63.2789845460533 0.23883806102001 0.135398400344902 1.76396516067852 0.0777378449886857 0.200765840440903
"515" "ENSG00000116954" "ENSG00000116954" 61.6887978403499 0.187935539644176 0.132225524370269 1.42132572768555 0.155222087431964 0.316748977582047
"520" "ENSG00000174574" "ENSG00000174574" 447.08823832489 0.113739580279498 0.067682961710464 1.68047581555393 0.0928647758889123 0.226075441157601
"522" "ENSG00000127603" "ENSG00000127603" 3771.48691792288 -0.118642144362283 0.0628890305511904 -1.8865316148531 0.0592233522583358 0.168090229152341
"524" "ENSG00000090621" "ENSG00000090621" 413.161761884003 -0.0267114452012441 0.0809146626075479 -0.330118724350367 0.741310255596444 0.847994878348915
"528" "ENSG00000084072" "ENSG00000084072" 141.560065840473 -0.0823327992214479 0.112386121819993 -0.73258866742745 0.463809345073839 0.640182254602898
"529" "ENSG00000116985" "ENSG00000116985" 44.2329308826059 -0.418945496736646 0.18192699356131 -2.30282207458928 0.0212888559857743 0.0867493209597097
"531" "ENSG00000043514" "ENSG00000043514" 58.4292326463589 -0.164185201582581 0.131016368597965 -1.25316556503254 0.210145458991639 0.38450895189194
"534" "ENSG00000131236" "ENSG00000131236" 3624.17307576303 0.272335054973317 0.0934288055531919 2.91489389552634 0.00355809488725646 0.0283778585444959
"535" "ENSG00000131238" "ENSG00000131238" 1180.6723702848 0.251499792444545 0.106053710899001 2.37143792812737 0.017719022656633 0.0766954456374731
"536" "ENSG00000117000" "ENSG00000117000" 308.125814965278 0.0551001917454286 0.0762388685831693 0.722730973969264 0.469845182140947 0.644741445225747
"538" "ENSG00000084073" "ENSG00000084073" 219.776667154136 0.222042198924749 0.120310339711255 1.84557868806332 0.0649534033402873 0.178159638280079
"539" "ENSG00000049089" "ENSG00000049089" 84.2465410638128 0.465765804808557 0.258243069848389 1.8035945943564 0.0712948841238481 0.18945358448462
"540" "ENSG00000084070" "ENSG00000084070" 4513.47610209582 0.628556641711109 0.182596562964307 3.44232460626313 0.000576737730314944 0.0102259577724936
"546" "ENSG00000066136" "ENSG00000066136" 523.949512658244 0.207305092379453 0.0755788436292111 2.74289844121577 0.00608995172740096 0.0388250935506105
"548" "ENSG00000179862" "ENSG00000179862" 36.4178312214618 0.280296726618852 0.215176709963434 1.30263506058106 0.192699382082442 0.363681800571711
"549" "ENSG00000171793" "ENSG00000171793" 100.388279258169 -0.250719181066354 0.131019331643495 -1.91360448814197 0.0556707111589671 0.160960373926419
"550" "ENSG00000171790" "ENSG00000171790" 33.6271777617313 -0.123903876331001 0.181764151228981 -0.681673891651551 0.495445179927343 0.665984643440636
"551" "ENSG00000010803" "ENSG00000010803" 138.043695979663 -0.202747739708879 0.102165081163979 -1.98451112061919 0.0471988896164991 0.144662655222448
"562" "ENSG00000171960" "ENSG00000171960" 52.1413648363466 -0.274988849141309 0.120124157508026 -2.28920522604237 0.0220674311029974 0.0889354542498584
"565" "ENSG00000117385" "ENSG00000117385" 158.748696833046 -0.124172270548852 0.0971576366610495 -1.2780495163962 0.201231967554508 0.373784643793774
"570" "ENSG00000164011" "ENSG00000164011" 54.310313642853 0.131759124791352 0.135324525580013 0.973652959259389 0.33022888138724 0.516177467037414
"573" "ENSG00000117395" "ENSG00000117395" 40.4819803615916 0.176716488942584 0.164112757860005 1.07679921565471 0.281569975821928 0.467203477171854
"580" "ENSG00000066322" "ENSG00000066322" 343.457953565638 0.143861672722513 0.0785883186456143 1.83057323533338 0.0671642664611503 0.182183460202419
"589" "ENSG00000132768" "ENSG00000132768" 72.1410814726504 0.00618787233010525 0.136683640630827 0.0452714919031039 0.96389091029834 0.981647423120431
"590" "ENSG00000117410" "ENSG00000117410" 1001.78698886956 0.329825046952045 0.116306363848382 2.83582975203325 0.00457068035935556 0.032744008716992
"595" "ENSG00000178028" "ENSG00000178028" 192.127526113037 -0.234584125104717 0.086690714541177 -2.70598905945448 0.00681012895327764 0.0416544620055837
"596" "ENSG00000117419" "ENSG00000117419" 118.500122081119 -0.265734658773749 0.122545647122374 -2.16845449033687 0.0301241236454451 0.10814852557068
"597" "ENSG00000187147" "ENSG00000187147" 276.859469808118 -0.139709931631499 0.0651038300710268 -2.14595564468448 0.0318765176482542 0.112568441415703
"599" "ENSG00000198520" "ENSG00000198520" 80.7178781801553 -0.283710596255064 0.123281824067115 -2.3013173142264 0.0213737017908553 0.0869443730980259
"603" "ENSG00000173846" "ENSG00000173846" 243.538966421412 0.144345352176051 0.115657256313953 1.24804406378294 0.212014920959494 0.386845787800685
"604" "ENSG00000188396" "ENSG00000188396" 23.4445440293238 0.180280518420048 0.250702490305852 0.719101426555872 0.472078428427561 0.646673736261292
"605" "ENSG00000222009" "ENSG00000222009" 58.0916120576285 -0.130167638095635 0.175566701717028 -0.741414156685782 0.458442363470772 0.635023969006999
"607" "ENSG00000070785" "ENSG00000070785" 69.5940290565136 -0.14697975435935 0.129964753294439 -1.13092011975249 0.258088714148293 0.439404912893169
"610" "ENSG00000162415" "ENSG00000162415" 30.5134318532401 -0.326935197842384 0.240504658252344 -1.35937158231403 0.174028871397271 0.341378844009064
"612" "ENSG00000132781" "ENSG00000132781" 60.6665768541915 -0.269771550592393 0.140470922667572 -1.9204796656089 0.0547973392399683 0.159454831709175
"613" "ENSG00000132773" "ENSG00000132773" 50.402132003947 -0.0689629641974988 0.120398836127029 -0.572787631640707 0.566788494531692 0.724435296042124
"614" "ENSG00000070759" "ENSG00000070759" 126.28182077508 0.183141029720061 0.0957163673412935 1.9133721306727 0.05570042957434 0.161006700289142
"615" "ENSG00000280670" "ENSG00000280670" 15.68312640692 -0.386890853557242 0.329731869714211 -1.17334989151207 0.240655522658145 NA
"618" "ENSG00000117448" "ENSG00000117448" 156.749414286026 -0.114985337105668 0.110907304491571 -1.03676973877232 0.299843181766568 0.48687243713367
"620" "ENSG00000159588" "ENSG00000159588" 93.3262604891546 0.323013664164505 0.131466974967538 2.45699472619846 0.014010474341631 0.0659620089548315
"621" "ENSG00000159592" "ENSG00000159592" 870.463027905434 0.0860251872838725 0.0490405006758255 1.7541661707846 0.0794020379973222 0.203676709294462
"629" "ENSG00000085998" "ENSG00000085998" 90.740768275317 -0.147496784646043 0.119372890098901 -1.23559699797702 0.216608401150506 0.391640781901776
