"modLLIDs" "logFC" "logCPM" "F" "PValue" "FDR"
"ENSG00000135521" "ENSG00000204228" -0.331947285680062 2.1049503532508 2.21155714469527 0.140321406755647 0.32155064783829
"ENSG00000020426" "ENSG00000198937" -0.335459107113244 2.55668085408385 2.20565802734304 0.14084548455692 0.322360711972923
"ENSG00000167524" "ENSG00000171467" -0.342733012461608 2.48178766615754 2.16535904248887 0.144485955946902 0.327131865234608
"ENSG00000147536" "ENSG00000196284" -0.427815446748532 1.50136522405572 2.15543614908174 0.145398765541239 0.328631517058782
"ENSG00000165895" "ENSG00000154079" -0.494325562618036 1.29703407756914 2.15112624821203 0.145797286753947 0.329213840251464
"ENSG00000197124" "ENSG00000203872" -0.321983591322895 2.34652409661915 2.06601833352702 0.153929147732113 0.339105527951395
"ENSG00000100445" "ENSG00000213204" -0.346148220701229 1.89349092174737 2.00572433013349 0.160006059186761 0.346973152708354
"ENSG00000137944" "ENSG00000152894" 0.162839578429428 4.24382051268997 2.00301879279804 0.160285166796429 0.34738081119757
"ENSG00000206562" "ENSG00000135541" -0.219047830649974 3.33103055532276 1.92356062316709 0.168739175301703 0.357961922717484
"ENSG00000188493" "ENSG00000135521" 0.202458685673319 3.66353408117663 1.83808460704261 0.178418358255905 0.369826324060311
"ENSG00000164930" "ENSG00000055211" -0.363033388272937 1.84807540370874 1.8081110838108 0.181965192347449 0.373914755102125
"ENSG00000275793" "ENSG00000112592" -0.291171722907166 2.7189067631621 1.80808224814315 0.181968644141468 0.373914755102125
"ENSG00000040608" "ENSG00000188732" -0.320453948865515 2.26411671824535 1.79596478819778 0.183426003870134 0.375800310546385
"ENSG00000112592" "ENSG00000132436" -0.135893263207226 4.39423397209736 1.73609864703857 0.190830869148602 0.385184859317493
"ENSG00000204923" "ENSG00000196715" -0.226593617213513 3.14456308293162 1.73489477012712 0.190983356542283 0.385375049374293
"ENSG00000132561" "ENSG00000106077" -0.256530783772109 2.96708249103389 1.72142272572018 0.1926996410097 0.3873700073974
"ENSG00000103343" "ENSG00000196275" -0.182473177337725 3.48308650695956 1.69767711009836 0.195769413831436 0.390853804738185
"ENSG00000173065" "ENSG00000243566" -0.124494402183617 4.73980564984063 1.68631780809238 0.197258407434864 0.392883389333907
"ENSG00000213380" "ENSG00000106333" -0.149941668630872 4.20014587543762 1.67522402749744 0.198725598350176 0.394836601615327
"ENSG00000099385" "ENSG00000176125" -0.224775159627827 2.72466703704921 1.63670396842674 0.203921876002181 0.400759808653733
"ENSG00000182004" "ENSG00000198839" -0.22720719500999 3.02529450570849 1.61461055828675 0.206975400360811 0.404442772728682
"ENSG00000104381" "ENSG00000091732" 0.279972421544697 2.6350184140167 1.6125030999834 0.20726951944256 0.404838103160435
"ENSG00000144401" "ENSG00000187260" -0.121120544035943 4.64700718958223 1.59698584698799 0.209450607980678 0.407473837202411
"ENSG00000064545" "ENSG00000156011" -0.199231717365775 3.5491365637255 1.5865309469946 0.210935664442794 0.409444868014126
"ENSG00000130595" "ENSG00000104611" -0.314743613688983 2.37312768368015 1.5776191969997 0.212211516944238 0.41121226858874
"ENSG00000138750" "ENSG00000168487" -0.148874322826542 4.38500710999315 1.5718162558992 0.21304728368472 0.412288255685366
"ENSG00000100575" "ENSG00000157110" -0.372099605644219 1.73913551189491 1.56335879474884 0.214272469781295 0.413872171519456
"ENSG00000274349" "ENSG00000147475" -0.30300886821616 2.25691658380289 1.56301164404489 0.214322940553601 0.41390922344286
"ENSG00000214595" "ENSG00000147536" -0.197943397322153 3.62605280113713 1.54275956452149 0.217292260948754 0.416965378603288
"ENSG00000170291" "ENSG00000147592" -0.168851922782398 3.65284533792841 1.49738989865102 0.224126690231626 0.424934939478811
"ENSG00000141499" "ENSG00000104381" -0.168850550557816 3.5628011387409 1.49580884008461 0.224369519597337 0.425013376425322
"ENSG00000100926" "ENSG00000104327" 0.29657481790877 1.63646282778292 1.43112550588114 0.234584481373304 0.437025504025833
"ENSG00000109919" "ENSG00000132561" -0.147799310065206 4.37115980016801 1.41339313791313 0.237483520265961 0.440318078430048
"ENSG00000170631" "ENSG00000164919" -0.244927229447808 2.67620625171646 1.41202545478327 0.237708941584563 0.440427393308429
"ENSG00000164061" "ENSG00000164930" -0.275220929888228 2.63085986800144 1.34210497758452 0.24959288081281 0.453237216662489
"ENSG00000243449" "ENSG00000147684" 0.226012353243912 3.01123047748492 1.3356559976341 0.250725608281195 0.454549687810324
"ENSG00000185010" "ENSG00000104524" -0.304986677128244 1.75732430326104 1.32531609474113 0.252555116226674 0.456706292189943
"ENSG00000197168" "ENSG00000173137" -0.336471041012718 1.46547637770283 1.31287134151163 0.254779131706898 0.45975625881197
"ENSG00000175564" "ENSG00000170631" -0.191553104624169 2.87558805617886 1.31067584570419 0.255174019693685 0.459980394551388
"ENSG00000197062" "ENSG00000107175" -0.180108951473764 3.1717724303107 1.29771188004497 0.257521388542409 0.463125400900969
"ENSG00000171204" "ENSG00000147912" -0.172767698155337 3.37894212678936 1.28851993507117 0.259202125073322 0.465010159017491
"ENSG00000104611" "ENSG00000274349" 0.391577125353926 1.79462563199148 1.26344352368795 0.26385771338285 0.469731353834172
"ENSG00000128039" "ENSG00000165113" -0.281092816740926 2.21505100731563 1.22215889713505 0.271754074876433 0.478508539403745
"ENSG00000178917" "ENSG00000157657" -0.153449959464323 4.11512936134436 1.12971302462494 0.290554888304805 0.499188391868086
"ENSG00000176732" "ENSG00000214654" -0.323629538779571 1.54435752180229 1.12952464353306 0.290594874022935 0.499192259245476
"ENSG00000100350" "ENSG00000106804" 0.246549974929851 2.23369199292199 1.10625379121259 0.295589499848921 0.504989784651963
"ENSG00000132010" "ENSG00000136918" -0.325456879157451 1.08731607053026 1.07320569920516 0.302875664030523 0.512449725086896
"ENSG00000162337" "ENSG00000152455" -0.270237321651358 2.4616424902887 1.0476218562125 0.30867783939849 0.518079058285032
"ENSG00000161920" "ENSG00000152464" -0.247159728975025 2.01075206107606 1.04639984063106 0.308958612958128 0.518287280094227
"ENSG00000165516" "ENSG00000165383" -0.0909625534600383 5.19263359149148 1.04541369392722 0.30918543732856 0.518455363368053
"ENSG00000143147" "ENSG00000156574" -0.298770238566002 1.80810929990741 1.03680443682548 0.311174990074094 0.520421484663741
"ENSG00000168273" "ENSG00000213551" -0.209796583790885 2.7281800159844 1.03494682874806 0.311606481646478 0.520879725259194
"ENSG00000135541" "ENSG00000133678" -0.247136826162183 3.00446939081335 1.03395419337448 0.311846824110859 0.521070022345151
"ENSG00000091732" "ENSG00000174721" -0.188373522282847 3.22176506438414 1.03344179556227 0.311956654091284 0.521070022345151
"ENSG00000117395" "ENSG00000177947" 0.1743585664968 2.97305785555631 1.03213011522009 0.312262262649429 0.521225543200703
"ENSG00000132522" "ENSG00000130595" 0.297085706472778 0.726114814349583 1.01929479583117 0.315273717398176 0.524557415100046
"ENSG00000198841" "ENSG00000167333" -0.159984375424891 2.95965790790056 1.0000751689949 0.319855344599643 0.529469516915815
"ENSG00000106077" "ENSG00000166452" 0.143359173988912 3.59644720941502 0.986512207226764 0.323141876382073 0.532757213691232
"ENSG00000173080" "ENSG00000262655" 0.221772545923027 2.33334378965066 0.967145417912839 0.327913342949624 0.537322357060147
"ENSG00000229833" "ENSG00000123444" 0.288156704343792 1.28024222563004 0.957086511625916 0.33042886876556 0.539659691962912
"ENSG00000213366" "ENSG00000109919" -0.229827444766849 3.13108868388958 0.938549238510788 0.335154472116198 0.543485966122234
"ENSG00000249884" "ENSG00000221968" 0.256460032356059 1.85374594802595 0.923163102572577 0.339106624252824 0.547249291518679
"ENSG00000152464" "ENSG00000173457" -0.187382868084174 2.90971445618666 0.92237975407492 0.339310631462699 0.547474124115141
"ENSG00000213551" "ENSG00000002330" -0.154568512297555 3.23400719010069 0.913047378271509 0.341753938710834 0.549873857358991
"ENSG00000076003" "ENSG00000174669" 0.127841992639671 4.22612023004105 0.908545669191857 0.342941093956474 0.551022122439993
"ENSG00000167964" "ENSG00000162337" -0.164750467128318 2.69469246284185 0.844450655155831 0.360475018245322 0.567367521281066
"ENSG00000198832" "ENSG00000175564" -0.227267977011215 2.56190319979257 0.843170127118722 0.360837821765995 0.567623684515255
"ENSG00000171150" "ENSG00000149243" -0.11743511646684 4.38497131114989 0.815737267280331 0.368734223363118 0.575030654352314
"ENSG00000115596" "ENSG00000171204" -0.304036902143474 1.22643111874334 0.791002946426146 0.376063605232447 0.582546303702581
"ENSG00000204228" "ENSG00000110218" -0.182005075296748 2.52044969347691 0.790482157909308 0.376220134062346 0.58272054250214
"ENSG00000106804" "ENSG00000165895" 0.177474877975444 2.92644894394648 0.769431241918009 0.38262560027331 0.588712964179532
"ENSG00000159593" "ENSG00000179331" -0.146161300933341 3.94739416490774 0.738593918922563 0.392294373047682 0.598417034315722
"ENSG00000119699" "ENSG00000178202" -0.217811578856683 2.20879513495216 0.736598260523001 0.392932191136133 0.598790456922003
"ENSG00000101935" "ENSG00000204370" 0.0795623892307119 4.85286556565325 0.724759582314446 0.396746992211215 0.602521634710385
"ENSG00000121577" "ENSG00000149582" 0.226291715574414 1.58398248076173 0.702688733687723 0.404004604194629 0.608196729620035
"ENSG00000166225" "ENSG00000109929" -0.0797071111780875 4.94702886351683 0.687048833360417 0.409266223451273 0.612672045947368
"ENSG00000139211" "ENSG00000166250" -0.15187669456271 3.27807612184912 0.675361100246128 0.413264752755116 0.615523464782417
"ENSG00000131470" "ENSG00000166105" 0.142077504134371 2.72802985529027 0.666930421768996 0.416185216175772 0.618095083898227
"ENSG00000167641" "ENSG00000111319" 0.263858582344159 1.37659759456218 0.648410853451535 0.422710124353216 0.624180403512523
"ENSG00000167840" "ENSG00000139200" -0.182147178998538 2.68374011079063 0.64811108227246 0.422817004338259 0.62425316192548
"ENSG00000100271" "ENSG00000111796" -0.172924218953691 2.33125841412425 0.639235424710842 0.426000125977583 0.627260853199605
"ENSG00000221883" "ENSG00000111711" -0.201924598628112 1.81686379884646 0.607051936313803 0.43785376513252 0.637337835928928
"ENSG00000184047" "ENSG00000061794" -0.125750323159286 3.29835789581563 0.605628100984411 0.438389835763097 0.637531516346446
"ENSG00000152455" "ENSG00000139211" -0.158298153278354 2.82796079628713 0.575292159233339 0.450057921645585 0.648193853823998
"ENSG00000138080" "ENSG00000186666" 0.159107651004908 2.62181346258557 0.558887673157896 0.456571716434933 0.653988543506672
"ENSG00000133059" "ENSG00000110925" -0.0502023792976229 5.7323192095477 0.554003601004433 0.458539941673601 0.655756203179739
"ENSG00000105732" "ENSG00000094914" -0.0822170313531994 3.92554640380029 0.536394056226166 0.465750149698838 0.661147035366868
"ENSG00000156873" "ENSG00000123353" -0.0717418030192376 4.34618825004068 0.533041802674639 0.467143366050342 0.66207837898864
"ENSG00000143079" "ENSG00000123374" -0.157286118722726 2.49869307848132 0.519825542732933 0.472702411812669 0.666176233261153
"ENSG00000156011" "ENSG00000196935" -0.207508814830653 2.01313445845442 0.503625453178227 0.479665141942702 0.672049371188308
"ENSG00000132801" "ENSG00000166225" -0.128331492985755 2.84879775054898 0.499756018942393 0.481353179622699 0.673700932419454
"ENSG00000164169" "ENSG00000139289" -0.0822040915816005 3.79545251360874 0.496931646787943 0.482591520372002 0.67511921083211
"ENSG00000179331" "ENSG00000173588" 0.175315770194115 2.06324374328605 0.472623376142523 0.49347266777597 0.683950995682867
"ENSG00000152749" "ENSG00000075188" -0.1238248708968 3.35734143884998 0.461480481596848 0.498599397456076 0.688127826455796
"ENSG00000125656" "ENSG00000111199" 0.0627401525040663 4.94063644238178 0.439417576877273 0.509023164431677 0.696416452906289
"ENSG00000244045" "ENSG00000111775" 0.108644786892606 2.94152347224373 0.427052738361187 0.51503132789562 0.701322638881231
"ENSG00000111199" "ENSG00000176383" 0.245546139590605 1.13538700080084 0.421838525860908 0.517602320049198 0.703520095749599
"ENSG00000224578" "ENSG00000184047" 0.18208113252575 0.674978520859803 0.412736764846141 0.52214487794912 0.707151370842435
"ENSG00000136918" "ENSG00000172915" -0.195433559622694 1.36640283509558 0.401538999495946 0.527831784738292 0.712373666629552
"ENSG00000140945" "ENSG00000102743" -0.180271696117508 1.85285717877595 0.397181747796765 0.530074807438593 0.714016864637527
"ENSG00000184635" "ENSG00000136144" 0.117325904898446 2.43445455471561 0.389555210963783 0.534042564852351 0.716806928818156
"ENSG00000154920" "ENSG00000253309" -0.171696716359957 1.32610918035012 0.378624228475452 0.539824802322016 0.721858112798741
"ENSG00000104327" "ENSG00000197168" 0.121468997324356 2.66128838330605 0.375607562648952 0.541440848865132 0.723128056915686
"ENSG00000150401" "ENSG00000152749" -0.0599264096291527 4.63078937567956 0.37552517296011 0.54148511087813 0.723128056915686
"ENSG00000136144" "ENSG00000150401" 0.0603234908802677 5.12427967728321 0.367734527072272 0.545700988722502 0.725973288396015
"ENSG00000166452" "ENSG00000092068" -0.117877123920087 2.62316694059646 0.362917346450193 0.548338509318698 0.727760755140286
"ENSG00000107175" "ENSG00000186648" 0.0685653842769553 3.92400559354486 0.34924725406797 0.555955490076979 0.733183663133119
"ENSG00000173457" "ENSG00000100926" -0.0876340526495481 3.13817410569694 0.338373358022516 0.562159708740234 0.737925261651573
"ENSG00000152128" "ENSG00000254505" -0.146188346259378 2.0352801910389 0.319347473463369 0.573344025308794 0.747415068073516
"ENSG00000149243" "ENSG00000213906" -0.158505835970852 1.98522136231129 0.317821821129415 0.574259832601615 0.747716544834051
"ENSG00000163918" "ENSG00000100445" -0.116195689688188 2.55734683772833 0.312095172889018 0.577723475323019 0.750240881029569
"ENSG00000147592" "ENSG00000165516" -0.142009234675041 1.91749323716977 0.307251058146858 0.580686099123151 0.752315777622188
"ENSG00000269313" "ENSG00000100575" 0.14065686369265 2.05549785747406 0.306847097253774 0.580934537763801 0.752404978423907
"ENSG00000163633" "ENSG00000020426" 0.120277351786385 2.42248891392411 0.303780876844569 0.582827295111428 0.753710971329442
"ENSG00000204439" "ENSG00000182185" 0.0635882114318022 4.542822572008 0.302885685188691 0.583382243557883 0.753859969569862
"ENSG00000186666" "ENSG00000119599" -0.123087949875901 2.29802705344268 0.292073343689975 0.590171001552119 0.7589552036097
"ENSG00000119599" "ENSG00000187105" -0.0893238910373871 3.63466453107978 0.276918018803233 0.599965720638813 0.766706580209704
"ENSG00000099330" "ENSG00000119699" -0.0741795167637509 3.66521450191983 0.275868615450158 0.600656547693965 0.767095601844805
"ENSG00000169981" "ENSG00000100603" 0.118461000862854 2.51482579539349 0.275530686164299 0.60087936552979 0.76716135607142
"ENSG00000152894" "ENSG00000165521" -0.137951808794917 3.00270307238597 0.267465687317962 0.606278953796849 0.771198488440242
"ENSG00000079462" "ENSG00000100711" -0.151132961561829 1.74388590845805 0.265199322007172 0.607777249398169 0.772065030947606
"ENSG00000076351" "ENSG00000183828" -0.122659017177909 2.18517071129105 0.253515841788025 0.615786172176848 0.778277947045717
"ENSG00000173567" "ENSG00000168970" -0.112140787081697 2.99396798338458 0.24657498600559 0.620654417498819 0.781816538668051
"ENSG00000254505" "ENSG00000255529" -0.118381567984601 1.94978539754244 0.237417135060959 0.627210293189148 0.785861250724592
"ENSG00000173013" "ENSG00000197361" 0.170551636317248 0.839526448207272 0.23421107210026 0.629542470820953 0.787091706501313
"ENSG00000177947" "ENSG00000067141" -0.126921102678879 2.19394095124781 0.222243743739495 0.638426078630683 0.792431844080062
"ENSG00000167394" "ENSG00000174109" 0.0665203174569692 3.15266656999946 0.221580327198162 0.63892704777722 0.792607456399553
"ENSG00000011007" "ENSG00000167964" -0.0415488693508758 5.31947576181187 0.206219131122059 0.650792119237433 0.800937748175455
"ENSG00000243566" "ENSG00000103343" 0.112590380938636 2.3322095676291 0.202976949234332 0.653364270864649 0.802689073111854
"ENSG00000111319" "ENSG00000175643" -0.127577879171905 1.5874154444097 0.191273216100284 0.662860491204614 0.809917930926927
"ENSG00000151876" "ENSG00000156873" -0.10563444975244 2.41128991243697 0.190331093737166 0.6636398604469 0.810246807936286
"ENSG00000117569" "ENSG00000099385" -0.0488568678372272 4.69669089216175 0.188582415810214 0.665092567236895 0.811146821423148
"ENSG00000154079" "ENSG00000167394" 0.0955988797847189 2.28398583457316 0.174261734448963 0.677302018704836 0.818733878421966
"ENSG00000147684" "ENSG00000178226" 0.0611876038989925 3.46465166533058 0.172888123501452 0.678503789609266 0.819481364905128
"ENSG00000182902" "ENSG00000166123" -0.0953601097521763 2.1282185789243 0.166768205731652 0.683927316146671 0.823414130442693
"ENSG00000215529" "ENSG00000121274" -0.0951070034057961 2.38097081783386 0.165788655893782 0.684806152362069 0.824008542801741
"ENSG00000081721" "ENSG00000224578" -0.0675115250640415 3.1431330228455 0.164187175192669 0.686249525516689 0.824726193620657
"ENSG00000156574" "ENSG00000159593" 0.106853220554666 1.60960887892875 0.162604721963367 0.687683832025547 0.825894779977829
"ENSG00000176890" "ENSG00000213380" -0.150268515021055 1.19968508099707 0.158276026388441 0.691649250687739 0.829027538858501
"ENSG00000188033" "ENSG00000186153" -0.0625865795830851 3.48369725850633 0.158080979872687 0.691829402164587 0.829027538858501
