"modLLIDs" "logFC" "logCPM" "F" "PValue" "FDR"
"ENSG00000176953" "ENSG00000204624" -0.342849832340311 5.86918891453894 21.8099090910141 9.98241193729676e-06 0.00313903115678753
"ENSG00000130066" "ENSG00000116670" 0.512606578444441 7.87380008110086 20.6691615781901 1.6349918259383e-05 0.00404163446829103
"ENSG00000122862" "ENSG00000070831" 0.718400485681785 9.59945618181654 14.6294274886432 0.000244583483340786 0.011485320386467
"ENSG00000163220" "ENSG00000088280" 0.680500858446227 10.47996863753 13.5673560191398 0.000393837217246666 0.0138198210794593
"ENSG00000118680" "ENSG00000117614" 0.357722664121866 6.88102680526154 12.9483876266233 0.000512801112223336 0.0157264771578376
"ENSG00000164104" "ENSG00000116209" 0.718294757767955 5.81073044552601 12.2518575246724 0.000742038169731855 0.0184173038412434
"ENSG00000181143" "ENSG00000050628" -1.59977474281505 1.87215675579356 11.9851983707267 0.000825578742840746 0.0194680591604995
"ENSG00000126217" "ENSG00000137947" -0.569270643583506 3.99114826947575 11.5039808110666 0.00101766867405666 0.021855095599181
"ENSG00000166710" "ENSG00000197780" 0.421722802285848 11.3523679538746 11.4557054026741 0.00104056214727175 0.0220864019790555
"ENSG00000118518" "ENSG00000215717" 0.291060390616369 5.79881899143363 11.2942167676736 0.00112439413459685 0.0224831822663602
"ENSG00000130755" "ENSG00000116489" 0.344705759743078 7.0377660429528 10.9426073820343 0.00133563809664312 0.0244272454766477
"ENSG00000204472" "ENSG00000143420" 0.429423820796995 5.50705639518669 10.8778173083196 0.00138561920931608 0.0248042713397056
"ENSG00000213719" "ENSG00000163220" 0.351684106327895 7.72784301812713 10.4895112998371 0.00166142338921433 0.0269350122744073
"ENSG00000163754" "ENSG00000163221" 0.466839171063601 5.83384397909982 10.4491139494247 0.00172432505287375 0.0271237125763104
"ENSG00000086061" "ENSG00000143546" 0.313660356659839 6.21222904747285 10.1334954170451 0.00197363605487022 0.0289815991820611
"ENSG00000116030" "ENSG00000143612" 0.302351007097297 4.56124542489071 9.91266996254573 0.0021992231859061 0.0302775330041277
"ENSG00000113732" "ENSG00000198625" 0.324948896657099 6.67190718101273 9.76145446189633 0.00237601925725433 0.0313871684725333
"ENSG00000121552" "ENSG00000117266" 0.66228970413045 3.35138649321895 9.6199151823333 0.00254008772966451 0.0320454984239174
"ENSG00000101608" "ENSG00000143771" 0.247781843142248 6.96357876404533 8.72317772708048 0.00396756293223089 0.0399747829630484
"ENSG00000163466" "ENSG00000116918" 0.208307344360786 8.82690800619162 8.40953709944082 0.00464526138681276 0.0437130051773132
"ENSG00000070831" "ENSG00000068697" 0.205396459594409 8.4957771929072 8.37347985132083 0.0047305279381828 0.0441638349288781
"ENSG00000116209" "ENSG00000143933" 0.220675712851205 6.65752100284477 8.21942298634119 0.00511354673472617 0.0461125492526875
"ENSG00000163221" "ENSG00000169764" 0.758258118405733 5.06890415460477 7.39858016548516 0.00791966890356208 0.0579476216400569
"ENSG00000169714" "ENSG00000168894" 0.193965885867555 7.9790977101032 7.35358891388176 0.00795619229019097 0.0579901782478649
"ENSG00000243716" "ENSG00000172086" -0.296178973769988 4.31462877859851 6.89815510356371 0.0100719287403133 0.0658065121512574
"ENSG00000184956" "ENSG00000135940" -0.495015677256517 3.50069371502274 6.82109479849259 0.0104844161938934 0.0671662672295474
"ENSG00000164096" "ENSG00000128708" 0.271546854146898 5.91011610410847 6.51837247989569 0.0122836531222018 0.0736343702720682
"ENSG00000140379" "ENSG00000138381" 0.435888654521443 3.75376887140807 6.23267867399766 0.014279262803977 0.0807162866615345
"ENSG00000134333" "ENSG00000119013" 0.249387369987493 6.72253961966303 6.20120067007326 0.0145255590803361 0.0813655153228064
"ENSG00000143771" "ENSG00000116030" 0.244082719238486 5.37120276418323 6.11885361259323 0.0151664715641297 0.083668578949905
"ENSG00000183696" "ENSG00000163466" 0.233655263375623 6.59967856958742 6.06400639493811 0.015614438259466 0.0849356100881888
"ENSG00000143546" "ENSG00000144455" 0.571432144047045 7.32965862214327 6.04037434366676 0.016023935496236 0.08617099295923
"ENSG00000125356" "ENSG00000171135" 0.459847647709453 2.56373326230089 5.6063282256404 0.0199408033925815 0.0983216131496314
"ENSG00000092199" "ENSG00000144744" 0.119620606549603 8.44360525528432 5.45449089660463 0.0216411516723659 0.103167854224767
"ENSG00000197409" "ENSG00000121552" 0.278747915458302 6.13491489253902 5.45202691528182 0.0217433329991765 0.103505776267041
"ENSG00000068697" "ENSG00000065485" 0.214573608917503 6.15990622866891 5.43040055490528 0.021924672764771 0.103975917590554
"ENSG00000117614" "ENSG00000179348" 0.222818411080265 5.25624841790304 5.37359020083296 0.0226088996439312 0.105900048509142
"ENSG00000169203" "ENSG00000169714" -0.349883004051414 3.43580483911961 5.00353961043913 0.0276553864207913 0.11873952078792
"ENSG00000215717" "ENSG00000163754" 0.22976224831384 5.43654647212585 4.92361213765941 0.0288943639655816 0.121908163894396
"ENSG00000169230" "ENSG00000109270" 0.200401477136869 5.93677876046038 4.5735435431293 0.0350572559480802 0.136644796386904
"ENSG00000143612" "ENSG00000164096" 0.149950097595795 6.13087840692873 4.56941666681627 0.0351377411515883 0.13670791581267
"ENSG00000007174" "ENSG00000197465" -0.820507910554622 1.5309799025729 4.39729737942164 0.038676145870155 0.145519548838533
"ENSG00000143933" "ENSG00000164104" 0.195492074278152 7.14815904877837 4.39616261642468 0.0387006968836193 0.145529141294315
"ENSG00000124333" "ENSG00000205765" 0.218400465662452 4.91117111235952 4.38646402340768 0.0389112089719485 0.146154566578622
"ENSG00000111897" "ENSG00000175857" 0.159992674832158 7.47448864540801 4.20256519931875 0.043143082495976 0.155557328519833
"ENSG00000140990" "ENSG00000122012" 0.193093052344808 4.6709273182103 3.82518323901979 0.053451802060401 0.177664374454874
"ENSG00000198898" "ENSG00000129625" 0.210135782701986 6.52384220828049 3.78535784477217 0.0547445469692183 0.180110672846103
"ENSG00000148834" "ENSG00000177879" 0.176104308058217 5.13390360086956 3.53491885732129 0.0631806261972037 0.196062984743797
"ENSG00000116489" "ENSG00000178913" 0.169423001210729 7.69269189585786 3.45074415370715 0.0663484978407564 0.201663520350312
"ENSG00000196787" "ENSG00000164609" 0.263902590341548 5.461023563891 3.17287756509151 0.0782755103276736 0.223500804786439
"ENSG00000164609" "ENSG00000113732" 0.170018139376764 5.69688751562886 3.14868541784428 0.0792201933533374 0.225425669578684
"ENSG00000123144" "ENSG00000169230" 0.126758122812079 6.57731210994198 3.13800922422543 0.0797224481680997 0.226385305975032
"ENSG00000122012" "ENSG00000184840" -0.671640564566307 0.916982520095027 2.99163778183994 0.0869722565629275 0.238358396948616
"ENSG00000101000" "ENSG00000047579" -0.625010672812713 1.00163803719677 2.95788126530037 0.0887451302727367 0.241566649859943
"ENSG00000065485" "ENSG00000278463" -0.338234169527694 2.67438984533047 2.84602594477369 0.0949104455595566 0.251365422283759
"ENSG00000129562" "ENSG00000197409" 0.143746067579215 5.24328882643279 2.81111840682585 0.0969302301556511 0.25485948949449
"ENSG00000185627" "ENSG00000278588" 0.120404981396866 5.97661883681602 2.73408874921951 0.101557830797262 0.262557572972418
"ENSG00000197558" "ENSG00000196787" -0.287889079630973 3.59831477669906 2.70125426120301 0.103604471048303 0.265719958801473
"ENSG00000139899" "ENSG00000204472" -0.597688258632536 1.35003426435447 2.69846989290377 0.103780123593464 0.266015744045327
"ENSG00000175857" "ENSG00000213719" 0.177413368692393 5.31358986365631 2.60530895846372 0.109852742799651 0.275809818655644
"ENSG00000278463" "ENSG00000168477" 0.428807070231934 2.46472930580956 2.5119446168659 0.116339326758991 0.286601512591396
"ENSG00000129625" "ENSG00000235863" 0.120345063299244 6.19980973612676 2.38468551167206 0.125883885216778 0.300057282438333
"ENSG00000278588" "ENSG00000186577" 0.239762577582822 3.78286782348284 2.26942984876844 0.135296001884497 0.31461255210582
"ENSG00000140612" "ENSG00000168216" 0.105484847300728 5.98980545620338 2.26238035563844 0.135897068893629 0.315511113442228
"ENSG00000106976" "ENSG00000135535" -0.349290512311887 2.59354554142747 2.18940337279514 0.142301131911469 0.324569254147727
"ENSG00000177879" "ENSG00000196591" 0.169975157492298 4.26380841907154 2.18580468857615 0.142625719043982 0.324805583961583
"ENSG00000141449" "ENSG00000111897" -0.223329109844382 3.4260365769425 2.0942911994591 0.151171359545444 0.336010723008064
"ENSG00000230989" "ENSG00000118518" 0.14815616461031 4.7432229683661 2.03919753909476 0.156598907051222 0.34232565118148
"ENSG00000135094" "ENSG00000131016" -0.543986891448961 1.00326907255255 2.03047706029672 0.157478411751624 0.343379249886638
"ENSG00000086065" "ENSG00000213066" 0.16734384476111 4.63711485650176 1.9432491137224 0.166597182278573 0.355642104948079
"ENSG00000109270" "ENSG00000005108" 0.162854269214128 4.4710049821199 1.9295370747824 0.168085608046035 0.357526639277423
"ENSG00000005812" "ENSG00000183696" 0.0904066714721481 6.77920111042161 1.86475007222248 0.175330861426565 0.366189495897839
"ENSG00000088888" "ENSG00000242950" -0.0803587478070258 7.73647608112187 1.83502486859726 0.178776686899246 0.369941622241533
"ENSG00000106400" "ENSG00000106400" 0.103413545319179 4.88587817495487 1.77900219730139 0.185489196154383 0.37866687885592
