"","x"
"349","ENSG00000076248"
"350","ENSG00000076554"
"351","ENSG00000076604"
"352","ENSG00000076685"
"353","ENSG00000076928"
"354","ENSG00000076984"
"355","ENSG00000077097"
"356","ENSG00000077150"
"357","ENSG00000077235"
"358","ENSG00000077348"
"359","ENSG00000077420"
"360","ENSG00000077454"
"361","ENSG00000077514"
"362","ENSG00000077585"
"363","ENSG00000077616"
"364","ENSG00000077721"
"365","ENSG00000077782"
"366","ENSG00000077935"
"367","ENSG00000077984"
"368","ENSG00000078061"
"369","ENSG00000078140"
"370","ENSG00000078142"
"371","ENSG00000078177"
"372","ENSG00000078487"
"373","ENSG00000078589"
"374","ENSG00000078687"
"375","ENSG00000078747"
"376","ENSG00000078814"
"377","ENSG00000078967"
"378","ENSG00000079277"
"379","ENSG00000079308"
"380","ENSG00000079335"
"381","ENSG00000079337"
"382","ENSG00000079385"
"383","ENSG00000079387"
"384","ENSG00000079435"
"385","ENSG00000079974"
"386","ENSG00000080371"
"387","ENSG00000080546"
"388","ENSG00000080573"
"389","ENSG00000080986"
"390","ENSG00000081014"
"391","ENSG00000081052"
"392","ENSG00000081087"
"393","ENSG00000081189"
"394","ENSG00000081237"
"395","ENSG00000081377"
"396","ENSG00000081665"
"397","ENSG00000081791"
"398","ENSG00000081870"
"399","ENSG00000081985"
"400","ENSG00000082074"
"401","ENSG00000082196"
"402","ENSG00000082212"
"403","ENSG00000082213"
"404","ENSG00000082397"
"405","ENSG00000082438"
"406","ENSG00000082512"
"407","ENSG00000082781"
"408","ENSG00000082898"
"409","ENSG00000082996"
"410","ENSG00000083097"
"411","ENSG00000083123"
"412","ENSG00000083223"
"413","ENSG00000083457"
"414","ENSG00000083544"
"415","ENSG00000083642"
"416","ENSG00000083750"
"417","ENSG00000083807"
"418","ENSG00000083844"
"419","ENSG00000083896"
"420","ENSG00000084090"
"421","ENSG00000084092"
"422","ENSG00000084093"
"423","ENSG00000084207"
"424","ENSG00000084733"
"425","ENSG00000084774"
"426","ENSG00000085117"
"427","ENSG00000085185"
"428","ENSG00000085231"
"429","ENSG00000085265"
"430","ENSG00000085415"
"431","ENSG00000085831"
"432","ENSG00000085871"
"433","ENSG00000085872"
"434","ENSG00000085982"
"435","ENSG00000085998"
"436","ENSG00000085999"
"437","ENSG00000086061"
"438","ENSG00000086189"
"439","ENSG00000086232"
"440","ENSG00000086289"
"441","ENSG00000086758"
"442","ENSG00000087085"
"443","ENSG00000087086"
"444","ENSG00000087111"
"445","ENSG00000087152"
"446","ENSG00000087253"
"447","ENSG00000087263"
"448","ENSG00000087302"
"449","ENSG00000087460"
"450","ENSG00000087470"
"451","ENSG00000087884"
"452","ENSG00000087995"
"453","ENSG00000088002"
"454","ENSG00000088179"
"455","ENSG00000088280"
"456","ENSG00000088325"
"457","ENSG00000088387"
"458","ENSG00000088727"
"459","ENSG00000088808"
"460","ENSG00000088881"
"461","ENSG00000088970"
"462","ENSG00000089006"
"463","ENSG00000089022"
"464","ENSG00000089041"
"465","ENSG00000089048"
"466","ENSG00000089053"
"467","ENSG00000089057"
"468","ENSG00000089127"
"469","ENSG00000089177"
"470","ENSG00000089280"
"471","ENSG00000089486"
"472","ENSG00000089597"
"473","ENSG00000089723"
"474","ENSG00000089820"
"475","ENSG00000089902"
"476","ENSG00000090006"
"477","ENSG00000090054"
"478","ENSG00000090316"
"479","ENSG00000090339"
"480","ENSG00000090382"
"481","ENSG00000090447"
"482","ENSG00000090554"
"483","ENSG00000090565"
"484","ENSG00000090661"
"485","ENSG00000090686"
"486","ENSG00000090857"
"487","ENSG00000090861"
"488","ENSG00000090889"
"489","ENSG00000090971"
"490","ENSG00000090975"
"491","ENSG00000091106"
"492","ENSG00000091127"
"493","ENSG00000091140"
"494","ENSG00000091157"
"495","ENSG00000091164"
"496","ENSG00000091181"
"497","ENSG00000091262"
"498","ENSG00000091409"
"499","ENSG00000091490"
"500","ENSG00000091732"
"501","ENSG00000091844"
"502","ENSG00000091879"
"503","ENSG00000091947"
"504","ENSG00000091972"
"505","ENSG00000091986"
"506","ENSG00000092010"
"507","ENSG00000092051"
"508","ENSG00000092094"
"509","ENSG00000092140"
"510","ENSG00000092199"
"511","ENSG00000092208"
"512","ENSG00000092421"
"513","ENSG00000092820"
"514","ENSG00000092871"
"515","ENSG00000092929"
"516","ENSG00000094631"
"517","ENSG00000094975"
"518","ENSG00000095015"
"519","ENSG00000095059"
"520","ENSG00000095139"
"521","ENSG00000095209"
"522","ENSG00000095261"
"523","ENSG00000095319"
"524","ENSG00000095321"
"525","ENSG00000095380"
"526","ENSG00000095564"
"527","ENSG00000095574"
"528","ENSG00000095906"
"529","ENSG00000096060"
"530","ENSG00000096080"
"531","ENSG00000096088"
"532","ENSG00000096092"
"533","ENSG00000096093"
"534","ENSG00000096433"
"535","ENSG00000096696"
"536","ENSG00000096717"
"537","ENSG00000096996"
"538","ENSG00000097096"
"539","ENSG00000099194"
"540","ENSG00000099203"
"541","ENSG00000099246"
"542","ENSG00000099284"
"543","ENSG00000099290"
"544","ENSG00000099308"
"545","ENSG00000099326"
"546","ENSG00000099331"
"547","ENSG00000099783"
"548","ENSG00000099797"
"549","ENSG00000099821"
"550","ENSG00000099849"
"551","ENSG00000099904"
"552","ENSG00000099910"
"553","ENSG00000099917"
"554","ENSG00000099968"
"555","ENSG00000099991"
"556","ENSG00000099992"
"557","ENSG00000099998"
"558","ENSG00000100003"
"559","ENSG00000100027"
"560","ENSG00000100060"
"561","ENSG00000100068"
"562","ENSG00000100083"
"563","ENSG00000100099"
"564","ENSG00000100116"
"565","ENSG00000100154"
"566","ENSG00000100162"
"567","ENSG00000100197"
"568","ENSG00000100201"
"569","ENSG00000100207"
"570","ENSG00000100211"
"571","ENSG00000100239"
"572","ENSG00000100241"
"573","ENSG00000100242"
"574","ENSG00000100258"
"575","ENSG00000100281"
"576","ENSG00000100290"
"577","ENSG00000100296"
"578","ENSG00000100297"
"579","ENSG00000100316"
"580","ENSG00000100319"
"581","ENSG00000100324"
"582","ENSG00000100330"
"583","ENSG00000100335"
"584","ENSG00000100336"
"585","ENSG00000100347"
"586","ENSG00000100350"
"587","ENSG00000100359"
"588","ENSG00000100373"
"589","ENSG00000100379"
"590","ENSG00000100395"
"591","ENSG00000100403"
"592","ENSG00000100416"
"593","ENSG00000100417"
"594","ENSG00000100422"
"595","ENSG00000100429"
"596","ENSG00000100439"
"597","ENSG00000100441"
"598","ENSG00000100445"
"599","ENSG00000100448"
"600","ENSG00000100461"
"601","ENSG00000100479"
"602","ENSG00000100483"
"603","ENSG00000100519"
"604","ENSG00000100558"
"605","ENSG00000100577"
"606","ENSG00000100596"
"607","ENSG00000100647"
"608","ENSG00000100650"
"609","ENSG00000100714"
"610","ENSG00000100722"
"611","ENSG00000100726"
"612","ENSG00000100731"
"613","ENSG00000100749"
"614","ENSG00000100802"
"615","ENSG00000100804"
"616","ENSG00000100811"
"617","ENSG00000100814"
"618","ENSG00000100815"
"619","ENSG00000100836"
"620","ENSG00000100852"
"621","ENSG00000100883"
"622","ENSG00000100888"
"623","ENSG00000100897"
"624","ENSG00000100902"
"625","ENSG00000100911"
"626","ENSG00000100916"
"627","ENSG00000100926"
"628","ENSG00000101057"
"629","ENSG00000101096"
"630","ENSG00000101104"
"631","ENSG00000101126"
"632","ENSG00000101132"
"633","ENSG00000101138"
"634","ENSG00000101152"
"635","ENSG00000101158"
"636","ENSG00000101160"
"637","ENSG00000101161"
"638","ENSG00000101187"
"639","ENSG00000101193"
"640","ENSG00000101194"
"641","ENSG00000101199"
"642","ENSG00000101216"
"643","ENSG00000101224"
"644","ENSG00000101247"
"645","ENSG00000101255"
"646","ENSG00000101307"
"647","ENSG00000101335"
"648","ENSG00000101347"
"649","ENSG00000101350"
"650","ENSG00000101361"
"651","ENSG00000101365"
"652","ENSG00000101367"
"653","ENSG00000101405"
"654","ENSG00000101444"
"655","ENSG00000101452"
"656","ENSG00000101464"
"657","ENSG00000101474"
"658","ENSG00000101558"
"659","ENSG00000101574"
"660","ENSG00000101577"
"661","ENSG00000101596"
"662","ENSG00000101665"
"663","ENSG00000101752"
"664","ENSG00000101856"
"665","ENSG00000101935"
"666","ENSG00000101966"
"667","ENSG00000101974"
"668","ENSG00000101997"
"669","ENSG00000102001"
"670","ENSG00000102007"
"671","ENSG00000102030"
"672","ENSG00000102125"
"673","ENSG00000102144"
"674","ENSG00000102172"
"675","ENSG00000102174"
"676","ENSG00000102181"
"677","ENSG00000102189"
"678","ENSG00000102226"
"679","ENSG00000102265"
"680","ENSG00000102317"
"681","ENSG00000102409"
"682","ENSG00000102524"
"683","ENSG00000102531"
"684","ENSG00000102554"
"685","ENSG00000102575"
"686","ENSG00000102606"
"687","ENSG00000102710"
"688","ENSG00000102743"
"689","ENSG00000102753"
"690","ENSG00000102760"
"691","ENSG00000102763"
"692","ENSG00000102786"
"693","ENSG00000102804"
"694","ENSG00000102858"
"695","ENSG00000102878"
"696","ENSG00000102898"
"697","ENSG00000102900"
"698","ENSG00000102901"
"699","ENSG00000102908"
"700","ENSG00000102974"
"701","ENSG00000102977"
"702","ENSG00000102984"
"703","ENSG00000103005"
"704","ENSG00000103024"
"705","ENSG00000103035"
"706","ENSG00000103037"
"707","ENSG00000103056"
"708","ENSG00000103061"
"709","ENSG00000103111"
"710","ENSG00000103121"
"711","ENSG00000103126"
"712","ENSG00000103145"
"713","ENSG00000103152"
"714","ENSG00000103160"
"715","ENSG00000103174"
"716","ENSG00000103197"
"717","ENSG00000103245"
"718","ENSG00000103253"
"719","ENSG00000103254"
"720","ENSG00000103257"
"721","ENSG00000103264"
"722","ENSG00000103275"
"723","ENSG00000103326"
"724","ENSG00000103343"
"725","ENSG00000103365"
"726","ENSG00000103489"
"727","ENSG00000103494"
"728","ENSG00000103496"
"729","ENSG00000103510"
"730","ENSG00000103512"
"731","ENSG00000103522"
"732","ENSG00000103591"
"733","ENSG00000103599"
"734","ENSG00000103647"
"735","ENSG00000103707"
"736","ENSG00000103723"
"737","ENSG00000103769"
"738","ENSG00000103852"
"739","ENSG00000103966"
"740","ENSG00000104112"
"741","ENSG00000104147"
"742","ENSG00000104177"
"743","ENSG00000104231"
"744","ENSG00000104290"
"745","ENSG00000104312"
"746","ENSG00000104321"
"747","ENSG00000104324"
"748","ENSG00000104343"
"749","ENSG00000104365"
"750","ENSG00000104375"
"751","ENSG00000104427"
"752","ENSG00000104490"
"753","ENSG00000104529"
"754","ENSG00000104626"
"755","ENSG00000104689"
"756","ENSG00000104695"
"757","ENSG00000104714"
"758","ENSG00000104731"
"759","ENSG00000104738"
"760","ENSG00000104756"
"761","ENSG00000104763"
"762","ENSG00000104765"
"763","ENSG00000104783"
"764","ENSG00000104805"
"765","ENSG00000104852"
"766","ENSG00000104859"
"767","ENSG00000104870"
"768","ENSG00000104886"
"769","ENSG00000104918"
"770","ENSG00000104951"
"771","ENSG00000104957"
"772","ENSG00000104960"
"773","ENSG00000104972"
"774","ENSG00000104976"
"775","ENSG00000104980"
"776","ENSG00000105011"
"777","ENSG00000105053"
"778","ENSG00000105072"
"779","ENSG00000105085"
"780","ENSG00000105127"
"781","ENSG00000105136"
"782","ENSG00000105176"
"783","ENSG00000105185"
"784","ENSG00000105193"
"785","ENSG00000105221"
"786","ENSG00000105281"
"787","ENSG00000105287"
"788","ENSG00000105289"
"789","ENSG00000105327"
"790","ENSG00000105339"
"791","ENSG00000105370"
"792","ENSG00000105376"
"793","ENSG00000105379"
"794","ENSG00000105397"
"795","ENSG00000105402"
"796","ENSG00000105426"
"797","ENSG00000105429"
"798","ENSG00000105447"
"799","ENSG00000105479"
"800","ENSG00000105483"
"801","ENSG00000105499"
"802","ENSG00000105518"
"803","ENSG00000105519"
"804","ENSG00000105520"
"805","ENSG00000105552"
"806","ENSG00000105576"
"807","ENSG00000105617"
"808","ENSG00000105618"
"809","ENSG00000105619"
"810","ENSG00000105643"
"811","ENSG00000105669"
"812","ENSG00000105698"
"813","ENSG00000105705"
"814","ENSG00000105750"
"815","ENSG00000105771"
"816","ENSG00000105793"
"817","ENSG00000105808"
"818","ENSG00000105849"
"819","ENSG00000105854"
"820","ENSG00000105866"
"821","ENSG00000105875"
"822","ENSG00000105877"
"823","ENSG00000105879"
"824","ENSG00000105928"
"825","ENSG00000105963"
"826","ENSG00000105967"
"827","ENSG00000105982"
"828","ENSG00000106003"
"829","ENSG00000106009"
"830","ENSG00000106028"
"831","ENSG00000106144"
"832","ENSG00000106211"
"833","ENSG00000106266"
"834","ENSG00000106268"
"835","ENSG00000106305"
"836","ENSG00000106327"
"837","ENSG00000106330"
"838","ENSG00000106333"
"839","ENSG00000106404"
"840","ENSG00000106459"
"841","ENSG00000106460"
"842","ENSG00000106462"
"843","ENSG00000106526"
"844","ENSG00000106537"
"845","ENSG00000106538"
"846","ENSG00000106565"
"847","ENSG00000106588"
"848","ENSG00000106605"
"849","ENSG00000106608"
"850","ENSG00000106609"
"851","ENSG00000106617"
"852","ENSG00000106624"
"853","ENSG00000106628"
"854","ENSG00000106636"
"855","ENSG00000106665"
"856","ENSG00000106686"
"857","ENSG00000106688"
"858","ENSG00000106701"
"859","ENSG00000106771"
"860","ENSG00000106829"
"861","ENSG00000106868"
"862","ENSG00000106993"
"863","ENSG00000107077"
"864","ENSG00000107099"
"865","ENSG00000107104"
"866","ENSG00000107164"
"867","ENSG00000107185"
"868","ENSG00000107201"
"869","ENSG00000107262"
"870","ENSG00000107282"
"871","ENSG00000107317"
"872","ENSG00000107331"
"873","ENSG00000107341"
"874","ENSG00000107362"
"875","ENSG00000107371"
"876","ENSG00000107372"
"877","ENSG00000107438"
"878","ENSG00000107443"
"879","ENSG00000107537"
"880","ENSG00000107560"
"881","ENSG00000107581"
"882","ENSG00000107614"
"883","ENSG00000107625"
"884","ENSG00000107643"
"885","ENSG00000107669"
"886","ENSG00000107679"
"887","ENSG00000107719"
"888","ENSG00000107731"
"889","ENSG00000107738"
"890","ENSG00000107779"
"891","ENSG00000107798"
"892","ENSG00000107829"
"893","ENSG00000107864"
"894","ENSG00000107882"
"895","ENSG00000107938"
"896","ENSG00000107951"
"897","ENSG00000107957"
"898","ENSG00000107959"
"899","ENSG00000108010"
"900","ENSG00000108021"
"901","ENSG00000108094"
"902","ENSG00000108106"
"903","ENSG00000108256"
"904","ENSG00000108262"
"905","ENSG00000108312"
"906","ENSG00000108352"
"907","ENSG00000108405"
"908","ENSG00000108406"
"909","ENSG00000108465"
"910","ENSG00000108468"
"911","ENSG00000108469"
"912","ENSG00000108474"
"913","ENSG00000108510"
"914","ENSG00000108515"
"915","ENSG00000108528"
"916","ENSG00000108551"
"917","ENSG00000108556"
"918","ENSG00000108557"
"919","ENSG00000108578"
"920","ENSG00000108587"
"921","ENSG00000108588"
"922","ENSG00000108591"
"923","ENSG00000108599"
"924","ENSG00000108622"
"925","ENSG00000108639"
"926","ENSG00000108641"
"927","ENSG00000108654"
"928","ENSG00000108666"
"929","ENSG00000108771"
"930","ENSG00000108799"
"931","ENSG00000108828"
"932","ENSG00000108854"
"933","ENSG00000108878"
"934","ENSG00000108883"
"935","ENSG00000108950"
"936","ENSG00000108960"
"937","ENSG00000109066"
"938","ENSG00000109113"
"939","ENSG00000109163"
"940","ENSG00000109184"
"941","ENSG00000109320"
"942","ENSG00000109332"
"943","ENSG00000109452"
"944","ENSG00000109501"
"945","ENSG00000109606"
"946","ENSG00000109689"
"947","ENSG00000109736"
"948","ENSG00000109743"
"949","ENSG00000109771"
"950","ENSG00000109814"
"951","ENSG00000109906"
"952","ENSG00000109911"
"953","ENSG00000109917"
"954","ENSG00000109927"
"955","ENSG00000109929"
"956","ENSG00000109956"
"957","ENSG00000110011"
"958","ENSG00000110046"
"959","ENSG00000110048"
"960","ENSG00000110060"
"961","ENSG00000110066"
"962","ENSG00000110075"
"963","ENSG00000110107"
"964","ENSG00000110171"
"965","ENSG00000110172"
"966","ENSG00000110318"
"967","ENSG00000110321"
"968","ENSG00000110330"
"969","ENSG00000110455"
"970","ENSG00000110583"
"971","ENSG00000110619"
"972","ENSG00000110697"
"973","ENSG00000110719"
"974","ENSG00000110721"
"975","ENSG00000110756"
"976","ENSG00000110841"
"977","ENSG00000110844"
"978","ENSG00000110851"
"979","ENSG00000110876"
"980","ENSG00000110911"
"981","ENSG00000110921"
"982","ENSG00000110987"
"983","ENSG00000111052"
"984","ENSG00000111144"
"985","ENSG00000111145"
"986","ENSG00000111186"
"987","ENSG00000111203"
"988","ENSG00000111206"
"989","ENSG00000111215"
"990","ENSG00000111231"
"991","ENSG00000111254"
"992","ENSG00000111266"
"993","ENSG00000111271"
"994","ENSG00000111321"
"995","ENSG00000111358"
"996","ENSG00000111361"
"997","ENSG00000111364"
"998","ENSG00000111371"
"999","ENSG00000111405"
"1000","ENSG00000111445"
"1001","ENSG00000111537"
"1002","ENSG00000111602"
"1003","ENSG00000111642"
"1004","ENSG00000111653"
"1005","ENSG00000111665"
"1006","ENSG00000111671"
"1007","ENSG00000111674"
"1008","ENSG00000111696"
"1009","ENSG00000111707"
"1010","ENSG00000111711"
"1011","ENSG00000111731"
"1012","ENSG00000111775"
"1013","ENSG00000111785"
"1014","ENSG00000111817"
"1015","ENSG00000111832"
"1016","ENSG00000111834"
"1017","ENSG00000111859"
"1018","ENSG00000111962"
"1019","ENSG00000112031"
"1020","ENSG00000112039"
"1021","ENSG00000112053"
"1022","ENSG00000112077"
"1023","ENSG00000112078"
"1024","ENSG00000112079"
"1025","ENSG00000112096"
"1026","ENSG00000112137"
"1027","ENSG00000112139"
"1028","ENSG00000112144"
"1029","ENSG00000112159"
"1030","ENSG00000112208"
"1031","ENSG00000112212"
"1032","ENSG00000112232"
"1033","ENSG00000112237"
"1034","ENSG00000112249"
"1035","ENSG00000112282"
"1036","ENSG00000112308"
"1037","ENSG00000112312"
"1038","ENSG00000112335"
"1039","ENSG00000112339"
"1040","ENSG00000112357"
"1041","ENSG00000112365"
"1042","ENSG00000112394"
"1043","ENSG00000112511"
"1044","ENSG00000112592"
"1045","ENSG00000112599"
"1046","ENSG00000112624"
"1047","ENSG00000112640"
"1048","ENSG00000112659"
"1049","ENSG00000112667"
"1050","ENSG00000112679"
"1051","ENSG00000112739"
"1052","ENSG00000112759"
"1053","ENSG00000112787"
"1054","ENSG00000112796"
"1055","ENSG00000112851"
"1056","ENSG00000112855"
"1057","ENSG00000112877"
"1058","ENSG00000112902"
"1059","ENSG00000112941"
"1060","ENSG00000112977"
"1061","ENSG00000112983"
"1062","ENSG00000112996"
"1063","ENSG00000113013"
"1064","ENSG00000113048"
"1065","ENSG00000113070"
"1066","ENSG00000113108"
"1067","ENSG00000113161"
"1068","ENSG00000113263"
"1069","ENSG00000113300"
"1070","ENSG00000113303"
