"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","ENSG00000187608",369.332841629323,1.02509120500587,0.358853091011368,2.85657621651473,0.00428237176951312,0.0203382287620884
"2","ENSG00000162572",17.2081401007897,-0.931696886853776,0.330329763430077,-2.82050541610064,0.00479480640796611,0.0221275313648355
"3","ENSG00000131584",390.801977948162,-0.277086275081717,0.0923321039895011,-3.00097434271858,0.00269117239591694,0.0143303780005011
"4","ENSG00000127054",457.701421174209,-0.215351490552957,0.0774747984066386,-2.77963279649534,0.00544203974209778,0.0242143648723972
"5","ENSG00000107404",189.46708351551,-0.453592342335355,0.115079866063679,-3.94154388469972,8.09588186903935e-05,0.00098302942767039
"6","ENSG00000162576",55.590793269551,-0.465310132524092,0.18256225192001,-2.54877515822913,0.010810197074739,0.0402057676817494
"7","ENSG00000175756",280.826446585785,0.394805612301151,0.107445891848161,3.67445981889264,0.000238353148774934,0.00223704535497035
"8","ENSG00000221978",726.106142836163,-0.255094370248844,0.0708477126717639,-3.60060135505985,0.000317482035752128,0.00278822092119885
"9","ENSG00000197530",606.016749356919,-0.410814818117602,0.111959173358348,-3.66932700371686,0.000243189842115034,0.00227447035994878
"10","ENSG00000008130",3434.38550772423,0.571625687770561,0.127193782412754,4.4941323147038,6.98541863940412e-06,0.000144823083339844
"11","ENSG00000078369",2376.9823820669,0.271577814978387,0.083538638511779,3.25092459987954,0.00115030360195222,0.0074281659310251
"12","ENSG00000149527",198.622572923071,-0.573793138365337,0.145460302955587,-3.94467168503376,7.99093853487616e-05,0.00097204940778925
"13","ENSG00000215912",92.4797130420797,-0.374334265999444,0.143091066708807,-2.61605615647007,0.00889519267096928,0.0348648859942322
"14","ENSG00000158109",438.926244166535,0.404484368015632,0.123498718538659,3.27521105321442,0.00105583061802758,0.00694876632296973
"15","ENSG00000116198",282.001636143908,-0.337363923890557,0.0902332944726328,-3.73879648152354,0.00018490333841081,0.00184256727033927
"16","ENSG00000196581",15.9778855409838,-1.25913027373569,0.494878206147001,-2.54432354889694,0.0109489614466557,0.0405730023081631
"17","ENSG00000215788",181.972927581292,-0.827508411852761,0.194085804922793,-4.26362150586922,2.01140043104286e-05,0.000326925800642682
"18","ENSG00000162408",291.372729599176,-0.326150837943014,0.102140503106188,-3.19315871788821,0.00140725574206296,0.00870548552122369
"19","ENSG00000204859",424.502849499872,0.285740333454867,0.0933855925240677,3.05979033522998,0.00221491989069344,0.0122986824610519
"20","ENSG00000162413",1599.59490714043,0.494426509890929,0.108595139094133,4.55293408172116,5.29028533667768e-06,0.000118213342979905
"21","ENSG00000171735",81.2709137044817,-0.39547431527954,0.139200822897541,-2.84103432039787,0.00449674727266043,0.0210724059561725
"22","ENSG00000049245",366.622784696279,0.388022270132217,0.0960397865724137,4.04022420270217,5.34001281507309e-05,0.000710922382030555
"23","ENSG00000074800",2148.56165856173,0.265768974114318,0.0965515117462998,2.75261328701571,0.00591216871947399,0.0257334012544411
"24","ENSG00000142583",28.1958563198331,1.42582895765756,0.391829962999444,3.63889720618324,0.000273808057884896,0.00249803223382317
"25","ENSG00000171603",626.848535075933,-0.275630251207021,0.103469683866006,-2.66387448872429,0.00772463780554529,0.0313598284721637
"26","ENSG00000173614",72.9603699224585,0.521459326019834,0.157790014346743,3.30476759368264,0.000950551861609234,0.00641024223692471
"27","ENSG00000054523",748.923252490118,0.63996484762315,0.134303624322119,4.76506014527376,1.88797324391381e-06,5.44643334283894e-05
"28","ENSG00000142657",1645.43722679205,0.811094141594151,0.147131729239283,5.51270718958965,3.53355835559734e-08,3.09313379454347e-06
"29","ENSG00000171824",172.827910550129,-0.290881851523624,0.11753481542066,-2.47485692203243,0.013328956181143,0.0467928466930662
"30","ENSG00000198793",623.053351236127,-0.167210582716846,0.0669107775203849,-2.49900821531934,0.0124541423850095,0.0446581871385362
"31","ENSG00000132879",79.0234576253401,-0.442988045452688,0.156883941387526,-2.82366723792618,0.0047477649358908,0.0219491942652349
"32","ENSG00000116663",122.366144077022,0.834803750786899,0.181676746021641,4.5949950616545,4.32759517453216e-06,0.000101327766035855
"33","ENSG00000177674",856.232752269776,0.747260758724023,0.110716870371849,6.74929445001747,1.48565816877298e-11,8.29059160599023e-09
"34","ENSG00000011021",187.776337914151,-0.292899033385521,0.116819688674419,-2.50727455884463,0.0121666165287811,0.0438620444602869
"35","ENSG00000116685",783.911293383028,0.539872782206866,0.102352694905535,5.27463182777099,1.33022868800855e-07,7.78708095676655e-06
"36","ENSG00000083444",311.877879966958,0.546947863917987,0.135417684455472,4.03896925366372,5.36866011568664e-05,0.000712611148953332
"37","ENSG00000116688",957.89838180988,0.603322570262989,0.149885457540575,4.02522419561394,5.6921059176109e-05,0.000748864190123406
"38","ENSG00000116691",288.808933155541,0.449554167151202,0.128259076473783,3.50504759203605,0.000456525666590088,0.00369756116264076
"39","ENSG00000028137",5288.47774206627,0.376468880033934,0.102205736654971,3.68344177494488,0.00023010586208986,0.00218187540056842
"40","ENSG00000048707",1402.04383233428,-0.180246840640407,0.0568963095037454,-3.16798826167348,0.00153497717976636,0.00928962917695928
"41","ENSG00000162496",152.691531309204,-0.553645303030455,0.157680258062201,-3.51118973189437,0.000446105879336048,0.00364088728942577
"42","ENSG00000116731",1329.01220427285,0.125274410235788,0.0502059620513296,2.4952098339976,0.0125882664649501,0.0449585740706872
"43","ENSG00000142634",4008.7967258078,0.39812555906732,0.103751851276799,3.83728631506693,0.00012440140114212,0.0013690287308927
