"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SYTL1",635.423927438902,-0.405235555960834,0.088144243018707,-4.59741376274376,4.27767589619139e-06,0.0335091741328152
"C1QC",11.829494690158,3.94745896631582,0.836142859444946,4.72103411722759,2.34648571663863e-06,0.0335091741328152
