"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","OR4F5",0.220973160914623,-0.120506533059572,4.70843663660588,-0.0255937463664033,0.979581374114425,0.999623308926116
"2","SAMD11",3.93267812523923,-2.25044990834635,1.02024264183691,-2.2057987149944,0.0273980963204308,0.699648259244077
"3","NOC2L",262.964031019719,-0.158495538057527,0.127502031912173,-1.24308244880916,0.213837452676096,0.939885642889207
"4","KLHL17",49.8949808286464,0.0295787786665382,0.260201314935432,0.113676514947198,0.909494230176972,0.999623308926116
"5","PLEKHN1",10.0009065286374,0.453723404346473,0.537954435105577,0.843423484848538,0.398991642028261,0.999623308926116
"6","PERM1",1.78421412243391,-2.62870978705559,1.48259913792938,-1.77304149166502,0.0762218318141269,0.802897833608054
"7","HES4",33.8377415050555,0.485113331523121,0.450051875198528,1.07790536659608,0.281075990243282,0.972600269047615
"8","ISG15",346.841238154825,0.672251773021757,0.456969986725646,1.4711070585591,0.14126216643327,0.899471631683618
"9","AGRN",90.9333447599662,-0.284375879748051,0.359620750137926,-0.790766049064142,0.429080525271604,0.999623308926116
"10","RNF223",1.08296196853638,-2.50305835364157,1.85140121866081,-1.35198050450249,0.176381551996835,0.923032992315045
"11","C1orf159",79.1724830249842,-0.0204075343367728,0.194269396521481,-0.105047602464325,0.916338036339399,0.999623308926116
"12","TTLL10",3.19718228528054,-0.117020723651609,1.18362107357002,-0.0988667118765067,0.921244099452834,0.999623308926116
"13","TNFRSF18",23.6817141947093,0.412360272316989,0.386778754019232,1.06613992633237,0.286360393359669,0.973325900628054
"14","TNFRSF4",33.6762447753075,0.0219969950637298,0.303894494466073,0.0723836576979697,0.942296589944857,0.999623308926116
"15","SDF4",829.22261463498,-0.0308549150900072,0.0800543402640713,-0.385424637667709,0.699922831686805,0.999623308926116
"16","B3GALT6",191.842461688536,0.0283913785617774,0.126815488887269,0.223879423648443,0.822851126918477,0.999623308926116
"17","C1QTNF12",8.07166796932425,-1.28707585577654,0.649390176436233,-1.98197617161356,0.0474819076313967,0.742190990009037
"18","UBE2J2",530.378383182256,-0.124735011230131,0.105279855896142,-1.18479466150847,0.236098643850754,0.956096915056101
"19","SCNN1D",17.2234427845165,-0.820707862679488,0.444475229065053,-1.84646479491295,0.064824746573957,0.779691652371114
"20","ACAP3",386.54941209877,-0.256936955933588,0.116521824786397,-2.2050543441505,0.027450281315597,0.699648259244077
"21","PUSL1",35.9743811424994,0.308526016980332,0.262290854281202,1.17627439899052,0.239485242609957,0.956096915056101
"22","INTS11",451.541564027313,-0.180955154801284,0.100184981771598,-1.80621038803826,0.0708854829128014,0.790408144739488
"23","CPTP",192.926784810221,0.0559202196853664,0.147547258502012,0.378998703555065,0.704688826569637,0.999623308926116
"24","TAS1R3",30.1777035013129,-0.0072974420245884,0.288112557756382,-0.025328441361306,0.979792988278886,0.999623308926116
"25","DVL1",188.017048059019,-0.161524022527517,0.146192003816624,-1.10487590504693,0.269213364293128,0.967936264886393
"26","MXRA8",55.3494635038089,-0.127098295235665,0.242830488562334,-0.523403366637133,0.600693581855873,0.999623308926116
"27","AURKAIP1",276.262991969147,0.234817730630804,0.150482911684883,1.56042787849906,0.118658800999328,0.878157497561551
"28","CCNL2",717.304285308091,-0.100579841612774,0.0896233148838268,-1.12225085339846,0.261755796070947,0.965701022437392
"29","MRPL20",168.903507694423,0.210988669646416,0.132932768951698,1.58718329054802,0.112471138073116,0.86813447625798
"30","ANKRD65",1.45469804888743,-0.617082564499724,1.45268290180844,-0.424788206518794,0.670991075691966,0.999623308926116
"31","TMEM88B",0.261721016779853,-2.03803090813991,4.18654048033487,-0.486805494348616,0.62639617634111,0.999623308926116
"32","VWA1",1.4694041300318,-3.5110418843227,1.81644696009125,-1.93291737191507,0.0532463774818765,0.766764054447697
"33","ATAD3C",4.31471064870994,0.213047589137962,0.894379949122313,0.238207027502163,0.81172052682534,0.999623308926116
"34","ATAD3B",174.476827375547,-0.035784807925495,0.162051185599609,-0.220824104390763,0.825229394259641,0.999623308926116
"35","ATAD3A",75.9900294568154,-0.0272289429768743,0.207979882512254,-0.130921042208349,0.895837768678686,0.999623308926116
"36","TMEM240",5.23965280432853,-0.12777956077097,0.719208827449923,-0.177666841526451,0.858984627524852,0.999623308926116
"37","SSU72",841.978751197283,0.0498948291204546,0.0853174450412103,0.584813915798278,0.558672846343973,0.999623308926116
"38","FNDC10",28.3321214866333,0.205844730097296,0.348567542873033,0.590544743210001,0.554825497979063,0.999623308926116
"39","MIB2",599.181078562871,-0.300543445577209,0.14135249550302,-2.12619837030602,0.0334867457527305,0.731445170296809
"40","MMP23B",8.78389074280868,-1.39855289020251,0.690780307200132,-2.02459866852765,0.0429085910969906,0.742190990009037
"41","CDK11B",305.560113008139,0.0110146182612079,0.124862697861632,0.0882138416824368,0.929706716134255,0.999623308926116
"42","SLC35E2B",862.563772963506,-0.170201343339313,0.102018949482522,-1.66833067976721,0.0952501008266629,0.84031028016211
"43","CDK11A",20.3008371295078,-0.0234449118219042,0.346381541951248,-0.0676852227455123,0.946036212873327,0.999623308926116
"44","SLC35E2A",139.558306697395,0.0348594439593873,0.165082989996973,0.211163148668597,0.832759965462543,0.999623308926116
"45","NADK",3334.15929349781,0.00527602576629211,0.165547310005597,0.0318701993171242,0.974575564061959,0.999623308926116
"46","GNB1",2337.47353431158,0.0562371964149303,0.107169838069705,0.524748356700445,0.599758136490552,0.999623308926116
